ID_met_production,metabolite_prod,production,excreted,chebi_ID,FK_metabolites,ID_strains,ID_reference,manual_annotation,last_change
13268,Melanin,0,,89634.0,12123.0,140744,43521,1,2019-01-25 07:53:57
13269,Melanin,0,,89634.0,12124.0,132265,43623,1,2019-01-25 07:53:57
13270,Melanin,0,,89634.0,12125.0,140849,43658,1,2019-01-25 07:53:57
13271,Melanin,0,,89634.0,12126.0,140868,43691,1,2019-01-25 07:53:57
13272,Melanin,0,,89634.0,12127.0,140909,43756,1,2019-01-25 07:53:57
13273,Melanin,0,,89634.0,12128.0,132377,43802,1,2019-01-25 07:53:57
13274,Melanin,0,,89634.0,12129.0,141108,44016,1,2019-01-25 07:53:57
13275,Polyhydroxybutyrate,0,,53388.0,12130.0,141082,43981,1,2019-01-25 07:53:57
13276,Sulfide,0,,15138.0,12131.0,140699,43469,1,2019-01-25 07:53:57
13277,Sulfide,0,,15138.0,12132.0,132572,43616,1,2019-01-25 07:53:57
13278,Sulfide,0,,15138.0,12133.0,141100,44009,1,2019-01-25 07:53:57
13279,Sulfide,0,,15138.0,12134.0,141101,44009,1,2019-01-25 07:53:57
13280,Sulfide,0,,15138.0,12135.0,141104,44012,1,2019-01-25 07:53:57
13281,Sulfide,0,,15138.0,12136.0,141105,44013,1,2019-01-25 07:53:57
13282,Sulfide,0,,15138.0,12137.0,141106,44014,1,2019-01-25 07:53:57
13283,Sulfide,0,,15138.0,12138.0,141107,44015,1,2019-01-25 07:53:57
13284,Sulfide,0,,15138.0,12139.0,141108,44016,1,2019-01-25 07:53:57
13285,Sulfide,0,,15138.0,12140.0,141109,44017,1,2019-01-25 07:53:57
13286,Sulfide,0,,15138.0,12141.0,141110,44018,1,2019-01-25 07:53:57
13287,Sulfide,0,,15138.0,12142.0,141113,44021,1,2019-01-25 07:53:57
13288,Sulfide,0,,15138.0,12143.0,141157,44078,1,2019-01-25 07:53:57
13289,Urea,0,,16199.0,12144.0,141114,44022,1,2019-01-25 07:53:57
13290,Acetoin,1,,15688.0,137594.0,140981,43870,1,2019-01-25 07:53:57
13291,Cobalamin,1,,30411.0,12145.0,141102,44010,1,2019-01-25 07:53:57
13292,(R)-Lactic acid,1,,42111.0,12146.0,140409,43902,1,2019-01-25 07:53:57
13293,(R)-Lactic acid,1,,42111.0,12147.0,140410,43902,1,2019-01-25 07:53:57
13294,(R)-Lactic acid,1,,42111.0,12148.0,132362,44054,1,2019-01-25 07:53:57
13295,(R)-Lactic acid,1,,42111.0,12149.0,141151,44072,1,2019-01-25 07:53:57
13296,(R)-Lactic acid,1,,42111.0,12150.0,141152,44073,1,2019-01-25 07:53:57
13297,(S)-Lactic acid,1,,422.0,12151.0,140409,43902,1,2019-01-25 07:53:57
13298,(S)-Lactic acid,1,,422.0,12152.0,140410,43902,1,2019-01-25 07:53:57
13299,(S)-Lactic acid,1,,422.0,12153.0,132362,44054,1,2019-01-25 07:53:57
13300,(S)-Lactic acid,1,,422.0,12154.0,141151,44072,1,2019-01-25 07:53:57
13301,(S)-Lactic acid,1,,422.0,12155.0,141152,44073,1,2019-01-25 07:53:57
13302,Acetic acid,1,,15366.0,12156.0,2537,43456,1,2019-01-25 07:53:57
13303,Acetic acid,1,,15366.0,12157.0,2650,43456,1,2019-01-25 07:53:57
13304,Acetic acid,1,,15366.0,12158.0,5416,43456,1,2019-01-25 07:53:57
13305,Acetic acid,1,,15366.0,12159.0,140356,43460,1,2019-01-25 07:53:57
13306,Acetic acid,1,,15366.0,12160.0,140747,43524,1,2019-01-25 07:53:57
13307,Acetic acid,1,,15366.0,12161.0,2806,43524,1,2019-01-25 07:53:57
13308,Acetic acid,1,,15366.0,12162.0,2765,43524,1,2019-01-25 07:53:57
13309,Acetic acid,1,,15366.0,12163.0,2646,43524,1,2019-01-25 07:53:57
13310,Acetic acid,1,,15366.0,143483.0,140775,43553,1,2019-01-25 07:53:57
13311,Acetic acid,1,,15366.0,12164.0,140987,43875,1,2019-01-25 07:53:57
13312,Acetic acid,1,,15366.0,12165.0,140988,43875,1,2019-01-25 07:53:57
13313,Acetic acid,1,,15366.0,12166.0,141046,43926,1,2019-01-25 07:53:57
13314,Acetoin,1,,15688.0,12167.0,140699,43469,1,2019-01-25 07:53:57
13315,Acetoin,1,,15688.0,13131.0,140711,43486,1,2019-01-25 07:53:57
13316,Acetoin,1,,15688.0,13132.0,140718,43492,1,2019-01-25 07:53:57
13317,Acetoin,1,,15688.0,13133.0,140734,43513,1,2019-01-25 07:53:57
13318,Acetoin,1,,15688.0,13134.0,140735,43513,1,2019-01-25 07:53:57
13319,Acetoin,1,,15688.0,12168.0,140739,43518,1,2019-01-25 07:53:57
13320,Acetoin,1,,15688.0,12169.0,140740,43518,1,2019-01-25 07:53:57
13321,Acetoin,1,,15688.0,13135.0,140749,43527,1,2019-01-25 07:53:57
13322,Acetoin,1,,15688.0,12170.0,140751,43529,1,2019-01-25 07:53:57
13323,Acetoin,1,,15688.0,13136.0,140752,43530,1,2019-01-25 07:53:57
13324,Acetoin,1,,15688.0,13137.0,140764,43542,1,2019-01-25 07:53:57
13325,Acetoin,1,,15688.0,13138.0,140777,43555,1,2019-01-25 07:53:57
13326,Acetoin,1,,15688.0,12171.0,140787,43565,1,2019-01-25 07:53:57
13327,Acetoin,1,,15688.0,12172.0,140788,43566,1,2019-01-25 07:53:57
13328,Acetoin,1,,15688.0,12173.0,140793,43571,1,2019-01-25 07:53:57
13329,Acetoin,1,,15688.0,12174.0,140796,43574,1,2019-01-25 07:53:57
13330,Acetoin,1,,15688.0,13139.0,140814,43601,1,2019-01-25 07:53:57
13331,Acetoin,1,,15688.0,13140.0,140816,43604,1,2019-01-25 07:53:57
13332,Acetoin,1,,15688.0,12175.0,140818,43608,1,2019-01-25 07:53:57
13333,Acetoin,1,,15688.0,13141.0,140820,43610,1,2019-01-25 07:53:57
13334,Acetoin,1,,15688.0,13142.0,140829,43624,1,2019-01-25 07:53:57
13335,Acetoin,1,,15688.0,13143.0,132547,43633,1,2019-01-25 07:53:57
13336,Acetoin,1,,15688.0,13144.0,132528,43648,1,2019-01-25 07:53:57
13337,Acetoin,1,,15688.0,13145.0,140845,43650,1,2019-01-25 07:53:57
13338,Acetoin,1,,15688.0,12176.0,140863,43681,1,2019-01-25 07:53:57
13339,Acetoin,1,,15688.0,12177.0,132970,43682,1,2019-01-25 07:53:57
13340,Acetoin,1,,15688.0,12178.0,140866,43687,1,2019-01-25 07:53:57
13341,Acetoin,1,,15688.0,13146.0,139044,43689,1,2019-01-25 07:53:57
13342,Acetoin,1,,15688.0,13147.0,140874,43701,1,2019-01-25 07:53:57
13343,Acetoin,1,,15688.0,13148.0,140878,43705,1,2019-01-25 07:53:57
13344,Acetoin,1,,15688.0,13149.0,140879,43705,1,2019-01-25 07:53:57
13345,Acetoin,1,,15688.0,13150.0,132465,43720,1,2019-01-25 07:53:57
13346,Acetoin,1,,15688.0,13151.0,132451,43738,1,2019-01-25 07:53:57
13347,Acetoin,1,,15688.0,13152.0,140907,43752,1,2019-01-25 07:53:57
13348,Acetoin,1,,15688.0,13153.0,132380,43766,1,2019-01-25 07:53:57
13349,Acetoin,1,,15688.0,13154.0,140914,43771,1,2019-01-25 07:53:57
13350,Acetoin,1,,15688.0,13155.0,132157,43775,1,2019-01-25 07:53:57
13351,Acetoin,1,,15688.0,13156.0,132376,43780,1,2019-01-25 07:53:57
13352,Acetoin,1,,15688.0,13157.0,140921,43791,1,2019-01-25 07:53:57
13353,Acetoin,1,,15688.0,13158.0,140924,43796,1,2019-01-25 07:53:57
13354,Acetoin,1,,15688.0,13159.0,132390,43811,1,2019-01-25 07:53:57
13355,Acetoin,1,,15688.0,13160.0,140138,43819,1,2019-01-25 07:53:57
13356,Acetoin,1,,15688.0,13161.0,132379,43823,1,2019-01-25 07:53:57
13357,Acetoin,1,,15688.0,13162.0,132402,43824,1,2019-01-25 07:53:57
13358,Acetoin,1,,15688.0,12179.0,140955,43856,1,2019-01-25 07:53:57
13359,Acetoin,1,,15688.0,12180.0,140956,43856,1,2019-01-25 07:53:57
13360,Acetoin,1,,15688.0,13163.0,140960,43860,1,2019-01-25 07:53:57
13361,Acetoin,1,,15688.0,13164.0,140961,43860,1,2019-01-25 07:53:57
13362,Acetoin,1,,15688.0,13165.0,140962,43860,1,2019-01-25 07:53:57
13363,Acetoin,1,,15688.0,13166.0,140963,43860,1,2019-01-25 07:53:57
13364,Acetoin,1,,15688.0,13167.0,140964,43860,1,2019-01-25 07:53:57
13365,Acetoin,1,,15688.0,13168.0,140965,43860,1,2019-01-25 07:53:57
13366,Acetoin,1,,15688.0,13169.0,140966,43860,1,2019-01-25 07:53:57
13367,Acetoin,1,,15688.0,13170.0,140967,43860,1,2019-01-25 07:53:57
13368,Acetoin,1,,15688.0,13171.0,140968,43860,1,2019-01-25 07:53:57
13369,Acetoin,1,,15688.0,12181.0,140985,43873,1,2019-01-25 07:53:57
13370,Acetoin,1,,15688.0,13172.0,140990,43877,1,2019-01-25 07:53:57
13371,Acetoin,1,,15688.0,13173.0,141008,43903,1,2019-01-25 07:53:57
13372,Acetoin,1,,15688.0,13174.0,141058,43937,1,2019-01-25 07:53:57
13373,Acetoin,1,,15688.0,12182.0,141084,43983,1,2019-01-25 07:53:57
13374,Acetoin,1,,15688.0,12183.0,141090,43997,1,2019-01-25 07:53:57
13375,Acetoin,1,,15688.0,13175.0,141097,44006,1,2019-01-25 07:53:57
13376,Acetoin,1,,15688.0,12184.0,132418,44024,1,2019-01-25 07:53:57
13377,Acetoin,1,,15688.0,13176.0,141127,44036,1,2019-01-25 07:53:57
13378,Acetoin,1,,15688.0,13177.0,132361,44040,1,2019-01-25 07:53:57
13379,Acetoin,1,,15688.0,13178.0,141147,44068,1,2019-01-25 07:53:57
13380,Acetoin,1,,15688.0,13179.0,141151,44072,1,2019-01-25 07:53:57
13381,Acetoin,1,,15688.0,13180.0,141161,44082,1,2019-01-25 07:53:57
13382,Alanine,1,,16449.0,12185.0,2601,43779,1,2019-01-25 07:53:57
13383,Ammonia,1,,16134.0,12186.0,2537,43456,1,2019-01-25 07:53:57
13384,Ammonia,1,,16134.0,12187.0,2650,43456,1,2019-01-25 07:53:57
13385,Ammonia,1,,16134.0,12188.0,5416,43456,1,2019-01-25 07:53:57
13386,Ammonia,1,,16134.0,12189.0,2613,43779,1,2019-01-25 07:53:57
13387,Ammonia,1,,16134.0,12190.0,2601,43779,1,2019-01-25 07:53:57
13388,Ammonia,1,,16134.0,12191.0,140409,43902,1,2019-01-25 07:53:57
13389,Ammonia,1,,16134.0,12192.0,141152,44073,1,2019-01-25 07:53:57
13390,Amphotericin B,1,,2652.0,12193.0,141107,44015,1,2019-01-25 07:53:57
13391,beta-Phenylethylamine,1,,18397.0,12194.0,2613,43779,1,2019-01-25 07:53:57
13392,Butyrate,1,,17968.0,12195.0,140747,43524,1,2019-01-25 07:53:57
13393,Butyrate,1,,17968.0,12196.0,2806,43524,1,2019-01-25 07:53:57
13394,Butyrate,1,,17968.0,12197.0,2765,43524,1,2019-01-25 07:53:57
13395,Butyrate,1,,17968.0,12198.0,2646,43524,1,2019-01-25 07:53:57
13396,Carbon dioxide,1,,16526.0,12199.0,2537,43456,1,2019-01-25 07:53:57
13397,Carbon dioxide,1,,16526.0,12200.0,2650,43456,1,2019-01-25 07:53:57
13398,Carbon dioxide,1,,16526.0,12201.0,5416,43456,1,2019-01-25 07:53:57
13399,Carbon dioxide,1,,16526.0,12202.0,140775,43553,1,2019-01-25 07:53:57
13400,Dihydrogen,1,,18276.0,12203.0,140775,43553,1,2019-01-25 07:53:57
13401,Dihydrogen,1,,18276.0,12204.0,5434,43779,1,2019-01-25 07:53:57
13402,Dihydrogen,1,,18276.0,12205.0,5445,43779,1,2019-01-25 07:53:57
13403,Dihydrogen,1,,18276.0,12206.0,2648,43779,1,2019-01-25 07:53:57
13404,Dihydrogen,1,,18276.0,12207.0,2601,43779,1,2019-01-25 07:53:57
13405,Dimethyl disulfide,1,,4608.0,12208.0,141141,44058,1,2019-01-25 07:53:57
13406,Elemental sulfur,1,,33403.0,116961.0,6089,43579,1,2019-01-25 07:53:57
13407,Ethanol,1,,16236.0,12209.0,2648,43779,1,2019-01-25 07:53:57
13408,Formic acid,1,,30751.0,12210.0,2537,43456,1,2019-01-25 07:53:57
13409,Formic acid,1,,30751.0,12211.0,2650,43456,1,2019-01-25 07:53:57
13410,Formic acid,1,,30751.0,12212.0,5416,43456,1,2019-01-25 07:53:57
13411,Formic acid,1,,30751.0,12213.0,140775,43553,1,2019-01-25 07:53:57
13412,Hydrogen sulfide,1,,16136.0,12214.0,140426,43514,1,2019-01-25 07:53:57
13413,Hydrogen sulfide,1,,16136.0,12215.0,140744,43521,1,2019-01-25 07:53:57
13414,Hydrogen sulfide,1,,16136.0,12216.0,140747,43524,1,2019-01-25 07:53:57
13415,Hydrogen sulfide,1,,16136.0,12217.0,140756,43534,1,2019-01-25 07:53:57
13416,Hydrogen sulfide,1,,16136.0,12218.0,140772,43550,1,2019-01-25 07:53:57
13417,Hydrogen sulfide,1,,16136.0,12219.0,140776,43554,1,2019-01-25 07:53:57
13418,Hydrogen sulfide,1,,16136.0,12220.0,140786,43564,1,2019-01-25 07:53:57
13419,Hydrogen sulfide,1,,16136.0,12221.0,140808,43592,1,2019-01-25 07:53:57
13420,Hydrogen sulfide,1,,16136.0,12222.0,140827,43621,1,2019-01-25 07:53:57
13421,Hydrogen sulfide,1,,16136.0,12223.0,140829,43624,1,2019-01-25 07:53:57
13422,Hydrogen sulfide,1,,16136.0,12224.0,140835,43638,1,2019-01-25 07:53:57
13423,Hydrogen sulfide,1,,16136.0,12225.0,140856,43668,1,2019-01-25 07:53:57
13424,Hydrogen sulfide,1,,16136.0,12226.0,140870,43694,1,2019-01-25 07:53:57
13425,Hydrogen sulfide,1,,16136.0,12227.0,140890,43721,1,2019-01-25 07:53:57
13426,Hydrogen sulfide,1,,16136.0,12228.0,140896,43729,1,2019-01-25 07:53:57
13427,Hydrogen sulfide,1,,16136.0,12229.0,140901,43740,1,2019-01-25 07:53:57
13428,Hydrogen sulfide,1,,16136.0,12230.0,132442,43755,1,2019-01-25 07:53:57
13429,Hydrogen sulfide,1,,16136.0,12231.0,132380,43766,1,2019-01-25 07:53:57
13430,Hydrogen sulfide,1,,16136.0,12232.0,140921,43791,1,2019-01-25 07:53:57
13431,Hydrogen sulfide,1,,16136.0,12233.0,2613,43779,1,2019-01-25 07:53:57
13432,Hydrogen sulfide,1,,16136.0,12234.0,2601,43779,1,2019-01-25 07:53:57
13433,Hydrogen sulfide,1,,16136.0,12235.0,132378,43806,1,2019-01-25 07:53:57
13434,Hydrogen sulfide,1,,16136.0,12236.0,140932,43812,1,2019-01-25 07:53:57
13435,Hydrogen sulfide,1,,16136.0,12237.0,140344,43845,1,2019-01-25 07:53:57
13436,Hydrogen sulfide,1,,16136.0,12238.0,141038,43918,1,2019-01-25 07:53:57
13437,Hydrogen sulfide,1,,16136.0,12239.0,141062,43941,1,2019-01-25 07:53:57
13438,Hydrogen sulfide,1,,16136.0,12240.0,132976,43962,1,2019-01-25 07:53:57
13439,Hydrogen sulfide,1,,16136.0,12241.0,141082,43981,1,2019-01-25 07:53:57
13440,Hydrogen sulfide,1,,16136.0,12242.0,141087,43990,1,2019-01-25 07:53:57
13441,Hydrogen sulfide,1,,16136.0,12243.0,132363,43996,1,2019-01-25 07:53:57
13442,Hydrogen sulfide,1,,16136.0,12244.0,141091,43998,1,2019-01-25 07:53:57
13443,Hydrogen sulfide,1,,16136.0,12245.0,141136,44052,1,2019-01-25 07:53:57
13444,Hydrogen sulfide,1,,16136.0,12246.0,141137,44053,1,2019-01-25 07:53:57
13445,Indole,1,,35581.0,12247.0,140681,43446,1,2019-01-25 07:53:57
13446,Indole,1,,35581.0,12248.0,140699,43469,1,2019-01-25 07:53:57
13447,Indole,1,,35581.0,12249.0,140703,43473,1,2019-01-25 07:53:57
13448,Indole,1,,35581.0,13200.0,140735,43513,1,2019-01-25 07:53:57
13449,Indole,1,,35581.0,12250.0,140763,43541,1,2019-01-25 07:53:57
13450,Indole,1,,35581.0,12251.0,140796,43574,1,2019-01-25 07:53:57
13451,Indole,1,,35581.0,12252.0,140804,43587,1,2019-01-25 07:53:57
13452,Indole,1,,35581.0,12253.0,132573,43605,1,2019-01-25 07:53:57
13453,Indole,1,,35581.0,12254.0,140166,43614,1,2019-01-25 07:53:57
13454,Indole,1,,35581.0,12255.0,132534,43631,1,2019-01-25 07:53:57
13455,Indole,1,,35581.0,12256.0,140833,43635,1,2019-01-25 07:53:57
13456,Indole,1,,35581.0,12257.0,132970,43682,1,2019-01-25 07:53:57
13457,Indole,1,,35581.0,12258.0,132433,43744,1,2019-01-25 07:53:57
13458,Indole,1,,35581.0,12259.0,132448,43751,1,2019-01-25 07:53:57
13459,Indole,1,,35581.0,12260.0,140914,43771,1,2019-01-25 07:53:57
13460,Indole,1,,35581.0,12261.0,2613,43779,1,2019-01-25 07:53:57
13461,Indole,1,,35581.0,12262.0,140922,43792,1,2019-01-25 07:53:57
13462,Indole,1,,35581.0,12263.0,140934,43816,1,2019-01-25 07:53:57
13463,Indole,1,,35581.0,12264.0,132402,43824,1,2019-01-25 07:53:57
13464,Indole,1,,35581.0,12265.0,140141,43828,1,2019-01-25 07:53:57
13465,Indole,1,,35581.0,12266.0,140349,43846,1,2019-01-25 07:53:57
13466,Indole,1,,35581.0,12267.0,141038,43918,1,2019-01-25 07:53:57
13467,Indole,1,,35581.0,12268.0,141059,43938,1,2019-01-25 07:53:57
13468,Indole,1,,35581.0,12269.0,141084,43983,1,2019-01-25 07:53:57
13469,Indole,1,,35581.0,12270.0,141086,43986,1,2019-01-25 07:53:57
13470,Indole,1,,35581.0,12271.0,132360,44003,1,2019-01-25 07:53:57
13471,Indole,1,,35581.0,12272.0,132418,44024,1,2019-01-25 07:53:57
13472,Indole,1,,35581.0,12273.0,141118,44030,1,2019-01-25 07:53:57
13473,Isobutyrate,1,,48944.0,12274.0,140747,43524,1,2019-01-25 07:53:57
13474,Isobutyrate,1,,48944.0,12275.0,2806,43524,1,2019-01-25 07:53:57
13475,Isobutyrate,1,,48944.0,12276.0,2765,43524,1,2019-01-25 07:53:57
13476,Isobutyrate,1,,48944.0,12277.0,2646,43524,1,2019-01-25 07:53:57
13477,Isobutyrate,1,,48944.0,12278.0,2648,43779,1,2019-01-25 07:53:57
13478,Isoleucine,1,,24898.0,12279.0,2601,43779,1,2019-01-25 07:53:57
13479,Isovalerate,1,,28484.0,12280.0,140747,43524,1,2019-01-25 07:53:57
13480,Isovalerate,1,,28484.0,12281.0,2806,43524,1,2019-01-25 07:53:57
13481,Isovalerate,1,,28484.0,12282.0,2765,43524,1,2019-01-25 07:53:57
13482,Isovalerate,1,,28484.0,12283.0,2646,43524,1,2019-01-25 07:53:57
13483,Isovalerate,1,,28484.0,12284.0,2648,43779,1,2019-01-25 07:53:57
13484,Lactic acid,1,,78320.0,12285.0,140356,43460,1,2019-01-25 07:53:57
13485,Leucine,1,,25017.0,12286.0,2601,43779,1,2019-01-25 07:53:57
13486,Lysine,1,,25094.0,12287.0,2601,43779,1,2019-01-25 07:53:57
13487,Melanin,1,,89634.0,12288.0,140673,43437,1,2019-01-25 07:53:57
13488,Melanin,1,,89634.0,12289.0,132442,43755,1,2019-01-25 07:53:57
13489,Nitrate,1,,17632.0,12290.0,140815,43603,1,2019-01-25 07:53:57
13490,Nitrite,1,,16301.0,12291.0,141111,44019,1,2019-01-25 07:53:57
13491,Nitrite,1,,16301.0,12292.0,141112,44020,1,2019-01-25 07:53:57
13492,Phenol,1,,15882.0,12293.0,2613,43779,1,2019-01-25 07:53:57
13493,Proline,1,,26271.0,12294.0,2601,43779,1,2019-01-25 07:53:57
13494,Propionic acid,1,,30768.0,12295.0,140356,43460,1,2019-01-25 07:53:57
13495,Propionic acid,1,,30768.0,12296.0,140747,43524,1,2019-01-25 07:53:57
13496,Propionic acid,1,,30768.0,12297.0,2806,43524,1,2019-01-25 07:53:57
13497,Propionic acid,1,,30768.0,12298.0,2765,43524,1,2019-01-25 07:53:57
13498,Propionic acid,1,,30768.0,12299.0,2646,43524,1,2019-01-25 07:53:57
13499,Propionic acid,1,,30768.0,12300.0,140882,43707,1,2019-01-25 07:53:57
13500,Propionic acid,1,,30768.0,12301.0,141046,43926,1,2019-01-25 07:53:57
13501,Siderophore,1,,26672.0,12302.0,141131,44043,1,2019-01-25 07:53:57
13502,Sulfide,1,,15138.0,12303.0,132448,43751,1,2019-01-25 07:53:57
13503,Sulfide,1,,15138.0,12304.0,141103,44011,1,2019-01-25 07:53:57
13504,Urea,1,,16199.0,12305.0,141113,44021,1,2019-01-25 07:53:57
13505,Valine,1,,27266.0,12306.0,2601,43779,1,2019-01-25 07:53:57
13506,Acetic acid,1,,15366.0,,158306,65227,1,2019-11-12 07:34:09
13507,Acetic acid,1,,15366.0,,158351,65484,1,2019-11-12 07:34:09
13508,Acetoin,0,,15688.0,,158524,23028,1,2019-11-12 07:34:09
13509,Acetoin,0,,15688.0,,132963,65205,1,2019-11-12 07:34:09
13510,Acetoin,0,,15688.0,,158530,65207,1,2019-11-12 07:34:09
13511,Acetoin,0,,15688.0,,158531,65208,1,2019-11-12 07:34:09
13512,Acetoin,0,,15688.0,,132370,65210,1,2019-11-12 07:34:09
13513,Acetoin,0,,15688.0,,156938,65211,1,2019-11-12 07:34:09
13514,Acetoin,0,,15688.0,,158203,65217,1,2019-11-12 07:34:09
13515,Acetoin,0,,15688.0,,158534,65220,1,2019-11-12 07:34:09
13516,Acetoin,0,,15688.0,,158539,65230,1,2019-11-12 07:34:09
13517,Acetoin,0,,15688.0,,158542,65590,1,2019-11-12 07:34:09
13518,Acetoin,0,,15688.0,,158312,65232,1,2019-11-12 07:34:09
13519,Acetoin,0,,15688.0,,158543,65233,1,2019-11-12 07:34:09
13520,Acetoin,0,,15688.0,,157075,65236,1,2019-11-12 07:34:09
13521,Acetoin,0,,15688.0,,158546,65240,1,2019-11-12 07:34:09
13522,Acetoin,0,,15688.0,,158295,65244,1,2019-11-12 07:34:09
13523,Acetoin,0,,15688.0,,157127,65252,1,2019-11-12 07:34:09
13524,Acetoin,0,,15688.0,,158560,65257,1,2019-11-12 07:34:09
13525,Acetoin,0,,15688.0,,158564,65263,1,2019-11-12 07:34:09
13526,Acetoin,0,,15688.0,,158260,65267,1,2019-11-12 07:34:09
13527,Acetoin,0,,15688.0,,158266,65277,1,2019-11-12 07:34:09
13528,Acetoin,0,,15688.0,,158574,65279,1,2019-11-12 07:34:09
13529,Acetoin,0,,15688.0,,158577,65283,1,2019-11-12 07:34:09
13530,Acetoin,0,,15688.0,,158270,65284,1,2019-11-12 07:34:09
13531,Acetoin,0,,15688.0,,158585,65297,1,2019-11-12 07:34:09
13532,Acetoin,0,,15688.0,,158590,65304,1,2019-11-12 07:34:09
13533,Acetoin,0,,15688.0,,158594,65307,1,2019-11-12 07:34:09
13534,Acetoin,0,,15688.0,,158596,65309,1,2019-11-12 07:34:09
13535,Acetoin,0,,15688.0,,158598,65314,1,2019-11-12 07:34:09
13536,Acetoin,0,,15688.0,,158603,65319,1,2019-11-12 07:34:09
13537,Acetoin,0,,15688.0,,158604,65322,1,2019-11-12 07:34:09
13538,Acetoin,0,,15688.0,,158605,65325,1,2019-11-12 07:34:09
13539,Acetoin,0,,15688.0,,158610,65330,1,2019-11-12 07:34:09
13540,Acetoin,0,,15688.0,,158612,65334,1,2019-11-12 07:34:09
13541,Acetoin,0,,15688.0,,158390,65340,1,2019-11-12 07:34:09
13542,Acetoin,0,,15688.0,,158620,65344,1,2019-11-12 07:34:09
13543,Acetoin,0,,15688.0,,158622,65347,1,2019-11-12 07:34:09
13544,Acetoin,0,,15688.0,,158634,65359,1,2019-11-12 07:34:09
13545,Acetoin,0,,15688.0,,158636,65361,1,2019-11-12 07:34:09
13546,Acetoin,0,,15688.0,,158638,65363,1,2019-11-12 07:34:09
13547,Acetoin,0,,15688.0,,158648,65373,1,2019-11-12 07:34:09
13548,Acetoin,0,,15688.0,,158649,65374,1,2019-11-12 07:34:09
13549,Acetoin,0,,15688.0,,158650,65376,1,2019-11-12 07:34:09
13550,Acetoin,0,,15688.0,,158651,65378,1,2019-11-12 07:34:09
13551,Acetoin,0,,15688.0,,158652,65379,1,2019-11-12 07:34:09
13552,Acetoin,0,,15688.0,,158661,65388,1,2019-11-12 07:34:09
13553,Acetoin,0,,15688.0,,139784,65396,1,2019-11-12 07:34:09
13554,Acetoin,0,,15688.0,,158746,65497,1,2019-11-12 07:34:09
13555,Acetoin,0,,15688.0,,158749,65502,1,2019-11-12 07:34:09
13556,Acetoin,0,,15688.0,,23013,65502,1,2019-11-12 07:34:09
13557,Acetoin,0,,15688.0,,158751,65503,1,2019-11-12 07:34:09
13558,Acetoin,0,,15688.0,,158759,65511,1,2019-11-12 07:34:09
13559,Acetoin,0,,15688.0,,158763,65516,1,2019-11-12 07:34:09
13560,Acetoin,0,,15688.0,,158767,65522,1,2019-11-12 07:34:09
13561,Acetoin,0,,15688.0,,158769,65524,1,2019-11-12 07:34:09
13562,Acetoin,0,,15688.0,,158772,65526,1,2019-11-12 07:34:09
13563,Acetoin,0,,15688.0,,158777,65531,1,2019-11-12 07:34:09
13564,Acetoin,0,,15688.0,,158778,65532,1,2019-11-12 07:34:09
13565,Acetoin,0,,15688.0,,158780,65534,1,2019-11-12 07:34:09
13566,Acetoin,0,,15688.0,,158781,65535,1,2019-11-12 07:34:09
13567,Acetoin,0,,15688.0,,158800,65561,1,2019-11-12 07:34:09
13568,Acetoin,0,,15688.0,,158803,65565,1,2019-11-12 07:34:09
13569,Acetoin,0,,15688.0,,158808,65571,1,2019-11-12 07:34:09
13570,Acetoin,0,,15688.0,,158813,65577,1,2019-11-12 07:34:09
13571,Acetoin,0,,15688.0,,158816,65580,1,2019-11-12 07:34:09
13572,Acetoin,0,,15688.0,,158823,65587,1,2019-11-12 07:34:09
13573,Acetoin,1,,15688.0,,158309,65222,1,2019-11-12 07:34:09
13574,Acetoin,1,,15688.0,,158536,65224,1,2019-11-12 07:34:09
13575,Acetoin,1,,15688.0,,158537,65224,1,2019-11-12 07:34:09
13576,Acetoin,1,,15688.0,,158538,65226,1,2019-11-12 07:34:09
13577,Acetoin,1,,15688.0,,158556,65250,1,2019-11-12 07:34:09
13578,Acetoin,1,,15688.0,,158559,65255,1,2019-11-12 07:34:09
13579,Acetoin,1,,15688.0,,158561,65258,1,2019-11-12 07:34:09
13580,Acetoin,1,,15688.0,,157183,65261,1,2019-11-12 07:34:09
13581,Acetoin,1,,15688.0,,158573,65276,1,2019-11-12 07:34:09
13582,Acetoin,1,,15688.0,,158576,65282,1,2019-11-12 07:34:09
13583,Acetoin,1,,15688.0,,157063,65287,1,2019-11-12 07:34:09
13584,Acetoin,1,,15688.0,,158381,65293,1,2019-11-12 07:34:09
13585,Acetoin,1,,15688.0,,158583,65294,1,2019-11-12 07:34:09
13586,Acetoin,1,,15688.0,,158384,65310,1,2019-11-12 07:34:09
13587,Acetoin,1,,15688.0,,157757,65311,1,2019-11-12 07:34:09
13588,Acetoin,1,,15688.0,,158607,65327,1,2019-11-12 07:34:09
13589,Acetoin,1,,15688.0,,158608,65328,1,2019-11-12 07:34:09
13590,Acetoin,1,,15688.0,,158611,65331,1,2019-11-12 07:34:09
13591,Acetoin,1,,15688.0,,158623,65348,1,2019-11-12 07:34:09
13592,Acetoin,1,,15688.0,,158626,65351,1,2019-11-12 07:34:09
13593,Acetoin,1,,15688.0,,158391,65355,1,2019-11-12 07:34:09
13594,Acetoin,1,,15688.0,,158639,65364,1,2019-11-12 07:34:09
