ID_metabolites,metabolite,ID_strains,last_change
162129,Ornithine,158585,
162130,Ornithine,158760,
162131,Ornithine,158565,
162132,Ornithine,158632,
162133,Oxalic acid,158668,
162134,Oxalic acid,158703,
162135,Oxalic acid,158267,
162136,Oxalic acid,158281,
162137,Oxalic acid,158259,
162138,Oxaloacetic acid,158565,
162139,Oxaloacetic acid,158281,
162140,Oxaloacetic acid,158668,
162141,Oxoglutaric acid,158720,
162142,Oxoglutaric acid,158728,
162143,Palatinose,7391,
162144,Palatinose,158384,
162145,Palatinose,158632,
162146,Palatinose,158691,
162147,Palatinose,158068,
162148,Palatinose,158290,
162149,Palatinose,158382,
162150,Palatinose,158680,
162151,Palatinose,158578,
162152,Pectin,158530,
162153,Pectin,7391,
162154,Pectin,8339,
162155,Pectin,8246,
162156,Pectin,158376,
162157,Pectin,158548,
162158,Pectin,158564,
162159,Pectin,158577,
162160,Pectin,158623,
162161,Pectin,158279,
162162,Pectin,158688,
162163,Pectin,158772,
162164,Pectin,158575,
162165,Pectin,158535,
162166,Pectin,158592,
162167,Pectin,158620,
162168,Pectin,158739,
162169,Pectin,158808,
162170,Pectin,158554,
162171,Pectin,158621,
162172,Pectin,158632,
162173,Pectin,158678,
162174,Pectin,158531,
162175,Pectin,158547,
162176,Pectin,158556,
162177,Pectin,158266,
162178,Pectin,139784,
162179,Pectin,158722,
162180,Pectin,158763,
162181,Pectin,158816,
162182,Pectin,158762,
162183,Pectin,158746,
162184,Pectin,158388,
162185,Pectin,158306,
162186,Pectin,158379,
162187,Pectin,158378,
162188,Pectin,158761,
162189,Pectin,158799,
162190,Pectin,158685,
162191,Pectin,158695,
162192,Pectin,158782,
162193,Pectin,158396,
162194,Pentanol,158356,
162195,Peptone,158563,
162196,Peptone,158540,
162197,Peptone,158353,
162198,Peptone,158356,
162199,Peptone,158565,
162200,Peptone,158700,
162201,Peptone,158541,
162202,Peptone,158599,
162203,Peptone,158529,
162204,Peptone,158703,
162205,Peptone,158817,
162206,"Peptone (0.01 %, w/v)",132358,
162207,Phenanthrene,158692,
162208,Phenol,158258,
162209,Phenol,158255,
162210,Phenol,158356,
162211,Phenyl beta-D-Glucuronide,158630,
162212,Phenyl beta-D-Glucuronide,158720,
162213,Phenyl beta-D-Glucuronide,158629,
162214,Phenyl beta-D-Glucuronide,158745,
162215,Phenylacetate,158202,
162216,Phenylacetate,158295,
162217,Phenylacetate,158551,
162218,Phenylacetate,158256,
162219,Phenylacetate,158566,
162220,Phenylacetate,158580,
162221,Phenylacetate,158597,
162222,Phenylacetate,158624,
162223,Phenylacetate,158673,
162224,Phenylacetate,158687,
162225,Phenylacetate,158695,
162226,Phenylacetate,158698,
162227,Phenylacetate,158709,
162228,Phenylacetate,158720,
162229,Phenylacetate,158726,
162230,Phenylacetate,158756,
162231,Phenylacetate,158545,
162232,Phenylacetate,132370,
162233,Phenylacetate,158557,
162234,Phenylacetate,158635,
162235,Phenylacetate,139753,
162236,Phenylacetate,158582,
162237,Phenylacetate,158593,
162238,Phenylacetate,158693,
162239,Phenylacetate,158705,
162240,Phenylacetic acid,158526,
162241,Phenylacetic acid,132963,
162242,Phenylacetic acid,158530,
162243,Phenylacetic acid,158538,
162244,Phenylacetic acid,158539,
162245,Phenylacetic acid,158312,
162246,Phenylacetic acid,14275,
162247,Phenylacetic acid,158546,
162248,Phenylacetic acid,158549,
162249,Phenylacetic acid,158260,
162250,Phenylacetic acid,158570,
162251,Phenylacetic acid,158574,
162252,Phenylacetic acid,158576,
162253,Phenylacetic acid,158579,
162254,Phenylacetic acid,158382,
162255,Phenylacetic acid,158589,
162256,Phenylacetic acid,158590,
162257,Phenylacetic acid,158594,
162258,Phenylacetic acid,158598,
162259,Phenylacetic acid,158347,
162260,Phenylacetic acid,158604,
162261,Phenylacetic acid,158605,
162262,Phenylacetic acid,158607,
162263,Phenylacetic acid,158608,
162264,Phenylacetic acid,158611,
162265,Phenylacetic acid,158612,
162266,Phenylacetic acid,158613,
162267,Phenylacetic acid,158614,
162268,Phenylacetic acid,158615,
162269,Phenylacetic acid,158620,
162270,Phenylacetic acid,158622,
162271,Phenylacetic acid,158623,
162272,Phenylacetic acid,158625,
162273,Phenylacetic acid,158631,
162274,Phenylacetic acid,158637,
162275,Phenylacetic acid,158639,
162276,Phenylacetic acid,158640,
162277,Phenylacetic acid,158641,
162278,Phenylacetic acid,158644,
162279,Phenylacetic acid,158646,
162280,Phenylacetic acid,158652,
162281,Phenylacetic acid,158657,
162282,Phenylacetic acid,158664,
162283,Phenylacetic acid,158674,
162284,Phenylacetic acid,158677,
162285,Phenylacetic acid,158678,
162286,Phenylacetic acid,158680,
162287,Phenylacetic acid,158682,
162288,Phenylacetic acid,158686,
162289,Phenylacetic acid,158694,
162290,Phenylacetic acid,158699,
162291,Phenylacetic acid,158710,
162292,Phenylacetic acid,158733,
162293,Phenylacetic acid,158737,
162294,Phenylacetic acid,158738,
162295,Phenylacetic acid,158740,
162296,Phenylacetic acid,158744,
162297,Phenylacetic acid,158745,
162298,Phenylacetic acid,158751,
162299,Phenylacetic acid,158753,
162300,Phenylacetic acid,158763,
162301,Phenylacetic acid,158764,
162302,Phenylacetic acid,158768,
162303,Phenylacetic acid,158769,
162304,Phenylacetic acid,158774,
162305,Phenylacetic acid,158776,
162306,Phenylacetic acid,158777,
162307,Phenylacetic acid,158784,
162308,Phenylacetic acid,158788,
162309,Phenylacetic acid,158801,
162310,Phenylacetic acid,158274,
162311,Phenylacetic acid,158804,
162312,Phenylacetic acid,158805,
162313,Phenylacetic acid,158806,
162314,Phenylacetic acid,158810,
162315,Phenylacetic acid,158812,
162316,Phenylacetic acid,158816,
162317,Phenylacetic acid,158818,
162318,Phenylacetic acid,158819,
162319,Phenylacetic acid,158820,
162320,Phenylacetic acid,158822,
162321,Phenylacetic acid,158825,
162322,Phenylacetic acid,158573,
162323,Phenylacetic acid,158395,
162324,Phenylacetic acid,158702,
162325,Phenylacetic acid,158762,
162326,Phenylacetic acid,158792,
162327,Phenylacetic acid,158629,
162328,Phenylacetic acid,158786,
162329,Phenylacetic acid,158203,
162330,Phenylacetic acid,158533,
162331,Phenylacetic acid,158535,
162332,Phenylacetic acid,158638,
162333,Phenylacetic acid,158772,
162334,Phenylacetic acid,158813,
162335,Phenylacetic acid,158527,
162336,Phenylacetic acid,158257,
162337,Phenylacetic acid,158653,
162338,Phenylacetic acid,158676,
162339,Phenylacetic acid,158708,
162340,Phenylacetic acid,158718,
162341,Phenylacetic acid,158727,
162342,Phenylacetic acid,158741,
162343,Phenylacetic acid,158758,
162344,Phenylacetic acid,158773,
162345,Phenylacetic acid,158599,
162346,Phenylacetic acid,158746,
162347,Phenylacetic acid,158696,
162348,Phenylacetic acid,158824,
162349,Phenylalanine,158565,
162350,Phenylalanine,158560,
162351,Phenylalanine,158723,
162352,Phenylalanine,158666,
162353,Phenylalanine,158322,
162354,Phenylalanine,158632,
162355,Phenylalanine,158703,
162356,Phenylalanine,158633,
162357,Phenylalanine,158652,
162358,Phenylethylamine,158559,
162359,Phenylethylamine,158626,
162360,Phenylethylamine,158274,
162361,Phenylethylamine,158543,
162362,Phenylethylamine,158544,
162363,Phenylethylamine,158590,
162364,Phenylethylamine,158597,
162365,Phenylethylamine,158624,
162366,Phenylethylamine,158635,
162367,Phenylethylamine,158646,
162368,Phenylethylamine,158663,
162369,Phenylethylamine,158825,
162370,Phenylethylamine,158780,
162371,Phenylethylamine,158570,
162372,Phenylethylamine,158584,
162373,Phenylethylamine,158614,
162374,Polyagalaturonic acid,158697,
162375,Potassium 2-dehydro-D-gluconate,158608,
162376,Potassium 2-dehydro-D-gluconate,158612,
162377,Potassium 2-dehydro-D-gluconate,158615,
162378,Potassium 2-dehydro-D-gluconate,158622,
162379,Potassium 2-dehydro-D-gluconate,158677,
162380,Potassium 2-dehydro-D-gluconate,158727,
162381,Potassium 2-dehydro-D-gluconate,158777,
162382,Potassium 2-dehydro-D-gluconate,158290,
162383,Potassium 2-dehydro-D-gluconate,158544,
162384,Potassium 2-dehydro-D-gluconate,158295,
162385,Potassium 2-dehydro-D-gluconate,158556,
162386,Potassium 2-dehydro-D-gluconate,158559,
162387,Potassium 2-dehydro-D-gluconate,158260,
162388,Potassium 2-dehydro-D-gluconate,158293,
162389,Potassium 2-dehydro-D-gluconate,158574,
162390,Potassium 2-dehydro-D-gluconate,158270,
162391,Potassium 2-dehydro-D-gluconate,158382,
162392,Potassium 2-dehydro-D-gluconate,158591,
162393,Potassium 2-dehydro-D-gluconate,158594,
162394,Potassium 2-dehydro-D-gluconate,158387,
162395,Potassium 2-dehydro-D-gluconate,158613,
162396,Potassium 2-dehydro-D-gluconate,158624,
162397,Potassium 2-dehydro-D-gluconate,158626,
162398,Potassium 2-dehydro-D-gluconate,158630,
162399,Potassium 2-dehydro-D-gluconate,158391,
162400,Potassium 2-dehydro-D-gluconate,158642,
162401,Potassium 2-dehydro-D-gluconate,158645,
162402,Potassium 2-dehydro-D-gluconate,158354,
162403,Potassium 2-dehydro-D-gluconate,158650,
162404,Potassium 2-dehydro-D-gluconate,158651,
162405,Potassium 2-dehydro-D-gluconate,158652,
162406,Potassium 2-dehydro-D-gluconate,158657,
162407,Potassium 2-dehydro-D-gluconate,158663,
162408,Potassium 2-dehydro-D-gluconate,139784,
162409,Potassium 2-dehydro-D-gluconate,158259,
162410,Potassium 2-dehydro-D-gluconate,158282,
162411,Potassium 2-dehydro-D-gluconate,158683,
162412,Potassium 2-dehydro-D-gluconate,158699,
162413,Potassium 2-dehydro-D-gluconate,158403,
162414,Potassium 2-dehydro-D-gluconate,158729,
162415,Potassium 2-dehydro-D-gluconate,158737,
162416,Potassium 2-dehydro-D-gluconate,158738,
162417,Potassium 2-dehydro-D-gluconate,158276,
162418,Potassium 2-dehydro-D-gluconate,158763,
162419,Potassium 2-dehydro-D-gluconate,158769,
162420,Potassium 2-dehydro-D-gluconate,158806,
162421,Potassium 2-dehydro-D-gluconate,158813,
162422,Potassium 2-dehydro-D-gluconate,158816,
162423,Potassium 2-dehydro-D-gluconate,158257,
162424,Potassium 2-dehydro-D-gluconate,158686,
162425,Potassium 2-dehydro-D-gluconate,132060,
162426,Potassium 2-dehydro-D-gluconate,158735,
162427,Potassium 2-dehydro-D-gluconate,158551,
162428,Potassium 2-dehydro-D-gluconate,158585,
162429,Potassium 2-dehydro-D-gluconate,158627,
162430,Potassium 2-dehydro-D-gluconate,158628,
162431,Potassium 2-dehydro-D-gluconate,158648,
162432,Potassium 2-dehydro-D-gluconate,158667,
162433,Potassium 2-dehydro-D-gluconate,158673,
162434,Potassium 2-dehydro-D-gluconate,158768,
162435,Potassium 2-dehydro-D-gluconate,158818,
162436,Potassium 2-dehydro-D-gluconate,158824,
162437,Potassium 5-dehydro-D-gluconate,158384,
162438,Potassium 5-dehydro-D-gluconate,158608,
162439,Potassium 5-dehydro-D-gluconate,158612,
162440,Potassium 5-dehydro-D-gluconate,158615,
162441,Potassium 5-dehydro-D-gluconate,158622,
162442,Potassium 5-dehydro-D-gluconate,158677,
162443,Potassium 5-dehydro-D-gluconate,158686,
162444,Potassium 5-dehydro-D-gluconate,158727,
162445,Potassium 5-dehydro-D-gluconate,158777,
162446,Potassium 5-dehydro-D-gluconate,158290,
162447,Potassium 5-dehydro-D-gluconate,158544,
162448,Potassium 5-dehydro-D-gluconate,158295,
162449,Potassium 5-dehydro-D-gluconate,158559,
162450,Potassium 5-dehydro-D-gluconate,158293,
162451,Potassium 5-dehydro-D-gluconate,158574,
162452,Potassium 5-dehydro-D-gluconate,158270,
162453,Potassium 5-dehydro-D-gluconate,158382,
162454,Potassium 5-dehydro-D-gluconate,158591,
162455,Potassium 5-dehydro-D-gluconate,158594,
162456,Potassium 5-dehydro-D-gluconate,158387,
162457,Potassium 5-dehydro-D-gluconate,158613,
162458,Potassium 5-dehydro-D-gluconate,158624,
162459,Potassium 5-dehydro-D-gluconate,158627,
162460,Potassium 5-dehydro-D-gluconate,158628,
162461,Potassium 5-dehydro-D-gluconate,158645,
162462,Potassium 5-dehydro-D-gluconate,158354,
162463,Potassium 5-dehydro-D-gluconate,158651,
162464,Potassium 5-dehydro-D-gluconate,158652,
162465,Potassium 5-dehydro-D-gluconate,158663,
162466,Potassium 5-dehydro-D-gluconate,139784,
162467,Potassium 5-dehydro-D-gluconate,158282,
162468,Potassium 5-dehydro-D-gluconate,158683,
162469,Potassium 5-dehydro-D-gluconate,158699,
162470,Potassium 5-dehydro-D-gluconate,158403,
162471,Potassium 5-dehydro-D-gluconate,158737,
162472,Potassium 5-dehydro-D-gluconate,158738,
162473,Potassium 5-dehydro-D-gluconate,158276,
162474,Potassium 5-dehydro-D-gluconate,158769,
162475,Potassium 5-dehydro-D-gluconate,158806,
162476,Potassium 5-dehydro-D-gluconate,158813,
162477,Potassium 5-dehydro-D-gluconate,158816,
162478,Potassium 5-dehydro-D-gluconate,158257,
162479,Potassium 5-dehydro-D-gluconate,158389,
162480,Potassium 5-dehydro-D-gluconate,158551,
162481,Potassium 5-dehydro-D-gluconate,158553,
162482,Potassium 5-dehydro-D-gluconate,158585,
162483,Potassium 5-dehydro-D-gluconate,158626,
162484,Potassium 5-dehydro-D-gluconate,158630,
162485,Potassium 5-dehydro-D-gluconate,158391,
162486,Potassium 5-dehydro-D-gluconate,158634,
162487,Potassium 5-dehydro-D-gluconate,158642,
162488,Potassium 5-dehydro-D-gluconate,158648,
162489,Potassium 5-dehydro-D-gluconate,158657,
162490,Potassium 5-dehydro-D-gluconate,158667,
162491,Potassium 5-dehydro-D-gluconate,158669,
162492,Potassium 5-dehydro-D-gluconate,158673,
162493,Potassium 5-dehydro-D-gluconate,158714,
162494,Potassium 5-dehydro-D-gluconate,158729,
162495,Potassium 5-dehydro-D-gluconate,158763,
162496,Potassium 5-dehydro-D-gluconate,158765,
162497,Potassium 5-dehydro-D-gluconate,158766,
162498,Potassium 5-dehydro-D-gluconate,158768,
162499,Potassium 5-dehydro-D-gluconate,158787,
162500,Potassium gluconate,132963,
162501,Potassium gluconate,158530,
162502,Potassium gluconate,158538,
162503,Potassium gluconate,158539,
162504,Potassium gluconate,158312,
162505,Potassium gluconate,158546,
162506,Potassium gluconate,158549,
162507,Potassium gluconate,158570,
162508,Potassium gluconate,158576,
162509,Potassium gluconate,158589,
162510,Potassium gluconate,158590,
162511,Potassium gluconate,158605,
162512,Potassium gluconate,158607,
162513,Potassium gluconate,158608,
162514,Potassium gluconate,158611,
162515,Potassium gluconate,158612,
162516,Potassium gluconate,158614,
162517,Potassium gluconate,158615,
162518,Potassium gluconate,158620,
162519,Potassium gluconate,158622,
162520,Potassium gluconate,158623,
162521,Potassium gluconate,158631,
162522,Potassium gluconate,158637,
162523,Potassium gluconate,158640,
162524,Potassium gluconate,158641,
162525,Potassium gluconate,158646,
162526,Potassium gluconate,158660,
162527,Potassium gluconate,158664,
162528,Potassium gluconate,158674,
162529,Potassium gluconate,158676,
162530,Potassium gluconate,158678,
162531,Potassium gluconate,158696,
162532,Potassium gluconate,158727,
162533,Potassium gluconate,158733,
162534,Potassium gluconate,158740,
162535,Potassium gluconate,158746,
162536,Potassium gluconate,158751,
162537,Potassium gluconate,158773,
162538,Potassium gluconate,158774,
162539,Potassium gluconate,158777,
162540,Potassium gluconate,158784,
162541,Potassium gluconate,158801,
162542,Potassium gluconate,158804,
162543,Potassium gluconate,158805,
162544,Potassium gluconate,158818,
162545,Potassium gluconate,158819,
162546,Potassium gluconate,158820,
162547,Potassium gluconate,158825,
162548,Potassium gluconate,158526,
162549,Potassium gluconate,158290,
162550,Potassium gluconate,158544,
162551,Potassium gluconate,158295,
162552,Potassium gluconate,158551,
162553,Potassium gluconate,158556,
162554,Potassium gluconate,158559,
162555,Potassium gluconate,158260,
162556,Potassium gluconate,158293,
162557,Potassium gluconate,158270,
162558,Potassium gluconate,158382,
162559,Potassium gluconate,158591,
162560,Potassium gluconate,158594,
162561,Potassium gluconate,158387,
162562,Potassium gluconate,158613,
162563,Potassium gluconate,158624,
162564,Potassium gluconate,158626,
162565,Potassium gluconate,158391,
162566,Potassium gluconate,158645,
162567,Potassium gluconate,158648,
162568,Potassium gluconate,158651,
162569,Potassium gluconate,158652,
162570,Potassium gluconate,158657,
162571,Potassium gluconate,158663,
162572,Potassium gluconate,158667,
162573,Potassium gluconate,139784,
162574,Potassium gluconate,158683,
162575,Potassium gluconate,158699,
162576,Potassium gluconate,158403,
162577,Potassium gluconate,158729,
162578,Potassium gluconate,158737,
162579,Potassium gluconate,158738,
162580,Potassium gluconate,158276,
162581,Potassium gluconate,158750,
162582,Potassium gluconate,158753,
162583,Potassium gluconate,158763,
162584,Potassium gluconate,158768,
162585,Potassium gluconate,158806,
162586,Potassium gluconate,158813,
162587,Potassium gluconate,158816,
162588,Potassium gluconate,158573,
162589,Potassium gluconate,12966,
162590,Potassium gluconate,158203,
162591,Potassium gluconate,158533,
162592,Potassium gluconate,158535,
162593,Potassium gluconate,158772,
162594,Potassium gluconate,158528,
162595,Potassium gluconate,158561,
162596,Potassium gluconate,158257,
162597,Potassium gluconate,158574,
162598,Potassium gluconate,158581,
162599,Potassium gluconate,158604,
162600,Potassium gluconate,158630,
162601,Potassium gluconate,158639,
162602,Potassium gluconate,158282,
162603,Potassium gluconate,158686,
162604,Potassium gluconate,158708,
162605,Potassium gluconate,158718,
162606,Potassium gluconate,158741,
162607,Potassium gluconate,158776,
162608,Potassium gluconate,158274,
162609,Potassium gluconate,158554,
162610,Potassium gluconate,158627,
162611,Potassium gluconate,158628,
162612,Potassium gluconate,158642,
162613,Potassium gluconate,158714,
162614,Potassium gluconate,158749,
162615,Potassium gluconate,23013,
162616,Potassium gluconate,158769,
162617,Potassium gluconate,158783,
162618,Potassium gluconate,158787,
162619,Potassium gluconate,158527,
162620,Potassium gluconate,158354,
162621,Potassium gluconate,158629,
162622,Potassium gluconate,158824,
162623,Potassium gluconate,158748,
162624,Potassium nitrate,158816,
162625,Potassium nitrate,158686,
162626,Potassium nitrate,158675,
162627,Potassium nitrate,158373,
162628,Potassium tellurite,158548,
162629,Potassium tellurite,158577,
162630,Potassium tellurite,158547,
162631,Potassium tellurite,158363,
162632,Potassium tellurite,158808,
162633,Potassium tellurite,158685,
162634,Potassium tellurite,158782,
162635,Potassium tellurite,158623,
162636,Proline,158565,
162637,Proline,158322,
162638,Proline,158256,
162639,Proline,158633,
162640,Proline,158661,
162641,Propanol,158565,
162642,Propanol,158703,
162643,Propanol,158529,
162644,Propanol,158353,
162645,Propanol,158647,
162646,Propanol,158356,
162647,Propionic acid,7391,
162648,Propionic acid,158554,
162649,Propionic acid,158563,
162650,Propionic acid,158565,
162651,Propionic acid,158566,
162652,Propionic acid,158579,
162653,Propionic acid,158608,
162654,Propionic acid,158612,
162655,Propionic acid,158615,
162656,Propionic acid,158622,
162657,Propionic acid,158644,
162658,Propionic acid,158660,
162659,Propionic acid,158677,
162660,Propionic acid,158695,
162661,Propionic acid,158698,
162662,Propionic acid,158745,
162663,Propionic acid,158751,
162664,Propionic acid,158777,
162665,Propionic acid,158804,
162666,Propionic acid,158810,
162667,Propionic acid,158539,
162668,Propionic acid,158545,
162669,Propionic acid,158530,
162670,Propionic acid,132370,
162671,Propionic acid,158540,
162672,Propionic acid,158541,
162673,Propionic acid,158547,
162674,Propionic acid,158548,
162675,Propionic acid,158556,
162676,Propionic acid,158557,
162677,Propionic acid,158564,
162678,Propionic acid,158577,
162679,Propionic acid,158382,
162680,Propionic acid,158623,
162681,Propionic acid,158701,
162682,Propionic acid,158395,
162683,Propionic acid,158770,
162684,Propionic acid,158771,
162685,Propionic acid,158772,
162686,Propionic acid,158781,
162687,Propionic acid,158816,
162688,Propionic acid,158529,
162689,Propionic acid,158350,
162690,Propionic acid,158626,
162691,Propionic acid,158786,
162692,Propionic acid,158353,
162693,Propionic acid,158379,
162694,Propionic acid,158378,
162695,Propionic acid,158356,
162696,Propionic acid,158813,
162697,Propionic acid,158808,
162698,Propionic acid,158544,
162699,Propionic acid,158597,
162700,Propionic acid,158614,
162701,Propionic acid,158624,
162702,Propionic acid,158635,
162703,Propionic acid,158646,
162704,Propionic acid,158663,
162705,Propionic acid,158825,
162706,Propionic acid,8339,
162707,Propionic acid,8246,
162708,Propionic acid,158258,
162709,Propionic acid,158257,
162710,Propionic acid,158281,
162711,Propionic acid,158580,
162712,Propionic acid,158582,
162713,Propionic acid,158586,
162714,Propionic acid,158593,
162715,Propionic acid,158347,
162716,Propionic acid,158604,
162717,Propionic acid,158621,
162718,Propionic acid,158625,
162719,Propionic acid,158668,
162720,Propionic acid,158693,
162721,Propionic acid,158068,
162722,Propionic acid,158727,
162723,Propionic acid,158788,
162724,Propionic acid,158822,
162725,Propionic acid,158527,
162726,Propionic acid,158559,
162727,Propionic acid,158256,
162728,Propionic acid,158569,
162729,Propionic acid,158653,
162730,Propionic acid,139784,
162731,Propionic acid,158279,
162732,Propionic acid,158688,
162733,Propionic acid,158720,
162734,Propionic acid,158367,
162735,Propionic acid,158722,
162736,Propionic acid,158728,
162737,Propionic acid,158763,
162738,Propionic acid,158812,
162739,Propionic acid,158746,
162740,Propionic acid,158747,
162741,Propionic acid,158764,
162742,Propionic acid,158528,
162743,Propionic acid,158570,
162744,Propionic acid,158581,
162745,Propionic acid,158584,
162746,Propionic acid,158585,
162747,Propionic acid,158675,
162748,Propionic acid,158685,
162749,Propionic acid,158759,
162750,Propionic acid,158274,
162751,Propionic acid,158543,
162752,Propionic acid,158590,
162753,Propionic acid,158782,
162754,Propionic acid,158802,
162755,Protocatechuate,158565,
162756,Protocatechuate,158703,
162757,Pullulan,158731,
162758,Pullulan,156938,
162759,Pullulan,158572,
162760,Pullulan,158767,
162761,Pullulan,157075,
162762,Pullulan,157127,
162763,Pullulan,157063,
162764,Pullulan,158794,
162765,Putrescine,158068,
162766,Putrescine,158720,
162767,Putrescine,158738,
162768,Putrescine,158804,
162769,Putrescine,132370,
162770,Putrescine,158382,
162771,Putrescine,158395,
162772,Putrescine,158781,
162773,Putrescine,158626,
162774,Putrescine,158638,
162775,Putrescine,158274,
162776,Putrescine,158543,
162777,Putrescine,158544,
162778,Putrescine,158590,
162779,Putrescine,158597,
162780,Putrescine,158624,
162781,Putrescine,158635,
162782,Putrescine,158646,
162783,Putrescine,158663,
162784,Putrescine,158825,
162785,Putrescine,7391,
162786,Putrescine,158653,
162787,Putrescine,158780,
162788,Putrescine,158559,
162789,Putrescine,158571,
162790,Putrescine,158811,
162791,Putrescine,158570,
162792,Putrescine,158584,
162793,Putrescine,158614,
162794,Pyrene,158692,
162795,Pyrene,158779,
162796,Pyridine,158258,
162797,Pyrite,158817,
162798,Pyroglutamic acid,158279,
162799,Pyruvic acid,158563,
162800,Pyruvic acid,158565,
162801,Pyruvic acid,158376,
162802,Pyruvic acid,158801,
162803,Pyruvic acid,158804,
162804,Pyruvic acid,158382,
162805,Pyruvic acid,158654,
162806,Pyruvic acid,158259,
162807,Pyruvic acid,158395,
162808,Pyruvic acid,158781,
162809,Pyruvic acid,158791,
162810,Pyruvic acid,158523,
162811,Pyruvic acid,7391,
162812,Pyruvic acid,158281,
162813,Pyruvic acid,158600,
162814,Pyruvic acid,158621,
162815,Pyruvic acid,158668,
162816,Pyruvic acid,158700,
162817,Pyruvic acid,158527,
162818,Pyruvic acid,132370,
162819,Pyruvic acid,158540,
162820,Pyruvic acid,158541,
162821,Pyruvic acid,158560,
162822,Pyruvic acid,132586,
162823,Pyruvic acid,158622,
162824,Pyruvic acid,158653,
162825,Pyruvic acid,158712,
162826,Pyruvic acid,158529,
162827,Pyruvic acid,158350,
162828,Pyruvic acid,158572,
162829,Pyruvic acid,158617,
162830,Pyruvic acid,158652,
162831,Pyruvic acid,158658,
162832,Pyruvic acid,158752,
162833,Pyruvic acid,157768,
162834,Pyruvic acid,158353,
162835,Pyruvic acid,158255,
162836,Pyruvic acid,158647,
162837,Pyruvic acid,158356,
162838,Pyruvic acid,158814,
162839,Quinic acid,7391,
162840,Quinic acid,8339,
162841,Quinic acid,8246,
162842,Quinic acid,158554,
162843,Quinic acid,158621,
162844,Quinic acid,158746,
162845,Quinic acid,158530,
162846,Quinic acid,158547,
162847,Quinic acid,158548,
162848,Quinic acid,158559,
162849,Quinic acid,158564,
162850,Quinic acid,158266,
162851,Quinic acid,158688,
162852,Quinic acid,158770,
162853,Quinic acid,158771,
162854,Quinic acid,158772,
162855,Quinic acid,158816,
162856,Quinic acid,158626,
162857,Quinic acid,158379,
162858,Quinic acid,158378,
162859,Quinic acid,158650,
162860,Quinic acid,158274,
162861,Quinic acid,158544,
162862,Quinic acid,158590,
162863,Quinic acid,158597,
162864,Quinic acid,158624,
162865,Quinic acid,158635,
162866,Quinic acid,158646,
162867,Quinic acid,158663,
162868,Quinic acid,158825,
162869,Quinic acid,158728,
162870,Quinic acid,158761,
162871,Quinic acid,158571,
162872,Quinic acid,158577,
162873,Quinic acid,158763,
162874,Quinic acid,158808,
162875,Quinic acid,158570,
162876,Quinic acid,158695,
162877,Quinic acid,158543,
162878,Quinic acid,158614,
162879,Quinic acid,158802,
162880,Quinic acid,158623,
162881,Raffinose,158525,
162882,Raffinose,158530,
162883,Raffinose,158307,
162884,Raffinose,7391,
162885,Raffinose,8339,
162886,Raffinose,8246,
162887,Raffinose,158554,
162888,Raffinose,158565,
162889,Raffinose,158579,
162890,Raffinose,158376,
162891,Raffinose,158673,
162892,Raffinose,158275,
162893,Raffinose,158680,
162894,Raffinose,158686,
162895,Raffinose,158691,
162896,Raffinose,158703,
162897,Raffinose,158068,
162898,Raffinose,158719,
162899,Raffinose,158351,
162900,Raffinose,158746,
162901,Raffinose,158824,
162902,Raffinose,158526,
162903,Raffinose,158309,
162904,Raffinose,158536,
162905,Raffinose,158537,
162906,Raffinose,158556,
162907,Raffinose,157127,
162908,Raffinose,158558,
162909,Raffinose,158260,
162910,Raffinose,158293,
162911,Raffinose,158587,
162912,Raffinose,158591,
162913,Raffinose,158594,
162914,Raffinose,158613,
162915,Raffinose,158627,
162916,Raffinose,158628,
162917,Raffinose,158629,
162918,Raffinose,158630,
162919,Raffinose,158391,
162920,Raffinose,158636,
162921,Raffinose,158645,
162922,Raffinose,158647,
162923,Raffinose,158648,
162924,Raffinose,158354,
162925,Raffinose,158650,
162926,Raffinose,158652,
162927,Raffinose,158653,
162928,Raffinose,158657,
162929,Raffinose,158661,
162930,Raffinose,139784,
162931,Raffinose,158282,
162932,Raffinose,158388,
162933,Raffinose,158689,
162934,Raffinose,158690,
162935,Raffinose,158692,
162936,Raffinose,158696,
162937,Raffinose,158395,
162938,Raffinose,158706,
162939,Raffinose,158705,
162940,Raffinose,158709,
162941,Raffinose,158715,
162942,Raffinose,158720,
162943,Raffinose,158403,
162944,Raffinose,158737,
162945,Raffinose,158738,
162946,Raffinose,158276,
162947,Raffinose,158748,
162948,Raffinose,158753,
162949,Raffinose,158754,
162950,Raffinose,158769,
162951,Raffinose,158781,
162952,Raffinose,158398,
162953,Raffinose,158793,
162954,Raffinose,158797,
162955,Raffinose,158804,
162956,Raffinose,158806,
162957,Raffinose,158809,
162958,Raffinose,158813,
162959,Raffinose,158551,
162960,Raffinose,158559,
162961,Raffinose,158266,
162962,Raffinose,158323,
162963,Raffinose,158382,
162964,Raffinose,158599,
162965,Raffinose,158609,
162966,Raffinose,158633,
162967,Raffinose,158651,
162968,Raffinose,158662,
162969,Raffinose,158675,
162970,Raffinose,158279,
162971,Raffinose,158702,
162972,Raffinose,158367,
162973,Raffinose,158729,
162974,Raffinose,158749,
162975,Raffinose,23013,
162976,Raffinose,158775,
162977,Raffinose,158364,
162978,Raffinose,158796,
162979,Raffinose,158572,
162980,Raffinose,158626,
