ID_met_production,metabolite_prod,production,excreted,chebi_ID,ID_strains
12216,"Hydrogen sulfide",1,NULL,16136,140642
12217,Indole,0,NULL,35581,140642
12218,"Hydrogen sulfide",1,NULL,16136,140643
12219,Indole,0,NULL,35581,140643
12220,"Hydrogen sulfide",1,NULL,16136,132578
12221,"Carbon dioxide",1,NULL,16526,132578
12222,Dihydrogen,1,NULL,18276,132578
12223,Indole,0,NULL,35581,132588
12224,"(R)-Lactic acid",1,NULL,42111,132588
12225,"Succinic acid",1,NULL,15741,132588
12226,Indole,0,NULL,35581,132589
12227,"Hydrogen sulfide",0,NULL,16136,132589
12228,Acetoin,0,NULL,15688,132589
12229,Phenylalanine,1,NULL,28044,140644
12230,Acetoin,0,NULL,15688,140644
12231,Indole,0,NULL,35581,140644
12232,"Hydrogen sulfide",0,NULL,16136,140644
12233,Acetoin,1,NULL,15688,140308
12234,Indole,0,NULL,35581,140308
12235,"Hydrogen sulfide",0,NULL,16136,140308
12236,Indole,0,NULL,35581,140309
12237,Indole,0,NULL,35581,140310
12238,"Hydrogen sulfide",0,NULL,16136,140311
12239,Indole,0,NULL,35581,140646
12240,Indole,0,NULL,35581,140312
12241,Indole,0,NULL,35581,140647
12242,"Hydrogen sulfide",0,NULL,16136,140647
12243,"Hydrogen sulfide",0,NULL,16136,140648
12244,Indole,0,NULL,35581,140648
12245,"Tween 20",0,NULL,53424,140525
12246,Indole,0,NULL,35581,140525
12247,"Hydrogen sulfide",0,NULL,16136,140525
12248,Acetoin,1,NULL,15688,140525
12249,"Hydrogen sulfide",0,NULL,16136,140526
12250,Indole,0,NULL,35581,140526
12251,Acetoin,0,NULL,15688,140527
12252,Indole,0,NULL,35581,140527
12253,"Hydrogen sulfide",0,NULL,16136,140527
12254,Indole,0,NULL,35581,140528
12255,"Hydrogen sulfide",0,NULL,16136,140528
12256,Acetoin,0,NULL,15688,140528
12257,Indole,0,NULL,35581,140529
12258,"Hydrogen sulfide",0,NULL,16136,140529
12259,Acetoin,0,NULL,15688,140529
12260,DL-Lactate,1,NULL,24996,140530
12261,"Acetic acid",1,NULL,15366,140531
12262,"Hydrogen sulfide",0,NULL,16136,140531
12263,Indole,0,NULL,35581,140531
12264,Indole,0,NULL,35581,140532
12265,"Hydrogen sulfide",0,NULL,16136,140532
12266,Indole,0,NULL,35581,140534
12267,"Hydrogen sulfide",0,NULL,16136,140534
12268,Indole,0,NULL,16411,140534
12269,Acetoin,0,NULL,15688,140534
12270,"Hydrogen sulfide",1,NULL,16136,140320
12271,Indole,0,NULL,35581,140320
12272,Acetoin,0,NULL,15688,140320
12273,Acetoin,0,NULL,15688,140321
12274,Indole,0,NULL,35581,140321
12275,2-Dehydro-D-gluconate,1,NULL,16808,140538
12276,5-Dehydro-D-gluconate,1,NULL,58143,140538
12277,Cellulose,0,NULL,62968,140538
12278,Acetoin,0,NULL,15688,140539
12279,"Hydrogen sulfide",0,NULL,16136,140539
12280,Indole,0,NULL,35581,140539
12281,Indole,0,NULL,35581,140540
12282,Indole,0,NULL,35581,140541
12283,Indole,0,NULL,35581,140314
12284,Indole,0,NULL,35581,140543
12285,Indole,0,NULL,35581,140544
12286,"Hydrogen sulfide",0,NULL,16136,140544
12287,Indole,0,NULL,35581,140545
12288,"Hydrogen sulfide",0,NULL,16136,140545
12289,Starch,0,NULL,28017,140545
12290,Indole,0,NULL,35581,140547
12291,Acetoin,0,NULL,15688,140548
12292,"Hydrogen sulfide",0,NULL,16136,140548
12293,Indole,0,NULL,35581,140548
12294,Indole,0,NULL,35581,140549
12295,"Hydrogen sulfide",0,NULL,16136,140550
12296,Indole,0,NULL,35581,140550
12297,Indole,1,NULL,35581,140552
12298,Indole,0,NULL,35581,140556
12299,"Hydrogen sulfide",0,NULL,16136,140556
12300,"Hydrogen sulfide",1,NULL,16136,140555
12301,Acetoin,0,NULL,15688,140555
12302,"Carbon dioxide",1,NULL,16526,140555
12303,Dihydrogen,1,NULL,18276,140555
12304,Dextran,1,NULL,52071,140557
12305,Indole,0,NULL,35581,140317
12306,"Acetic acid",1,NULL,15366,140317
12307,"Propionic acid",1,NULL,30768,140317
12308,Butyrate,1,NULL,17968,140317
12309,Isobutyrate,1,NULL,48944,140317
12310,"Valeric acid",1,NULL,17418,140317
12311,Isovalerate,1,NULL,28484,140317
12312,3-Phenylpropionate,1,NULL,51057,140317
12313,"Isocaproic acid",1,NULL,74903,140317
12314,Piperidin-2-one,1,NULL,77761,140317
12315,Pyrrolidin-2-one,1,NULL,36592,140317
12316,Indole,0,NULL,35581,140318
12317,Indole,1,NULL,35581,140559
12318,Indole,0,NULL,35581,140561
12319,"Hydrogen sulfide",0,NULL,16136,140561
12320,Acetoin,1,NULL,15688,140562
12321,Indole,0,NULL,35581,140562
12322,"Hydrogen sulfide",0,NULL,16136,140562
12323,"Hydrogen sulfide",0,NULL,16136,140563
12324,Acetoin,1,NULL,15688,140563
12325,Indole,0,NULL,35581,140563
12326,Indole,0,NULL,35581,140564
12327,Acetoin,0,NULL,15688,140564
12328,Acetoin,1,NULL,15688,6870
12329,Acetoin,1,NULL,15688,16589
12330,Acetoin,1,NULL,15688,11667
12331,"Acetic acid",1,NULL,15366,2568
12332,Butyrate,1,NULL,17968,2568
12333,"Carbon dioxide",1,NULL,16526,2568
12334,Dihydrogen,1,NULL,18276,2568
12335,DL-Lactate,1,NULL,24996,2568
12336,Ethanol,1,NULL,16236,2568
12337,"Formic acid",1,NULL,30751,2568
12338,"Acetic acid",1,NULL,15366,2817
12339,"Acetic acid",1,NULL,15366,2836
12340,"Acetic acid",1,NULL,15366,17033
12341,"Acetic acid",1,NULL,15366,24801
12342,"Acetic acid",1,NULL,15366,18051
12343,"Acetic acid",1,NULL,15366,17068
12344,"Acetic acid",1,NULL,15366,14324
12345,"Acetic acid",1,NULL,15366,2760
12346,"Acetic acid",1,NULL,15366,2853
12347,"Acetic acid",1,NULL,15366,17777
12348,"Acetic acid",1,NULL,15366,17805
12349,"Acetic acid",1,NULL,15366,17679
12350,"Acetic acid",1,NULL,15366,1623
12351,"Acetic acid",1,NULL,15366,1626
12352,"Acetic acid",1,NULL,15366,18022
12353,"Acetic acid",1,NULL,15366,18028
12354,"Acetic acid",1,NULL,15366,18029
12355,"Acetic acid",1,NULL,15366,18026
12356,"Acetic acid",1,NULL,15366,140656
12357,"Acetic acid",1,NULL,15366,18027
12358,"Acetic acid",1,NULL,15366,506
12359,"Acetic acid",1,NULL,15366,12496
12360,"Acetic acid",1,NULL,15366,17682
12361,"Acetic acid",1,NULL,15366,17686
12362,Butanol,1,NULL,28885,2817
12363,Butanol,1,NULL,28885,2836
12364,Butyrate,1,NULL,17968,2817
12365,Butyrate,1,NULL,17968,2836
12366,Caprate,1,NULL,30772,17679
12367,"Carbon dioxide",1,NULL,16526,17033
12368,"Carbon dioxide",1,NULL,16526,24801
12369,"Carbon dioxide",1,NULL,16526,18051
12370,"Carbon dioxide",1,NULL,16526,17068
12371,"Carbon dioxide",1,NULL,16526,14324
12372,"Carbon dioxide",1,NULL,16526,2760
12373,"Carbon dioxide",1,NULL,16526,2853
12374,"Carbon dioxide",1,NULL,16526,18022
12375,"Carbon dioxide",1,NULL,16526,18026
12376,"Carbon dioxide",1,NULL,16526,140656
12377,"Carbon dioxide",1,NULL,16526,18027
12378,Cellulose,1,NULL,62968,140649
12379,Dihydrogen,1,NULL,18276,17033
12380,Dihydrogen,1,NULL,18276,24801
12381,Dihydrogen,1,NULL,18276,18051
12382,Dihydrogen,1,NULL,18276,17068
12383,Dihydrogen,1,NULL,18276,14324
12384,Dihydrogen,1,NULL,18276,2760
12385,Dihydrogen,1,NULL,18276,2853
12386,Dihydrogen,1,NULL,18276,17777
12387,Dihydrogen,1,NULL,18276,17805
12388,Dihydrogen,1,NULL,18276,18022
12389,Dihydrogen,1,NULL,18276,18026
12390,Dihydrogen,1,NULL,18276,140656
12391,Dihydrogen,1,NULL,18276,18027
12392,DL-Lactate,1,NULL,24996,24801
12393,DL-Lactate,1,NULL,24996,17068
12394,DL-Lactate,1,NULL,24996,14324
12395,DL-Lactate,1,NULL,24996,2760
12396,DL-Lactate,1,NULL,24996,2853
12397,Ethanol,1,NULL,16236,2817
12398,Ethanol,1,NULL,16236,2836
12399,Ethanol,1,NULL,16236,17033
12400,Ethanol,1,NULL,16236,18051
12401,Ethanol,1,NULL,16236,2760
12402,Ethanol,1,NULL,16236,2853
12403,Ethanol,1,NULL,16236,18026
12404,Ethanol,1,NULL,16236,18027
12405,Ethanol,1,NULL,16236,506
12406,Ethanol,1,NULL,16236,17682
12407,"Formic acid",1,NULL,30751,2760
12408,"Formic acid",1,NULL,30751,2853
12409,"Formic acid",1,NULL,30751,17805
12410,"Formic acid",1,NULL,30751,506
12411,"Fumaric acid",1,NULL,18012,17805
12412,"Hydrogen sulfide",1,NULL,16136,17719
12413,"Hydrogen sulfide",1,NULL,16136,5551
12414,"Hydrogen sulfide",1,NULL,16136,5516
12415,"Hydrogen sulfide",1,NULL,16136,6199
12416,"Hydrogen sulfide",1,NULL,16136,17649
12417,"Hydrogen sulfide",1,NULL,16136,5616
12418,Indole,1,NULL,35581,11765
12419,Indole,1,NULL,35581,17679
12420,"Lactic acid",1,NULL,78320,17033
12421,"Lactic acid",1,NULL,78320,18022
12422,"Lactic acid",1,NULL,78320,18028
12423,"Lactic acid",1,NULL,78320,18029
12424,"Lactic acid",1,NULL,78320,18026
12425,"Lactic acid",1,NULL,78320,140656
12426,"Lactic acid",1,NULL,78320,18027
12427,"Lactic acid",1,NULL,78320,506
12428,Polyhydroxybutyrate,1,NULL,53388,13964
12429,"Propionic acid",1,NULL,30768,17805
12430,"Propionic acid",1,NULL,30768,1623
12431,"Propionic acid",1,NULL,30768,1626
12432,"Propionic acid",1,NULL,30768,12496
12433,"Succinic acid",1,NULL,15741,17805
12434,"Succinic acid",1,NULL,15741,1623
12435,"Succinic acid",1,NULL,15741,1626
12436,"Succinic acid",1,NULL,15741,17686
12437,Tryptophan,1,NULL,27897,17682
12438,Acetoin,0,NULL,15688,2836
12439,Acetoin,0,NULL,15688,134150
12440,Acetoin,0,NULL,15688,3777
12441,Acetoin,0,NULL,15688,17719
12442,Acetoin,0,NULL,15688,17476
12443,Acetoin,0,NULL,15688,17481
12444,Acetoin,0,NULL,15688,5616
12445,Acetoin,0,NULL,15688,5617
12446,Acetoin,0,NULL,15688,13964
12447,Acetoin,0,NULL,15688,5658
12448,Acetoin,0,NULL,15688,5731
12449,Acetoin,0,NULL,15688,5477
12450,Acetoin,0,NULL,15688,5480
12451,Acetoin,0,NULL,15688,140651
12452,Acetoin,0,NULL,15688,140653
12453,Acetoin,0,NULL,15688,11615
12454,Acetoin,0,NULL,15688,13692
12455,Acetoin,0,NULL,15688,13690
12456,Acetoin,0,NULL,15688,13691
12457,Acetoin,0,NULL,15688,11959
12458,Acetoin,0,NULL,15688,8198
12459,Indole,0,NULL,35581,1626
12460,Indole,0,NULL,35581,3777
12461,Indole,0,NULL,35581,17719
12462,Indole,0,NULL,35581,5616
12463,Indole,0,NULL,35581,5731
12464,Indole,0,NULL,35581,5480
12465,Indole,0,NULL,35581,11959
12466,Indole,0,NULL,35581,17686
12467,Indole,0,NULL,35581,11667
12468,Indole,0,NULL,35581,22901
12469,Acetoin,0,NULL,15688,17717
12470,Acetoin,0,NULL,15688,5588
12471,"Bacteriochlorophyll alpha",0,NULL,30033,5398
12472,"Elemental sulfur",0,NULL,33403,18027
12473,Ethanol,0,NULL,16236,14324
12474,"Hydrogen sulfide",0,NULL,16136,5500
12475,"Hydrogen sulfide",0,NULL,16136,140657
12476,"Hydrogen sulfide",0,NULL,16136,17740
12477,"Hydrogen sulfide",0,NULL,16136,134150
12478,"Hydrogen sulfide",0,NULL,16136,17717
12479,"Hydrogen sulfide",0,NULL,16136,3777
12480,"Hydrogen sulfide",0,NULL,16136,5513
12481,"Hydrogen sulfide",0,NULL,16136,5512
12482,"Hydrogen sulfide",0,NULL,16136,5515
12483,"Hydrogen sulfide",0,NULL,16136,5528
12484,"Hydrogen sulfide",0,NULL,16136,5529
12485,"Hydrogen sulfide",0,NULL,16136,133649
12486,"Hydrogen sulfide",0,NULL,16136,5617
12487,"Hydrogen sulfide",0,NULL,16136,16589
12488,"Hydrogen sulfide",0,NULL,16136,5658
12489,"Hydrogen sulfide",0,NULL,16136,5731
12490,"Hydrogen sulfide",0,NULL,16136,5480
12491,"Hydrogen sulfide",0,NULL,16136,140651
12492,"Hydrogen sulfide",0,NULL,16136,140653
12493,"Hydrogen sulfide",0,NULL,16136,1242
12494,"Hydrogen sulfide",0,NULL,16136,18026
12495,"Hydrogen sulfide",0,NULL,16136,17718
12496,"Hydrogen sulfide",0,NULL,16136,5588
12497,"Hydrogen sulfide",0,NULL,16136,5619
12498,"Hydrogen sulfide",0,NULL,16136,3250
12499,"Hydrogen sulfide",0,NULL,16136,11615
12500,"Hydrogen sulfide",0,NULL,16136,12496
12501,"Hydrogen sulfide",0,NULL,16136,13692
12502,"Hydrogen sulfide",0,NULL,16136,13690
12503,"Hydrogen sulfide",0,NULL,16136,13691
12504,"Hydrogen sulfide",0,NULL,16136,8198
12505,"Hydrogen sulfide",0,NULL,16136,11667
12506,Indole,0,NULL,35581,5500
12507,Indole,0,NULL,35581,140657
12508,Indole,0,NULL,35581,140658
12509,Indole,0,NULL,35581,17740
12510,Indole,0,NULL,35581,2817
12511,Indole,0,NULL,35581,2836
12512,Indole,0,NULL,35581,134150
12513,Indole,0,NULL,35581,17717
12514,Indole,0,NULL,35581,5513
12515,Indole,0,NULL,35581,5512
12516,Indole,0,NULL,35581,5515
12517,Indole,0,NULL,35581,5528
12518,Indole,0,NULL,35581,5529
12519,Indole,0,NULL,35581,5516
12520,Indole,0,NULL,35581,133649
12521,Indole,0,NULL,35581,14046
12522,Indole,0,NULL,35581,17481
12523,Indole,0,NULL,35581,5617
12524,Indole,0,NULL,35581,17906
12525,Indole,0,NULL,35581,134
12526,Indole,0,NULL,35581,24745
12527,Indole,0,NULL,35581,5658
12528,Indole,0,NULL,35581,2760
12529,Indole,0,NULL,35581,2853
12530,Indole,0,NULL,35581,5477
12531,Indole,0,NULL,35581,140653
12532,Indole,0,NULL,35581,1242
12533,Indole,0,NULL,35581,17718
12534,Indole,0,NULL,35581,14023
12535,Indole,0,NULL,35581,5588
12536,Indole,0,NULL,35581,5619
12537,Indole,0,NULL,35581,3250
12538,Indole,0,NULL,35581,11615
12539,Indole,0,NULL,35581,12496
12540,Indole,0,NULL,35581,13692
12541,Indole,0,NULL,35581,13690
12542,Indole,0,NULL,35581,13691
12543,Indole,0,NULL,35581,8198
12544,Indole,0,NULL,35581,5636
12545,Nitrite,0,NULL,16301,2760
12546,"Pyruvic acid",0,NULL,32816,506
12547,"Succinic acid",0,NULL,15741,506
12548,Acetoin,0,NULL,15688,141145
12549,"Hydrogen sulfide",0,NULL,16136,141145
12550,Indole,0,NULL,35581,141145
12551,Indole,0,NULL,35581,140921
12552,Indole,0,NULL,35581,140683
12553,"Hydrogen sulfide",0,NULL,16136,141076
12554,"Hydrogen sulfide",0,NULL,16136,141077
12555,Indole,0,NULL,35581,133146
12556,Acetoin,0,NULL,15688,140670
12557,Acetoin,0,NULL,15688,140679
12558,Acetoin,0,NULL,15688,140352
12559,Acetoin,0,NULL,15688,140684
12560,Acetoin,0,NULL,15688,140685
12561,Acetoin,0,NULL,15688,140686
12562,Acetoin,0,NULL,15688,140354
12563,Acetoin,0,NULL,15688,140687
12564,Acetoin,0,NULL,15688,140688
12565,Acetoin,0,NULL,15688,140355
12566,Acetoin,0,NULL,15688,140701
12567,Acetoin,0,NULL,15688,140702
12568,Acetoin,0,NULL,15688,140703
12569,Acetoin,0,NULL,15688,140708
12570,Acetoin,0,NULL,15688,140714
12571,Acetoin,0,NULL,15688,140411
12572,Acetoin,0,NULL,15688,140426
12573,Acetoin,0,NULL,15688,140748
12574,Acetoin,0,NULL,15688,140753
12575,Acetoin,0,NULL,15688,140754
12576,Acetoin,0,NULL,15688,140756
12577,Acetoin,0,NULL,15688,140758
12578,Acetoin,0,NULL,15688,140761
12579,Acetoin,0,NULL,15688,140762
12580,Acetoin,0,NULL,15688,140768
12581,Acetoin,0,NULL,15688,140783
12582,Acetoin,0,NULL,15688,140792
12583,Acetoin,0,NULL,15688,140797
12584,Acetoin,0,NULL,15688,140804
12585,Acetoin,0,NULL,15688,140805
12586,Acetoin,0,NULL,15688,132991
12587,Acetoin,0,NULL,15688,140808
12588,Acetoin,0,NULL,15688,139573
12589,Acetoin,0,NULL,15688,140811
12590,Acetoin,0,NULL,15688,132573
12591,Acetoin,0,NULL,15688,140827
12592,Acetoin,0,NULL,15688,1120
12593,Acetoin,0,NULL,15688,1293
12594,Acetoin,0,NULL,15688,140832
12595,Acetoin,0,NULL,15688,132550
12596,Acetoin,0,NULL,15688,140833
12597,Acetoin,0,NULL,15688,140844
12598,Acetoin,0,NULL,15688,132517
12599,Acetoin,0,NULL,15688,140846
12600,Acetoin,0,NULL,15688,140849
12601,Acetoin,0,NULL,15688,140857
12602,Acetoin,0,NULL,15688,132479
12603,Acetoin,0,NULL,15688,140865
12604,Acetoin,0,NULL,15688,140870
12605,Acetoin,0,NULL,15688,140886
12606,Acetoin,0,NULL,15688,140887
12607,Acetoin,0,NULL,15688,140891
12608,Acetoin,0,NULL,15688,140894
12609,Acetoin,0,NULL,15688,132446
12610,Acetoin,0,NULL,15688,140898
12611,Acetoin,0,NULL,15688,132449
12612,Acetoin,0,NULL,15688,140900
12613,Acetoin,0,NULL,15688,140901
12614,Acetoin,0,NULL,15688,140906
12615,Acetoin,0,NULL,15688,140140
12616,Acetoin,0,NULL,15688,132385
12617,Acetoin,0,NULL,15688,132404
12618,Acetoin,0,NULL,15688,140918
12619,Acetoin,0,NULL,15688,132419
12620,Acetoin,0,NULL,15688,140932
12621,Acetoin,0,NULL,15688,132374
12622,Acetoin,0,NULL,15688,132375
12623,Acetoin,0,NULL,15688,140934
12624,Acetoin,0,NULL,15688,140936
12625,Acetoin,0,NULL,15688,132364
12626,Acetoin,0,NULL,15688,140945
12627,Acetoin,0,NULL,15688,140946
12628,Acetoin,0,NULL,15688,140970
12629,Acetoin,0,NULL,15688,140978
12630,Acetoin,0,NULL,15688,140979
12631,Acetoin,0,NULL,15688,140984
12632,Acetoin,0,NULL,15688,140986
12633,Acetoin,0,NULL,15688,140989
12634,Acetoin,0,NULL,15688,141001
12635,Acetoin,0,NULL,15688,140404
12636,Acetoin,0,NULL,15688,141009
12637,Acetoin,0,NULL,15688,141010
12638,Acetoin,0,NULL,15688,141028
12639,Acetoin,0,NULL,15688,141033
12640,Acetoin,0,NULL,15688,141059
12641,Acetoin,0,NULL,15688,132574
12642,Acetoin,0,NULL,15688,141069
12643,Acetoin,0,NULL,15688,132977
12644,Acetoin,0,NULL,15688,141073
12645,Acetoin,0,NULL,15688,132549
12646,Acetoin,0,NULL,15688,141086
12647,Acetoin,0,NULL,15688,141110
12648,Acetoin,0,NULL,15688,141118
12649,Acetoin,0,NULL,15688,141136
12650,Acetoin,0,NULL,15688,141140
12651,Acetoin,0,NULL,15688,132351
12652,Acetoin,0,NULL,15688,132353
12653,Acetoin,0,NULL,15688,141159
12654,Ammonia,0,NULL,16134,140403
12655,Ammonia,0,NULL,16134,140410
12656,"Bacteriochlorophyll alpha",0,NULL,30033,141126
12657,Butyrate,0,NULL,17968,2537
12658,Butyrate,0,NULL,17968,2650
12659,Butyrate,0,NULL,17968,5416
12660,Dextran,0,NULL,52071,140409
12661,Dextran,0,NULL,52071,140410
12662,Dihydrogen,0,NULL,18276,2537
12663,Dihydrogen,0,NULL,18276,2650
12664,Dihydrogen,0,NULL,18276,5416
12665,Dinitrogen,0,NULL,17997,140426
12666,Dinitrogen,0,NULL,17997,140812
12667,Dinitrogen,0,NULL,17997,140813
12668,Fluorescein,0,NULL,31624,140982
12669,"Hydrogen sulfide",0,NULL,16136,140670
12670,"Hydrogen sulfide",0,NULL,16136,140671
12671,"Hydrogen sulfide",0,NULL,16136,140678
12672,"Hydrogen sulfide",0,NULL,16136,140679
12673,"Hydrogen sulfide",0,NULL,16136,140348
12674,"Hydrogen sulfide",0,NULL,16136,140682
12675,"Hydrogen sulfide",0,NULL,16136,140352
12676,"Hydrogen sulfide",0,NULL,16136,140684
12677,"Hydrogen sulfide",0,NULL,16136,140685
12678,"Hydrogen sulfide",0,NULL,16136,140686
12679,"Hydrogen sulfide",0,NULL,16136,140354
12680,"Hydrogen sulfide",0,NULL,16136,2650
12681,"Hydrogen sulfide",0,NULL,16136,5416
12682,"Hydrogen sulfide",0,NULL,16136,140355
12683,"Hydrogen sulfide",0,NULL,16136,140689
12684,"Hydrogen sulfide",0,NULL,16136,140696
12685,"Hydrogen sulfide",0,NULL,16136,140698
12686,"Hydrogen sulfide",0,NULL,16136,140701
12687,"Hydrogen sulfide",0,NULL,16136,140702
12688,"Hydrogen sulfide",0,NULL,16136,140703
12689,"Hydrogen sulfide",0,NULL,16136,140375
12690,"Hydrogen sulfide",0,NULL,16136,140708
12691,"Hydrogen sulfide",0,NULL,16136,140709
12692,"Hydrogen sulfide",0,NULL,16136,140383
12693,"Hydrogen sulfide",0,NULL,16136,140711
12694,"Hydrogen sulfide",0,NULL,16136,140712
12695,"Hydrogen sulfide",0,NULL,16136,140722
12696,"Hydrogen sulfide",0,NULL,16136,140420
12697,"Hydrogen sulfide",0,NULL,16136,140733
12698,"Hydrogen sulfide",0,NULL,16136,140739
12699,"Hydrogen sulfide",0,NULL,16136,140740
12700,"Hydrogen sulfide",0,NULL,16136,140746
12701,"Hydrogen sulfide",0,NULL,16136,140748
12702,"Hydrogen sulfide",0,NULL,16136,140749
12703,"Hydrogen sulfide",0,NULL,16136,140751
12704,"Hydrogen sulfide",0,NULL,16136,140752
12705,"Hydrogen sulfide",0,NULL,16136,140753
12706,"Hydrogen sulfide",0,NULL,16136,140754
12707,"Hydrogen sulfide",0,NULL,16136,140758
12708,"Hydrogen sulfide",0,NULL,16136,140759
12709,"Hydrogen sulfide",0,NULL,16136,140761
12710,"Hydrogen sulfide",0,NULL,16136,140762
12711,"Hydrogen sulfide",0,NULL,16136,140764
12712,"Hydrogen sulfide",0,NULL,16136,140768
12713,"Hydrogen sulfide",0,NULL,16136,140783
12714,"Hydrogen sulfide",0,NULL,16136,140785
12715,"Hydrogen sulfide",0,NULL,16136,140787
12716,"Hydrogen sulfide",0,NULL,16136,140788
12717,"Hydrogen sulfide",0,NULL,16136,140792
12718,"Hydrogen sulfide",0,NULL,16136,140793
12719,"Hydrogen sulfide",0,NULL,16136,140796
12720,"Hydrogen sulfide",0,NULL,16136,140797
12721,"Hydrogen sulfide",0,NULL,16136,140798
12722,"Hydrogen sulfide",0,NULL,16136,132989
12723,"Hydrogen sulfide",0,NULL,16136,140804
12724,"Hydrogen sulfide",0,NULL,16136,140805
12725,"Hydrogen sulfide",0,NULL,16136,132991
12726,"Hydrogen sulfide",0,NULL,16136,139573
12727,"Hydrogen sulfide",0,NULL,16136,140811
12728,"Hydrogen sulfide",0,NULL,16136,140814
12729,"Hydrogen sulfide",0,NULL,16136,140815
12730,"Hydrogen sulfide",0,NULL,16136,140816
12731,"Hydrogen sulfide",0,NULL,16136,132573
12732,"Hydrogen sulfide",0,NULL,16136,140818
12733,"Hydrogen sulfide",0,NULL,16136,140820
12734,"Hydrogen sulfide",0,NULL,16136,140823
12735,"Hydrogen sulfide",0,NULL,16136,132265
12736,"Hydrogen sulfide",0,NULL,16136,132564
12737,"Hydrogen sulfide",0,NULL,16136,140826
12738,"Hydrogen sulfide",0,NULL,16136,140828
12739,"Hydrogen sulfide",0,NULL,16136,132562
12740,"Hydrogen sulfide",0,NULL,16136,1120
12741,"Hydrogen sulfide",0,NULL,16136,1293
12742,"Hydrogen sulfide",0,NULL,16136,139617
12743,"Hydrogen sulfide",0,NULL,16136,140831
12744,"Hydrogen sulfide",0,NULL,16136,132532
12745,"Hydrogen sulfide",0,NULL,16136,132534
12746,"Hydrogen sulfide",0,NULL,16136,140832
12747,"Hydrogen sulfide",0,NULL,16136,132547
12748,"Hydrogen sulfide",0,NULL,16136,140833
12749,"Hydrogen sulfide",0,NULL,16136,132548
12750,"Hydrogen sulfide",0,NULL,16136,140838
12751,"Hydrogen sulfide",0,NULL,16136,140840
12752,"Hydrogen sulfide",0,NULL,16136,140841
12753,"Hydrogen sulfide",0,NULL,16136,140844
12754,"Hydrogen sulfide",0,NULL,16136,132528
12755,"Hydrogen sulfide",0,NULL,16136,140845
12756,"Hydrogen sulfide",0,NULL,16136,132517
12757,"Hydrogen sulfide",0,NULL,16136,132516
12758,"Hydrogen sulfide",0,NULL,16136,140849
12759,"Hydrogen sulfide",0,NULL,16136,132519
12760,"Hydrogen sulfide",0,NULL,16136,132486
12761,"Hydrogen sulfide",0,NULL,16136,140860
12762,"Hydrogen sulfide",0,NULL,16136,140863
12763,"Hydrogen sulfide",0,NULL,16136,140864
12764,"Hydrogen sulfide",0,NULL,16136,132481
12765,"Hydrogen sulfide",0,NULL,16136,132482
12766,"Hydrogen sulfide",0,NULL,16136,140865
12767,"Hydrogen sulfide",0,NULL,16136,140866
12768,"Hydrogen sulfide",0,NULL,16136,140146
12769,"Hydrogen sulfide",0,NULL,16136,139044
12770,"Hydrogen sulfide",0,NULL,16136,132480
12771,"Hydrogen sulfide",0,NULL,16136,140878
12772,"Hydrogen sulfide",0,NULL,16136,140879
12773,"Hydrogen sulfide",0,NULL,16136,140868
12774,"Hydrogen sulfide",0,NULL,16136,16526
12775,"Hydrogen sulfide",0,NULL,16136,140886
12776,"Hydrogen sulfide",0,NULL,16136,140887
12777,"Hydrogen sulfide",0,NULL,16136,140888
12778,"Hydrogen sulfide",0,NULL,16136,132465
12779,"Hydrogen sulfide",0,NULL,16136,140891
12780,"Hydrogen sulfide",0,NULL,16136,140894
12781,"Hydrogen sulfide",0,NULL,16136,132434
12782,"Hydrogen sulfide",0,NULL,16136,140895
12783,"Hydrogen sulfide",0,NULL,16136,132455
12784,"Hydrogen sulfide",0,NULL,16136,140898
12785,"Hydrogen sulfide",0,NULL,16136,132449
12786,"Hydrogen sulfide",0,NULL,16136,132451
12787,"Hydrogen sulfide",0,NULL,16136,140900
12788,"Hydrogen sulfide",0,NULL,16136,132430
12789,"Hydrogen sulfide",0,NULL,16136,132440
12790,"Hydrogen sulfide",0,NULL,16136,140903
12791,"Hydrogen sulfide",0,NULL,16136,132436
12792,"Hydrogen sulfide",0,NULL,16136,132438
12793,"Hydrogen sulfide",0,NULL,16136,132443
12794,"Hydrogen sulfide",0,NULL,16136,140906
12795,"Hydrogen sulfide",0,NULL,16136,140907
12796,"Hydrogen sulfide",0,NULL,16136,132431
12797,"Hydrogen sulfide",0,NULL,16136,140909
12798,"Hydrogen sulfide",0,NULL,16136,132444
12799,"Hydrogen sulfide",0,NULL,16136,132445
12800,"Hydrogen sulfide",0,NULL,16136,140914
12801,"Hydrogen sulfide",0,NULL,16136,140140
12802,"Hydrogen sulfide",0,NULL,16136,132382
12803,"Hydrogen sulfide",0,NULL,16136,132385
12804,"Hydrogen sulfide",0,NULL,16136,132157
12805,"Hydrogen sulfide",0,NULL,16136,132387
12806,"Hydrogen sulfide",0,NULL,16136,132383
12807,"Hydrogen sulfide",0,NULL,16136,132376
12808,"Hydrogen sulfide",0,NULL,16136,132389
12809,"Hydrogen sulfide",0,NULL,16136,132404
12810,"Hydrogen sulfide",0,NULL,16136,140918
12811,"Hydrogen sulfide",0,NULL,16136,140920
12812,"Hydrogen sulfide",0,NULL,16136,140922
12813,"Hydrogen sulfide",0,NULL,16136,140924
12814,"Hydrogen sulfide",0,NULL,16136,140925
