PK_IS_link,Cat1_link,Cat2_link,Cat3_link,ID_strains,ID_origin
55805,4,29.0,148.0,141551,0
55806,4,29.0,148.0,143544,0
55807,4,29.0,148.0,143796,0
55808,4,29.0,148.0,141812,0
55809,4,29.0,148.0,145709,0
55810,4,29.0,148.0,143651,0
55811,4,29.0,148.0,154151,0
55812,4,29.0,148.0,154636,0
55813,4,29.0,148.0,141953,0
55814,4,29.0,148.0,154346,0
55815,4,29.0,148.0,143235,0
55816,4,29.0,148.0,151730,0
55817,4,29.0,148.0,152259,0
55818,4,29.0,148.0,152602,0
55819,4,29.0,148.0,155087,0
55820,4,29.0,148.0,145168,0
55821,4,29.0,148.0,155129,0
55822,4,29.0,148.0,141860,0
55823,4,29.0,148.0,154160,0
55824,4,29.0,148.0,148603,0
55825,4,29.0,148.0,141524,0
55826,4,29.0,148.0,154520,0
55827,4,29.0,148.0,155422,0
55828,4,29.0,148.0,152255,0
55829,4,29.0,148.0,150163,0
55830,4,29.0,148.0,153365,0
55831,4,29.0,148.0,152544,0
55832,4,29.0,148.0,154468,0
55833,4,29.0,148.0,149544,0
55834,4,29.0,148.0,155721,0
55835,4,29.0,148.0,153504,0
55836,4,29.0,148.0,156457,0
55837,4,29.0,148.0,148548,0
55838,4,29.0,148.0,155711,0
55839,4,29.0,148.0,155826,0
55840,4,29.0,148.0,153899,0
55841,4,29.0,148.0,154775,0
55842,4,29.0,148.0,149580,0
55843,4,29.0,148.0,151997,0
55844,4,29.0,148.0,144871,0
55845,4,29.0,148.0,149969,0
55846,4,29.0,148.0,142938,0
55847,4,29.0,148.0,146905,0
55848,4,29.0,148.0,155526,0
55849,4,29.0,148.0,152391,0
55850,4,29.0,148.0,153632,0
55851,4,29.0,148.0,156574,0
55852,4,29.0,148.0,153399,0
55853,4,29.0,148.0,145475,0
55854,4,29.0,148.0,156148,0
55855,4,29.0,148.0,155428,0
55856,4,29.0,148.0,156615,0
55857,4,29.0,148.0,149327,0
55858,4,29.0,148.0,154010,0
55859,4,29.0,148.0,150092,0
55860,4,29.0,148.0,150545,0
55861,4,29.0,148.0,153146,0
55862,4,29.0,148.0,152426,0
55863,4,29.0,148.0,142604,0
55864,4,29.0,148.0,149364,0
55865,4,29.0,148.0,156792,0
55866,4,29.0,148.0,152213,0
55867,4,29.0,148.0,152777,0
55868,4,29.0,148.0,154828,0
55869,4,29.0,148.0,156348,0
55870,4,29.0,148.0,154446,0
55871,4,29.0,148.0,150142,0
55872,4,29.0,148.0,155363,0
55873,4,29.0,148.0,154392,0
55874,4,29.0,148.0,150763,0
55875,4,29.0,148.0,156195,0
55876,4,29.0,148.0,153467,0
55877,4,29.0,148.0,154882,0
55878,4,29.0,148.0,144087,0
55879,4,29.0,148.0,155106,0
55880,4,29.0,148.0,154960,0
55881,4,29.0,148.0,155471,0
55882,4,29.0,148.0,154926,0
55883,4,29.0,148.0,155055,0
55884,4,29.0,148.0,154954,0
55885,4,29.0,148.0,155690,0
55886,4,29.0,148.0,155477,0
55887,4,29.0,148.0,153683,0
55888,4,29.0,148.0,155354,0
55889,4,29.0,148.0,155410,0
55890,4,29.0,148.0,155369,0
55891,4,29.0,148.0,155443,0
55892,4,29.0,148.0,150591,0
55893,4,29.0,148.0,155355,0
55894,4,29.0,148.0,148133,0
55895,4,29.0,148.0,155586,0
55896,4,29.0,148.0,156406,0
55897,4,29.0,148.0,155489,0
55898,4,29.0,148.0,147284,0
55899,4,29.0,148.0,149740,0
55900,4,29.0,148.0,156041,0
55901,4,29.0,148.0,156349,0
55902,4,29.0,148.0,147114,0
55903,4,29.0,148.0,146538,0
55904,4,29.0,148.0,151699,0
55905,4,29.0,148.0,150072,0
55906,4,29.0,148.0,142545,0
55907,4,29.0,148.0,142874,0
55908,4,29.0,148.0,142632,0
55909,4,29.0,148.0,154584,0
55910,4,29.0,148.0,155831,0
55911,4,29.0,148.0,142418,0
55912,4,29.0,148.0,151032,0
55913,4,29.0,148.0,150268,0
55914,4,29.0,148.0,150059,0
55915,4,29.0,148.0,150060,0
55916,4,29.0,148.0,147068,0
55917,4,29.0,148.0,156144,0
55918,4,29.0,148.0,144617,0
55919,4,29.0,148.0,155290,0
55920,4,29.0,148.0,153912,0
55921,4,29.0,148.0,153913,0
55922,4,29.0,148.0,149716,0
55923,4,29.0,148.0,151821,0
55924,4,29.0,148.0,152548,0
55925,4,29.0,148.0,146466,0
55926,4,29.0,148.0,154171,0
55927,4,29.0,148.0,145443,0
55928,4,29.0,148.0,156225,0
55929,4,29.0,148.0,153868,0
55930,4,29.0,148.0,150388,0
55931,4,29.0,148.0,155189,0
55932,4,29.0,148.0,157191,0
55933,4,29.0,148.0,157198,0
55934,4,29.0,148.0,153401,0
55935,4,29.0,148.0,149914,0
55936,4,29.0,148.0,144594,0
55937,4,29.0,148.0,152903,0
55938,4,29.0,148.0,153948,0
55939,4,29.0,148.0,153964,0
55940,4,29.0,148.0,151778,0
55941,4,29.0,148.0,146819,0
55942,4,29.0,148.0,153560,0
55943,4,29.0,148.0,153561,0
55944,4,29.0,148.0,154924,0
55945,4,29.0,148.0,152450,0
55946,4,29.0,148.0,154028,0
55947,4,29.0,148.0,154318,0
55948,4,29.0,148.0,155958,0
55949,4,29.0,148.0,143872,0
55950,4,29.0,148.0,155015,0
55951,4,29.0,148.0,143295,0
55952,4,29.0,148.0,143681,0
55953,4,29.0,148.0,143555,0
55954,4,29.0,148.0,148352,0
55955,4,29.0,148.0,143165,0
55956,4,29.0,148.0,153044,0
55957,4,29.0,148.0,143556,0
55958,4,29.0,148.0,144257,0
55959,4,29.0,148.0,149090,0
55960,4,29.0,148.0,153125,0
55961,4,29.0,148.0,153051,0
55962,4,29.0,148.0,153118,0
55963,4,29.0,148.0,153126,0
55964,4,29.0,148.0,141859,0
55965,4,29.0,148.0,149094,0
55966,4,29.0,148.0,153692,0
55967,4,29.0,148.0,153043,0
55968,4,29.0,148.0,153073,0
55969,4,29.0,148.0,149091,0
55970,4,29.0,148.0,142363,0
55971,4,29.0,148.0,142629,0
55972,4,29.0,148.0,153124,0
55973,4,29.0,148.0,153123,0
55974,4,29.0,148.0,143877,0
55975,4,29.0,148.0,141419,0
55976,4,29.0,148.0,142014,0
55977,4,29.0,148.0,145971,0
55978,4,29.0,148.0,150398,0
55979,4,29.0,148.0,153121,0
55980,4,29.0,148.0,153049,0
55981,4,29.0,148.0,153630,0
55982,4,29.0,148.0,143294,0
55983,4,29.0,148.0,153046,0
55984,4,29.0,148.0,153119,0
55985,4,29.0,148.0,148353,0
55986,4,29.0,148.0,141576,0
55987,4,29.0,148.0,154739,0
55988,4,29.0,148.0,143381,0
55989,4,29.0,148.0,152221,0
55990,4,29.0,148.0,141571,0
55991,4,29.0,148.0,148342,0
55992,4,29.0,148.0,157175,0
55993,4,29.0,148.0,141825,0
55994,4,29.0,148.0,153881,0
55995,4,29.0,148.0,153174,0
55996,4,29.0,148.0,151342,0
55997,4,29.0,148.0,151988,0
55998,4,29.0,148.0,153182,0
55999,4,29.0,148.0,142887,0
56000,4,29.0,148.0,143234,0
56001,4,29.0,148.0,141959,0
56002,4,29.0,148.0,156280,0
56003,4,29.0,148.0,141776,0
56004,4,29.0,148.0,145691,0
56005,4,29.0,148.0,149713,0
56006,4,29.0,148.0,146877,0
56007,4,29.0,148.0,141832,0
56008,4,29.0,148.0,141886,0
56009,4,29.0,148.0,153896,0
56010,4,29.0,148.0,147594,0
56011,4,29.0,148.0,155717,0
56012,4,29.0,148.0,148500,0
56013,4,29.0,148.0,151562,0
56014,4,29.0,148.0,154567,0
56015,4,29.0,148.0,153422,0
56016,4,29.0,148.0,153901,0
56017,4,29.0,148.0,147404,0
56018,4,29.0,148.0,150973,0
56019,4,29.0,148.0,155833,0
56020,4,29.0,148.0,155033,0
56021,4,29.0,148.0,150567,0
56022,4,29.0,148.0,142569,0
56023,4,29.0,148.0,156388,0
56024,4,29.0,148.0,154891,0
56025,4,29.0,148.0,152443,0
56026,4,29.0,148.0,153342,0
56027,4,29.0,148.0,154735,0
56028,4,29.0,148.0,150389,0
56029,4,29.0,148.0,146812,0
56030,4,29.0,148.0,143079,0
56031,4,29.0,148.0,147104,0
56032,4,29.0,148.0,147118,0
56033,4,29.0,148.0,147441,0
56034,4,29.0,148.0,147442,0
56035,4,29.0,148.0,147443,0
56036,4,29.0,148.0,147444,0
56037,4,29.0,148.0,147445,0
56038,4,29.0,148.0,147446,0
56039,4,29.0,148.0,147447,0
56040,4,29.0,148.0,147497,0
56041,4,29.0,148.0,147498,0
56042,4,29.0,148.0,147501,0
56043,4,29.0,148.0,147502,0
56044,4,29.0,148.0,147503,0
56045,4,29.0,148.0,147504,0
56046,4,29.0,148.0,147505,0
56047,4,29.0,148.0,147506,0
56048,4,29.0,148.0,147619,0
56049,4,29.0,148.0,147620,0
56050,4,29.0,148.0,147621,0
56051,4,29.0,148.0,147622,0
56052,4,29.0,148.0,147623,0
56053,4,29.0,148.0,147624,0
56054,4,29.0,148.0,147625,0
56055,4,29.0,148.0,147626,0
56056,4,29.0,148.0,147627,0
56057,4,29.0,148.0,147628,0
56058,4,29.0,148.0,147629,0
56059,4,29.0,148.0,148197,0
56060,4,29.0,148.0,148198,0
56061,4,29.0,148.0,147093,0
56062,4,29.0,148.0,147094,0
56063,4,29.0,148.0,155691,0
56064,4,29.0,148.0,157177,0
56065,4,29.0,148.0,152682,0
56066,4,29.0,148.0,155757,0
56067,4,29.0,148.0,150890,0
56068,4,29.0,148.0,156598,0
56069,4,29.0,148.0,147213,0
56070,4,29.0,148.0,156403,0
56071,4,29.0,148.0,155890,0
56072,4,29.0,148.0,154779,0
56073,4,29.0,148.0,154840,0
56074,4,29.0,148.0,154044,0
56075,4,29.0,148.0,150502,0
56076,4,29.0,148.0,156392,0
56077,4,29.0,148.0,142149,0
56078,4,29.0,148.0,154445,0
56079,4,29.0,148.0,153347,0
56080,4,29.0,148.0,146463,0
56081,4,29.0,148.0,153765,0
56082,4,29.0,148.0,153950,0
56083,4,29.0,148.0,154351,0
56084,4,29.0,148.0,155368,0
56085,4,29.0,148.0,153171,0
56086,4,29.0,148.0,153172,0
56087,4,29.0,148.0,147184,0
56088,4,29.0,148.0,151935,0
56089,4,29.0,148.0,152570,0
56090,4,29.0,148.0,154865,0
56091,4,29.0,148.0,145380,0
56092,4,29.0,148.0,141201,0
56093,4,29.0,148.0,153543,0
56094,4,29.0,148.0,147352,0
56095,4,29.0,148.0,147353,0
56096,4,29.0,148.0,156883,0
56097,4,29.0,148.0,157085,0
56098,4,29.0,148.0,156841,0
56099,4,29.0,148.0,154075,0
56100,4,29.0,148.0,154076,0
56101,4,29.0,148.0,156606,0
56102,4,29.0,148.0,155299,0
56103,4,29.0,148.0,156580,0
56104,4,29.0,148.0,156048,0
56105,4,29.0,148.0,155570,0
56106,4,29.0,148.0,141560,0
56107,4,29.0,148.0,143450,0
56108,4,29.0,148.0,157046,0
56109,4,29.0,148.0,145149,0
56110,4,29.0,148.0,147874,0
56111,4,29.0,148.0,146024,0
56112,4,29.0,148.0,155511,0
56113,4,29.0,148.0,151832,0
56114,4,29.0,148.0,154262,0
56115,4,29.0,148.0,149386,0
56116,4,29.0,148.0,146821,0
56117,4,29.0,148.0,150078,0
56118,4,29.0,148.0,153567,0
56119,4,29.0,148.0,154999,0
56120,4,29.0,148.0,152909,0
56121,4,29.0,148.0,149491,0
56122,4,29.0,148.0,150270,0
56123,4,29.0,148.0,141319,0
56124,4,29.0,148.0,150509,0
56125,4,29.0,148.0,150463,0
56126,4,29.0,148.0,152159,0
56127,4,29.0,148.0,150771,0
56128,4,29.0,148.0,155969,0
56129,4,29.0,148.0,155200,0
56130,4,29.0,148.0,153158,0
56131,4,29.0,148.0,152900,0
56132,4,29.0,148.0,152902,0
56133,4,29.0,148.0,148032,0
56134,4,29.0,148.0,154397,0
56135,4,29.0,148.0,154451,0
56136,4,29.0,148.0,154483,0
56137,4,29.0,148.0,155442,0
56138,4,29.0,148.0,154540,0
56139,4,29.0,148.0,152839,0
56140,4,29.0,148.0,154714,0
56141,4,29.0,148.0,155164,0
56142,4,29.0,148.0,150532,0
56143,4,29.0,148.0,150716,0
56144,4,29.0,148.0,155727,0
56145,4,29.0,148.0,154942,0
56146,4,29.0,148.0,155004,0
56147,4,29.0,148.0,155185,0
56148,4,29.0,148.0,155215,0
56149,4,29.0,148.0,155662,0
56150,4,29.0,148.0,155416,0
56151,4,29.0,148.0,155485,0
56152,4,29.0,148.0,155527,0
56153,4,29.0,148.0,155588,0
56154,4,29.0,148.0,156066,0
56155,4,29.0,148.0,152669,0
56156,4,29.0,148.0,156447,0
56157,4,29.0,148.0,156505,0
56158,4,29.0,148.0,154452,0
56159,4,29.0,148.0,148836,0
56160,4,29.0,148.0,156116,0
56161,4,29.0,148.0,156672,0
56162,4,29.0,148.0,146523,0
56163,4,29.0,148.0,154802,0
56164,4,29.0,148.0,149163,0
56165,4,29.0,148.0,149293,0
56166,4,29.0,148.0,154399,0
56167,4,29.0,148.0,156904,0
56168,4,29.0,148.0,153723,0
56169,4,29.0,148.0,155078,0
56170,4,29.0,148.0,150723,0
56171,4,29.0,148.0,150291,0
56172,4,29.0,148.0,154547,0
56173,4,29.0,148.0,141538,0
56174,4,29.0,148.0,149190,0
56175,4,29.0,148.0,149191,0
56176,4,29.0,148.0,149234,0
56177,4,29.0,148.0,155054,0
56178,4,29.0,148.0,154776,0
56179,4,29.0,148.0,149189,0
56180,4,29.0,148.0,156310,0
56181,4,29.0,148.0,153812,0
56182,4,29.0,148.0,156496,0
56183,4,29.0,148.0,156029,0
56184,4,29.0,148.0,154271,0
56185,4,29.0,148.0,152899,0
56186,4,29.0,148.0,154428,0
56187,4,29.0,148.0,152964,0
56188,4,29.0,148.0,154430,0
56189,4,29.0,148.0,154431,0
56190,4,29.0,148.0,154447,0
56191,4,29.0,148.0,156655,0
56192,4,29.0,148.0,152824,0
56193,4,29.0,148.0,155224,0
56194,4,29.0,148.0,154575,0
56195,4,29.0,148.0,154860,0
56196,4,29.0,148.0,153432,0
56197,4,29.0,148.0,146102,0
56198,4,29.0,148.0,154991,0
56199,4,29.0,148.0,156233,0
56200,4,29.0,148.0,154909,0
56201,4,29.0,148.0,153283,0
56202,4,29.0,148.0,155899,0
56203,4,29.0,148.0,152878,0
56204,4,29.0,148.0,152905,0
56205,4,29.0,148.0,145321,0
56206,4,29.0,148.0,156286,0
56207,4,29.0,148.0,155654,0
56208,4,29.0,148.0,146205,0
56209,4,29.0,148.0,155943,0
56210,4,29.0,148.0,156307,0
56211,4,29.0,148.0,147214,0
56212,4,29.0,148.0,155007,0
56213,4,29.0,148.0,146157,0
56214,4,29.0,148.0,155520,0
56215,4,29.0,148.0,155756,0
56216,4,29.0,148.0,156592,0
56217,4,29.0,148.0,154591,0
56218,4,29.0,148.0,156008,0
56219,4,29.0,148.0,153528,0
56220,4,29.0,148.0,156568,0
56221,4,29.0,148.0,154911,0
56222,4,29.0,148.0,155147,0
56223,4,29.0,148.0,155960,0
56224,4,29.0,148.0,153684,0
56225,4,29.0,148.0,155309,0
56226,4,29.0,148.0,156567,0
56227,4,29.0,148.0,156161,0
56228,4,29.0,148.0,155797,0
56229,4,29.0,148.0,153063,0
56230,4,29.0,148.0,146201,0
56231,4,29.0,148.0,156143,0
56232,4,29.0,148.0,156901,0
56233,4,29.0,148.0,155587,0
56234,4,29.0,148.0,154394,0
56235,4,29.0,148.0,156826,0
56236,4,29.0,148.0,154842,0
56237,4,29.0,148.0,156422,0
56238,4,29.0,148.0,153794,0
56239,4,29.0,148.0,156394,0
56240,4,29.0,148.0,148362,0
56241,4,29.0,148.0,155143,0
56242,4,29.0,148.0,157056,0
56243,4,29.0,148.0,154850,0
56244,4,29.0,148.0,153945,0
56245,4,29.0,148.0,154410,0
56246,4,29.0,148.0,156562,0
56247,4,29.0,148.0,152721,0
56248,4,29.0,148.0,156329,0
56249,4,29.0,148.0,154326,0
56250,4,29.0,148.0,155725,0
56251,4,29.0,148.0,143597,0
56252,4,29.0,148.0,156676,0
56253,4,29.0,148.0,153253,0
56254,4,29.0,148.0,153254,0
56255,4,29.0,148.0,154416,0
56256,4,29.0,148.0,156235,0
56257,4,29.0,148.0,152013,0
56258,4,29.0,148.0,153204,0
56259,4,29.0,148.0,154622,0
56260,4,29.0,148.0,152539,0
56261,4,29.0,148.0,152668,0
56262,4,29.0,148.0,155950,0
56263,4,29.0,148.0,154592,0
56264,4,29.0,148.0,154593,0
56265,4,29.0,148.0,157040,0
56266,4,29.0,148.0,152337,0
56267,4,29.0,148.0,152058,0
56268,4,29.0,148.0,153186,0
56269,4,29.0,148.0,149934,0
56270,4,29.0,148.0,153469,0
56271,4,29.0,148.0,151565,0
56272,4,29.0,148.0,145438,0
56273,4,29.0,148.0,152116,0
56274,4,29.0,148.0,146683,0
56275,4,29.0,148.0,151743,0
56276,4,29.0,148.0,157142,0
56277,4,29.0,148.0,153470,0
56278,4,29.0,148.0,155681,0
56279,4,29.0,148.0,153478,0
56280,4,29.0,148.0,157050,0
56281,4,29.0,148.0,156588,0
56282,4,29.0,148.0,156973,0
56283,4,29.0,148.0,150593,0
56284,4,29.0,148.0,157257,0
56285,4,29.0,148.0,152502,0
56286,4,29.0,148.0,153179,0
56287,4,29.0,148.0,156449,0
56288,4,29.0,148.0,148365,0
56289,4,29.0,148.0,156031,0
56290,4,29.0,148.0,152277,0
56291,4,29.0,148.0,142857,0
56292,4,29.0,148.0,146126,0
56293,4,29.0,148.0,152747,0
56294,4,29.0,148.0,156790,0
56295,4,29.0,148.0,147757,0
56296,4,29.0,148.0,147758,0
56297,4,29.0,148.0,147759,0
56298,4,29.0,148.0,147760,0
56299,4,29.0,148.0,147761,0
56300,4,29.0,148.0,147762,0
56301,4,29.0,148.0,147763,0
56302,4,29.0,148.0,156320,0
56303,4,29.0,148.0,156605,0
56304,4,29.0,148.0,156042,0
56305,4,29.0,148.0,154425,0
56306,4,29.0,148.0,153321,0
56307,4,29.0,148.0,153316,0
56308,4,29.0,148.0,152961,0
56309,4,29.0,148.0,154437,0
56310,4,29.0,148.0,154413,0
56311,4,29.0,148.0,153181,0
56312,4,29.0,148.0,154406,0
56313,4,29.0,148.0,151056,0
56314,4,29.0,148.0,152948,0
56315,4,29.0,148.0,153023,0
56316,4,29.0,148.0,157080,0
56317,4,29.0,148.0,155279,0
56318,4,29.0,148.0,155192,0
56319,4,29.0,148.0,143057,0
56320,4,29.0,148.0,147345,0
56321,4,29.0,148.0,155419,0
56322,4,29.0,148.0,143120,0
56323,4,29.0,148.0,142706,0
56324,4,29.0,148.0,146667,0
56325,4,29.0,148.0,143092,0
56326,4,29.0,148.0,148328,0
56327,4,29.0,148.0,153790,0
56328,4,29.0,148.0,152712,0
56329,4,29.0,148.0,148329,0
56330,4,29.0,148.0,154491,0
56331,4,29.0,148.0,155184,0
56332,4,29.0,148.0,154725,0
56333,4,29.0,148.0,156459,0
56334,4,29.0,148.0,156306,0
56335,4,29.0,148.0,156319,0
56336,4,29.0,148.0,153989,0
56337,4,29.0,148.0,152942,0
56338,4,29.0,148.0,152639,0
56339,4,29.0,148.0,153359,0
56340,4,29.0,148.0,155379,0
56341,4,29.0,148.0,155761,0
56342,4,29.0,148.0,147374,0
56343,4,29.0,148.0,147101,0
56344,4,29.0,148.0,147116,0
56345,4,29.0,148.0,147117,0
56346,4,29.0,148.0,147119,0
56347,4,29.0,148.0,147120,0
56348,4,29.0,148.0,147121,0
56349,4,29.0,148.0,147499,0
56350,4,29.0,148.0,147500,0
56351,4,29.0,148.0,148199,0
56352,4,29.0,148.0,147088,0
56353,4,29.0,148.0,147089,0
56354,4,29.0,148.0,147090,0
56355,4,29.0,148.0,147091,0
56356,4,29.0,148.0,147092,0
56357,4,29.0,148.0,150757,0
56358,4,29.0,148.0,156885,0
56359,4,29.0,148.0,153608,0
56360,4,29.0,148.0,153602,0
56361,4,29.0,148.0,153610,0
56362,4,29.0,148.0,149712,0
56363,4,29.0,148.0,156058,0
56364,4,29.0,148.0,154698,0
56365,4,29.0,148.0,154532,0
56366,4,29.0,148.0,153345,0
56367,4,29.0,148.0,156092,0
56368,4,29.0,148.0,154635,0
56369,4,29.0,148.0,141540,0
56370,4,29.0,148.0,152667,0
56371,4,29.0,148.0,146971,0
56372,4,29.0,148.0,154224,0
56373,4,29.0,148.0,153168,0
56374,4,29.0,148.0,153904,0
56375,4,29.0,148.0,146784,0
56376,4,29.0,148.0,155712,0
56377,4,29.0,148.0,154819,0
56378,4,29.0,148.0,155914,0
56379,4,29.0,148.0,154484,0
56380,4,29.0,148.0,153494,0
56381,4,29.0,148.0,155108,0
56382,4,29.0,148.0,149224,0
56383,4,29.0,148.0,156176,0
56384,4,29.0,148.0,154884,0
56385,4,29.0,148.0,155063,0
56386,4,29.0,148.0,147894,0
56387,4,29.0,148.0,143392,0
56388,4,29.0,148.0,150029,0
56389,4,29.0,148.0,151317,0
56390,4,29.0,148.0,145536,0
56391,4,29.0,148.0,145537,0
56392,4,29.0,148.0,145538,0
56393,4,29.0,148.0,141206,0
56394,4,29.0,148.0,141229,0
56395,4,29.0,148.0,150714,0
56396,4,29.0,148.0,155525,0
56397,4,29.0,148.0,154968,0
56398,4,29.0,148.0,156536,0
56399,4,29.0,148.0,156813,0
56400,4,29.0,148.0,153953,0
56401,4,29.0,148.0,145009,0
56402,4,29.0,148.0,144838,0
56403,4,29.0,148.0,146294,0
56404,4,29.0,148.0,141857,0
56405,4,29.0,148.0,146233,0
56406,4,29.0,148.0,151593,0
56407,4,29.0,148.0,155561,0
56408,4,29.0,148.0,144209,0
56409,4,29.0,148.0,153897,0
56410,4,29.0,148.0,154829,0
56411,4,29.0,148.0,141715,0
56412,4,29.0,148.0,144409,0
56413,4,29.0,148.0,141846,0
56414,4,29.0,148.0,151971,0
56415,4,29.0,148.0,156033,0
56416,4,29.0,148.0,146250,0
56417,4,29.0,148.0,155197,0
56418,4,29.0,148.0,155370,0
56419,4,29.0,148.0,156119,0
56420,4,29.0,148.0,156743,0
56421,4,29.0,148.0,147012,0
56422,4,29.0,148.0,154370,0
56423,4,29.0,148.0,155963,0
56424,4,29.0,148.0,150579,0
56425,4,29.0,148.0,153548,0
56426,4,29.0,148.0,141237,0
56427,4,29.0,148.0,144618,0
56428,4,29.0,148.0,156147,0
56429,4,29.0,148.0,143279,0
56430,4,29.0,148.0,141400,0
56431,4,29.0,148.0,144859,0
56432,4,29.0,148.0,156560,0
56433,4,29.0,148.0,141402,0
56434,4,29.0,148.0,145523,0
56435,4,29.0,148.0,150589,0
56436,4,29.0,148.0,153147,0
56437,4,29.0,148.0,141208,0
56438,4,29.0,148.0,153828,0
56439,4,29.0,148.0,154046,0
56440,4,29.0,148.0,141578,0
56441,4,29.0,148.0,144689,0
56442,4,29.0,148.0,141623,0
56443,4,29.0,148.0,142963,0
56444,4,29.0,148.0,156812,0
56445,4,29.0,148.0,156867,0
56446,4,29.0,148.0,153607,0
56447,4,29.0,148.0,141726,0
56448,4,29.0,148.0,141709,0
56449,4,29.0,148.0,151740,0
56450,4,29.0,148.0,150587,0
56451,4,29.0,148.0,141266,0
56452,4,29.0,148.0,154647,0
56453,4,29.0,148.0,154859,0
56454,4,29.0,148.0,151659,0
56455,4,29.0,148.0,156817,0
56456,4,29.0,148.0,145117,0
56457,4,29.0,148.0,151970,0
56458,4,29.0,148.0,142401,0
56459,4,29.0,148.0,142499,0
56460,4,29.0,148.0,154390,0
56461,4,29.0,148.0,153531,0
56462,4,29.0,148.0,145750,0
56463,4,29.0,148.0,150588,0
56464,4,29.0,148.0,154646,0
56465,4,29.0,148.0,142084,0
56466,4,29.0,148.0,146301,0
56467,4,29.0,148.0,154551,0
56468,4,29.0,148.0,151660,0
56469,4,29.0,148.0,151599,0
56470,4,29.0,148.0,151661,0
56471,4,29.0,148.0,156815,0
56472,4,29.0,148.0,156816,0
56473,4,29.0,148.0,143334,0
56474,4,29.0,148.0,154648,0
56475,4,29.0,148.0,141425,0
56476,4,29.0,148.0,153236,0
56477,4,29.0,148.0,153459,0
56478,4,29.0,148.0,156267,0
56479,4,29.0,148.0,153934,0
56480,4,29.0,148.0,156968,0
56481,4,29.0,148.0,153148,0
56482,4,29.0,148.0,143227,0
56483,4,29.0,148.0,146663,0
56484,4,29.0,148.0,155626,0
56485,4,29.0,148.0,146558,0
56486,4,29.0,148.0,147158,0
56487,4,29.0,148.0,151588,0
56488,4,29.0,148.0,151948,0
56489,4,29.0,148.0,142160,0
56490,4,29.0,148.0,141479,0
56491,4,29.0,148.0,151913,0
56492,4,29.0,148.0,146462,0
56493,4,29.0,148.0,156253,0
56494,4,29.0,148.0,156254,0
56495,4,29.0,148.0,146181,0
56496,4,29.0,148.0,153018,0
56497,4,29.0,148.0,157044,0
56498,4,29.0,148.0,153833,0
56499,4,29.0,148.0,141232,0
56500,4,29.0,148.0,152322,0
56501,4,29.0,148.0,154639,0
56502,4,29.0,148.0,153843,0
56503,4,29.0,148.0,153687,0
56504,4,29.0,148.0,155176,0
56505,4,29.0,148.0,157166,0
56506,4,29.0,148.0,157196,0
56507,4,29.0,148.0,148153,0
56508,4,29.0,148.0,146222,0
56509,4,29.0,148.0,146660,0
56510,4,29.0,148.0,146669,0
56511,4,29.0,148.0,153668,0
56512,4,29.0,148.0,145480,0
56513,4,29.0,148.0,150037,0
56514,4,29.0,148.0,144685,0
56515,4,29.0,148.0,141911,0
56516,4,29.0,148.0,152838,0
56517,4,29.0,148.0,147233,0
56518,4,29.0,148.0,153652,0
56519,4,29.0,148.0,142025,0
56520,4,29.0,148.0,148568,0
56521,4,29.0,148.0,156882,0
56522,4,29.0,148.0,154718,0
56523,4,29.0,148.0,152215,0
56524,4,29.0,148.0,145409,0
56525,4,29.0,148.0,156414,0
56526,4,29.0,148.0,153745,0
56527,4,29.0,148.0,156940,0
56528,4,29.0,148.0,149666,0
56529,4,29.0,148.0,153603,0
56530,4,29.0,148.0,154838,0
56531,4,29.0,148.0,150697,0
56532,4,29.0,148.0,144873,0
56533,4,29.0,148.0,156604,0
56534,4,29.0,148.0,150369,0
56535,4,29.0,148.0,155967,0
56536,4,29.0,148.0,155615,0
56537,4,29.0,148.0,150036,0
56538,4,29.0,148.0,155193,0
56539,4,29.0,148.0,152510,0
56540,4,29.0,148.0,154815,0
56541,4,29.0,148.0,143657,0
56542,4,29.0,148.0,148723,0
56543,4,29.0,148.0,151814,0
56544,4,29.0,148.0,153727,0
56545,4,29.0,148.0,154212,0
56546,4,29.0,148.0,156288,0
56547,4,29.0,148.0,155304,0
56548,4,29.0,148.0,155980,0
56549,4,29.0,148.0,142157,0
56550,4,29.0,148.0,155344,0
56551,4,29.0,148.0,153596,0
56552,4,29.0,148.0,148471,0
56553,4,29.0,148.0,151641,0
56554,4,29.0,148.0,156354,0
56555,4,29.0,148.0,155277,0
56556,4,29.0,148.0,142065,0
56557,4,29.0,148.0,154492,0
56558,4,29.0,148.0,154493,0
56559,4,29.0,148.0,154528,0
56560,4,29.0,148.0,154699,0
56561,4,29.0,148.0,153946,0
56562,4,29.0,148.0,144706,0
56563,4,29.0,148.0,155659,0
56564,4,29.0,148.0,154386,0
56565,4,29.0,148.0,154843,0
56566,4,29.0,148.0,147014,0
56567,4,29.0,148.0,153536,0
56568,4,29.0,148.0,141654,0
56569,4,29.0,148.0,153659,0
56570,4,29.0,148.0,153834,0
56571,4,29.0,148.0,151611,0
56572,4,29.0,148.0,156455,0
56573,4,29.0,148.0,156241,0
56574,4,29.0,148.0,152704,0
56575,4,29.0,148.0,154881,0
56576,4,29.0,148.0,155089,0
56577,4,29.0,148.0,152226,0
56578,4,29.0,148.0,147373,0
56579,4,29.0,148.0,150735,0
