ID_pigmentation,pigment_name,pigment_color,pigment_production,ID_strains,ID_reference,manual_annotation,last_change
1481,,,1,24282,29823,1,2017-12-04 12:32:22
1482,,,1,133963,30963,1,2017-12-04 12:32:22
1483,,,1,133720,30271,1,2017-12-04 12:32:22
1484,,,1,133670,30051,1,2017-12-04 12:32:22
1485,,,1,23345,30545,1,2017-12-04 12:32:22
1486,,,1,24494,30861,1,2017-12-04 12:32:22
1487,,,1,134007,31039,1,2017-12-04 12:32:22
1488,,,1,133724,30288,1,2017-12-04 12:32:22
1489,,,1,133717,30262,1,2017-12-04 12:32:22
1490,,,1,7467,30121,1,2017-12-04 12:32:22
1491,,,1,7330,30277,1,2017-12-04 12:32:22
1492,,,1,23056,30271,1,2017-12-04 12:32:22
1493,,,1,133730,30318,1,2017-12-04 12:32:22
1494,,,1,133731,30322,1,2017-12-04 12:32:22
1495,,,1,133812,30568,1,2017-12-04 12:32:22
1496,,,1,24500,31051,1,2017-12-04 12:32:22
1497,,,1,133829,30621,1,2017-12-04 12:32:22
1498,,,1,133855,30685,1,2017-12-04 12:32:22
1499,,,1,130633,30520,1,2017-12-04 12:32:22
1500,,,1,133791,30515,1,2017-12-04 12:32:22
1501,,,1,133864,30706,1,2017-12-04 12:32:22
1502,,,1,133835,30631,1,2017-12-04 12:32:22
1503,,,1,133784,30481,1,2017-12-04 12:32:22
1504,,,1,133758,30420,1,2017-12-04 12:32:22
1505,,,1,133813,30571,1,2017-12-04 12:32:22
1506,,,1,133818,30585,1,2017-12-04 12:32:22
1507,,,1,13382,30485,1,2017-12-04 12:32:22
1508,,,1,133859,30694,1,2017-12-04 12:32:22
1509,,,1,24720,30782,1,2017-12-04 12:32:22
1510,,,1,24030,30639,1,2017-12-04 12:32:22
1511,,,1,11050,30525,1,2017-12-04 12:32:22
1512,,,1,133998,31025,1,2017-12-04 12:32:22
1513,,,1,133986,31002,1,2017-12-04 12:32:22
1514,,,1,133817,30582,1,2017-12-04 12:32:22
1515,,,1,24051,30680,1,2017-12-04 12:32:22
1516,,,1,133881,30755,1,2017-12-04 12:32:22
1517,,,1,130625,30758,1,2017-12-04 12:32:22
1518,,,1,134028,31086,1,2017-12-04 12:32:22
1519,,,1,133877,30749,1,2017-12-04 12:32:22
1520,,,1,133912,30862,1,2017-12-04 12:32:22
1521,,,1,133891,30784,1,2017-12-04 12:32:22
1522,,,1,134003,31033,1,2017-12-04 12:32:22
1523,,,1,133967,30972,1,2017-12-04 12:32:22
1524,,,1,23327,31102,1,2017-12-04 12:32:22
1525,,,1,24644,31101,1,2017-12-04 12:32:22
1526,,,1,23167,31121,1,2017-12-04 12:32:22
1527,,,1,24259,31121,1,2017-12-04 12:32:22
1528,,,1,2481,30120,1,2017-12-04 12:32:22
1529,,,1,23240,29724,1,2017-12-04 12:32:22
1530,,,1,1491,29263,1,2017-12-04 12:32:22
1531,,,1,134252,32122,1,2017-12-04 12:32:22
1532,,,1,549,29431,1,2017-12-04 12:32:22
1533,,,1,133561,29526,1,2017-12-04 12:32:22
1534,,,1,133592,29678,1,2017-12-04 12:32:22
1535,,,1,133566,29563,1,2017-12-04 12:32:22
1536,,,1,133607,29723,1,2017-12-04 12:32:22
1537,,,1,133594,29684,1,2017-12-04 12:32:22
1538,,,1,133591,29677,1,2017-12-04 12:32:22
1539,,,1,11960,29437,1,2017-12-04 12:32:22
1540,,,1,5898,29282,1,2017-12-04 12:32:22
1541,,,1,17909,32403,1,2017-12-04 12:32:22
1542,,,1,16473,29742,1,2017-12-04 12:32:22
1543,,,1,16474,29742,1,2017-12-04 12:32:22
1544,,,1,16472,29742,1,2017-12-04 12:32:22
1545,,,1,134200,31810,1,2017-12-04 12:32:22
1546,,,1,133447,29026,1,2017-12-04 12:32:22
1547,,,1,133863,30706,1,2017-12-04 12:32:22
1548,,,1,16458,29170,1,2017-12-04 12:32:22
1549,,,1,5744,29944,1,2017-12-04 12:32:22
1550,,,1,133669,30049,1,2017-12-04 12:32:22
1551,,,1,24216,31057,1,2017-12-04 12:32:22
1552,,,1,17851,32126,1,2017-12-04 12:32:22
1553,,,1,133943,30923,1,2017-12-04 12:32:22
1554,,,1,22933,30593,1,2017-12-04 12:32:22
1555,,,1,24734,31052,1,2017-12-04 12:32:22
1556,,,1,24735,31052,1,2017-12-04 12:32:22
1557,,,1,1232,31484,1,2017-12-04 12:32:22
1558,,,1,131259,30781,1,2017-12-04 12:32:22
1559,,,1,133902,30833,1,2017-12-04 12:32:22
1560,,,1,134363,32619,1,2017-12-04 12:32:22
1561,,,1,13674,30155,1,2017-12-04 12:32:22
1562,,,1,5600,30088,1,2017-12-04 12:32:22
1563,,,1,13673,30155,1,2017-12-04 12:32:22
1564,,,1,5235,31664,1,2017-12-04 12:32:22
1565,,,1,6265,31614,1,2017-12-04 12:32:22
1566,,,1,5709,29738,1,2017-12-04 12:32:22
1567,,,1,133953,30939,1,2017-12-04 12:32:22
1568,,,1,7517,31628,1,2017-12-04 12:32:22
1569,,,1,7465,30509,1,2017-12-04 12:32:22
1570,,,1,11264,29567,1,2017-12-04 12:32:22
1571,,,1,18120,31180,1,2017-12-04 12:32:22
1572,,,1,17873,32416,1,2017-12-04 12:32:22
1573,,,1,24721,29260,1,2017-12-04 12:32:22
1574,,,1,3829,31733,1,2017-12-04 12:32:22
1575,,,1,11651,29497,1,2017-12-04 12:32:22
1576,,,1,1300,29401,1,2017-12-04 12:32:22
1577,,,1,133890,30783,1,2017-12-04 12:32:22
1578,,,1,133725,30295,1,2017-12-04 12:32:22
1579,,,1,13261,31605,1,2017-12-04 12:32:22
1580,,,1,10808,31595,1,2017-12-04 12:32:22
1581,,,1,13262,31605,1,2017-12-04 12:32:22
1582,,,1,24286,30654,1,2017-12-04 12:32:22
1583,,,1,23970,30988,1,2017-12-04 12:32:22
1584,,,1,5048,31185,1,2017-12-04 12:32:22
1585,,,1,6165,31510,1,2017-12-04 12:32:22
1586,,,1,13131,31765,1,2017-12-04 12:32:22
1587,,,1,13130,31765,1,2017-12-04 12:32:22
1588,,,1,1988,32630,1,2017-12-04 12:32:22
1589,,,1,13633,31192,1,2017-12-04 12:32:22
1590,,,1,133958,30949,1,2017-12-04 12:32:22
1591,,,1,134220,31925,1,2017-12-04 12:32:22
1592,,,1,11746,30404,1,2017-12-04 12:32:22
1593,,,1,6001,31659,1,2017-12-04 12:32:22
1594,,,1,2368,30038,1,2017-12-04 12:32:22
1595,,,1,14246,31688,1,2017-12-04 12:32:22
1596,,,1,24285,30400,1,2017-12-04 12:32:22
1597,,,1,7770,32520,1,2017-12-04 12:32:22
1598,,,1,11082,32517,1,2017-12-04 12:32:22
1599,,,1,11944,29910,1,2017-12-04 12:32:22
1600,,,1,132151,30839,1,2017-12-04 12:32:22
1601,,,1,7623,29225,1,2017-12-04 12:32:22
1602,,,1,3804,32500,1,2017-12-04 12:32:22
1603,,,1,1553,32193,1,2017-12-04 12:32:22
1604,,,1,17888,29653,1,2017-12-04 12:32:22
1605,,,1,11044,31633,1,2017-12-04 12:32:22
1606,,,1,22934,30789,1,2017-12-04 12:32:22
1607,,,1,12674,30487,1,2017-12-04 12:32:22
1608,,,1,7242,29722,1,2017-12-04 12:32:22
1609,,,1,7243,29722,1,2017-12-04 12:32:22
1610,,,1,7257,31208,1,2017-12-04 12:32:22
1611,,,1,7354,31201,1,2017-12-04 12:32:22
1612,,,1,6272,30215,1,2017-12-04 12:32:22
1613,,,1,11961,31975,1,2017-12-04 12:32:22
1614,,,1,7344,32573,1,2017-12-04 12:32:22
1615,,,1,1675,30359,1,2017-12-04 12:32:22
1616,,,1,23092,30303,1,2017-12-04 12:32:22
1617,,,1,11083,30314,1,2017-12-04 12:32:22
1618,,,1,133681,30133,1,2017-12-04 12:32:22
1619,,,1,23028,29017,1,2017-12-04 12:32:22
1620,,,1,133653,29949,1,2017-12-04 12:32:22
1621,,,1,134259,32182,1,2017-12-04 12:32:22
1622,,,1,2244,32511,1,2017-12-04 12:32:22
1623,,,1,2246,32511,1,2017-12-04 12:32:22
1624,,,1,6171,29343,1,2017-12-04 12:32:22
1625,,,1,133562,29532,1,2017-12-04 12:32:22
1626,,,1,17016,30083,1,2017-12-04 12:32:22
1627,,,1,7512,30227,1,2017-12-04 12:32:22
1628,,,1,7200,30510,1,2017-12-04 12:32:22
1629,,,1,23123,30512,1,2017-12-04 12:32:22
1630,,,1,23125,30512,1,2017-12-04 12:32:22
1631,,,1,23124,30512,1,2017-12-04 12:32:22
1632,,,1,24175,30947,1,2017-12-04 12:32:22
1633,,,1,24174,30947,1,2017-12-04 12:32:22
1634,,,1,134052,31144,1,2017-12-04 12:32:22
1635,,,1,17701,30078,1,2017-12-04 12:32:22
1636,,,1,17463,31417,1,2017-12-04 12:32:22
1637,,,1,8001,32250,1,2017-12-04 12:32:22
1638,,,1,5693,32196,1,2017-12-04 12:32:22
1639,,,1,11872,32588,1,2017-12-04 12:32:22
1640,,,1,6084,28913,1,2017-12-04 12:32:22
1641,,,1,8015,29417,1,2017-12-04 12:32:22
1642,,,1,1861,30039,1,2017-12-04 12:32:22
1643,,,1,5658,29967,1,2017-12-04 12:32:22
1644,,,1,5484,30041,1,2017-12-04 12:32:22
1645,,,1,7270,31213,1,2017-12-04 12:32:22
1646,,,1,14241,31233,1,2017-12-04 12:32:22
1647,,,1,133961,30958,1,2017-12-04 12:32:22
1648,,,1,10802,31480,1,2017-12-04 12:32:22
1649,,,1,7181,31890,1,2017-12-04 12:32:22
1650,,,1,13140,31450,1,2017-12-04 12:32:22
1651,,,1,11365,31675,1,2017-12-04 12:32:22
1652,,,1,16453,32610,1,2017-12-04 12:32:22
1653,,,1,7279,31970,1,2017-12-04 12:32:22
1654,,,1,6083,32017,1,2017-12-04 12:32:22
1655,,,1,7192,28925,1,2017-12-04 12:32:22
1656,,,1,12009,32659,1,2017-12-04 12:32:22
1657,,,1,12010,32659,1,2017-12-04 12:32:22
1658,,,1,134290,32286,1,2017-12-04 12:32:22
1659,,,1,7759,29104,1,2017-12-04 12:32:22
1660,,,1,5479,29016,1,2017-12-04 12:32:22
1661,,,1,17448,29092,1,2017-12-04 12:32:22
1662,,,1,16460,29244,1,2017-12-04 12:32:22
1663,,,1,17014,29395,1,2017-12-04 12:32:22
1664,,,1,134045,31128,1,2017-12-04 12:32:22
1665,,,1,130533,30802,1,2017-12-04 12:32:22
1666,,,1,8052,29900,1,2017-12-04 12:32:22
1667,,,1,133834,30627,1,2017-12-04 12:32:22
1668,,,1,133689,30163,1,2017-12-04 12:32:22
1669,,,1,3917,29868,1,2017-12-04 12:32:22
1670,,,1,12607,30272,1,2017-12-04 12:32:22
1671,,,1,133520,29296,1,2017-12-04 12:32:22
1672,,,1,13412,30479,1,2017-12-04 12:32:22
1673,,,1,130529,30226,1,2017-12-04 12:32:22
1674,,,1,133808,30563,1,2017-12-04 12:32:22
1675,,,1,13268,29112,1,2017-12-04 12:32:22
1676,,,1,23161,30808,1,2017-12-04 12:32:22
1677,,,1,7197,30207,1,2017-12-04 12:32:22
1678,,,1,133946,30928,1,2017-12-04 12:32:22
1679,,,1,133947,30928,1,2017-12-04 12:32:22
1680,,,1,16475,29706,1,2017-12-04 12:32:22
1681,,,1,22908,29739,1,2017-12-04 12:32:22
1682,,,1,22986,30739,1,2017-12-04 12:32:22
1683,,,1,23883,31118,1,2017-12-04 12:32:22
1684,,,1,8047,30454,1,2017-12-04 12:32:22
1685,,,1,13640,29866,1,2017-12-04 12:32:22
1686,,,1,133615,29792,1,2017-12-04 12:32:22
1687,,,1,24196,31127,1,2017-12-04 12:32:22
1688,,,1,7240,29893,1,2017-12-04 12:32:22
1689,,,1,130227,30496,1,2017-12-04 12:32:22
1690,,,1,131253,30397,1,2017-12-04 12:32:22
1691,,,1,131254,30397,1,2017-12-04 12:32:22
1692,,,1,130228,30607,1,2017-12-04 12:32:22
1693,,,1,24014,31008,1,2017-12-04 12:32:22
1694,,,1,24311,30830,1,2017-12-04 12:32:22
1695,,,1,133740,30354,1,2017-12-04 12:32:22
1696,,,1,130530,30535,1,2017-12-04 12:32:22
1697,,,1,133869,30720,1,2017-12-04 12:32:22
1698,,,1,23280,30267,1,2017-12-04 12:32:22
1699,,,1,13647,30286,1,2017-12-04 12:32:22
1700,,,1,24674,30503,1,2017-12-04 12:32:22
1701,,,1,24485,30327,1,2017-12-04 12:32:22
1702,,,1,133733,30327,1,2017-12-04 12:32:22
1703,,,1,16024,30665,1,2017-12-04 12:32:22
1704,,,1,133821,30599,1,2017-12-04 12:32:22
1705,,,1,133867,30715,1,2017-12-04 12:32:22
1706,,,1,132918,30910,1,2017-12-04 12:32:22
1707,,,1,133826,30612,1,2017-12-04 12:32:22
1708,,,1,133797,30544,1,2017-12-04 12:32:22
1709,,,1,133801,30551,1,2017-12-04 12:32:22
1710,,,1,133901,30827,1,2017-12-04 12:32:22
1711,,,1,23164,30810,1,2017-12-04 12:32:22
1712,,,1,23126,30842,1,2017-12-04 12:32:22
1713,,,1,24024,30907,1,2017-12-04 12:32:22
1714,,,1,130532,30787,1,2017-12-04 12:32:22
1715,,,1,24438,30692,1,2017-12-04 12:32:22
1716,,,1,133844,30659,1,2017-12-04 12:32:22
1717,,,1,23121,30748,1,2017-12-04 12:32:22
1718,,,1,23303,31027,1,2017-12-04 12:32:22
1719,,,1,130450,30741,1,2017-12-04 12:32:22
1720,,,1,130449,30741,1,2017-12-04 12:32:22
1721,,,1,5826,30790,1,2017-12-04 12:32:22
1722,,,1,130719,30917,1,2017-12-04 12:32:22
1723,,,1,132154,30950,1,2017-12-04 12:32:22
1725,,,1,132155,30950,1,2017-12-04 12:32:22
1726,,,1,24748,30986,1,2017-12-04 12:32:22
1727,,,1,134002,31032,1,2017-12-04 12:32:22
1728,,,1,24667,31120,1,2017-12-04 12:32:22
1729,,,1,134026,31083,1,2017-12-04 12:32:22
1730,,,1,24206,31116,1,2017-12-04 12:32:22
1731,,,1,134048,31135,1,2017-12-04 12:32:22
1732,,,1,134067,31166,1,2017-12-04 12:32:22
1733,,,1,134068,31166,1,2017-12-04 12:32:22
1734,,,1,133983,30992,1,2017-12-04 12:32:22
1735,,,1,133535,29389,1,2017-12-04 12:32:22
1736,,,1,133536,29389,1,2017-12-04 12:32:22
1737,,,1,133752,30397,1,2017-12-04 12:32:22
1738,,,1,24483,30296,1,2017-12-04 12:32:22
1739,,,1,133659,29990,1,2017-12-04 12:32:22
1740,,,1,13273,29853,1,2017-12-04 12:32:22
1741,,,1,11048,30260,1,2017-12-04 12:32:22
1742,,,1,23030,30600,1,2017-12-04 12:32:22
1743,,,1,13403,29660,1,2017-12-04 12:32:22
1744,,,1,11634,32544,1,2017-12-04 12:32:22
1745,,,1,134344,32549,1,2017-12-04 12:32:22
1746,,,1,133743,30374,1,2017-12-04 12:32:22
1747,,,1,24670,30957,1,2017-12-04 12:32:22
1748,,,1,24032,31053,1,2017-12-04 12:32:22
1749,,,1,18037,31715,1,2017-12-04 12:32:22
1750,,,1,16434,32139,1,2017-12-04 12:32:22
1751,,,1,23887,29562,1,2017-12-04 12:32:22
1752,,,1,23888,29562,1,2017-12-04 12:32:22
1753,,,1,5686,32632,1,2017-12-04 12:32:22
1754,,,1,14131,30447,1,2017-12-04 12:32:22
1755,,,1,14130,30447,1,2017-12-04 12:32:22
1756,,,1,5687,32203,1,2017-12-04 12:32:22
1757,,,1,1245,32625,1,2017-12-04 12:32:22
1758,,,1,134366,32625,1,2017-12-04 12:32:22
1759,,,1,133831,30623,1,2017-12-04 12:32:22
1760,,,1,7452,29556,1,2017-12-04 12:32:22
1761,,,1,133679,30126,1,2017-12-04 12:32:22
1762,,,1,134348,32564,1,2017-12-04 12:32:22
1763,,,1,134349,32564,1,2017-12-04 12:32:22
1764,,,1,11587,31425,1,2017-12-04 12:32:22
1765,,,1,1973,31814,1,2017-12-04 12:32:22
1766,,,1,1244,31506,1,2017-12-04 12:32:22
1767,,,1,17515,31727,1,2017-12-04 12:32:22
1768,,,1,17406,31720,1,2017-12-04 12:32:22
1769,,,1,17403,31720,1,2017-12-04 12:32:22
1770,,,1,17736,32447,1,2017-12-04 12:32:22
1771,,,1,12589,31535,1,2017-12-04 12:32:22
1772,,,1,23284,30877,1,2017-12-04 12:32:22
1773,,,1,11071,31526,1,2017-12-04 12:32:22
1774,,,1,134371,32640,1,2017-12-04 12:32:22
1775,,,1,11447,32418,1,2017-12-04 12:32:22
1776,,,1,130527,29713,1,2017-12-04 12:32:22
1777,,,1,11649,29495,1,2017-12-04 12:32:22
1778,,,1,1972,31805,1,2017-12-04 12:32:22
1779,,,1,2462,32513,1,2017-12-04 12:32:22
1780,,,1,6076,29777,1,2017-12-04 12:32:22
1781,,,1,133941,30916,1,2017-12-04 12:32:22
1782,,,1,133940,30916,1,2017-12-04 12:32:22
1783,,,1,134166,31642,1,2017-12-04 12:32:22
1784,,,1,1246,31491,1,2017-12-04 12:32:22
1785,,,1,23052,32647,1,2017-12-04 12:32:22
1786,,,1,1547,32629,1,2017-12-04 12:32:22
1787,,,1,133563,29547,1,2017-12-04 12:32:22
1788,,,1,5735,32658,1,2017-12-04 12:32:22
1789,,,1,1493,29725,1,2017-12-04 12:32:22
1790,,,1,133550,29481,1,2017-12-04 12:32:22
1791,,,1,13515,29676,1,2017-12-04 12:32:22
1792,,,1,1872,29758,1,2017-12-04 12:32:22
1793,,,1,5887,31207,1,2017-12-04 12:32:22
1794,,,1,134191,31764,1,2017-12-04 12:32:22
1795,,,1,5952,31797,1,2017-12-04 12:32:22
1796,,,1,5951,31797,1,2017-12-04 12:32:22
1797,,,1,134201,31816,1,2017-12-04 12:32:22
1798,,,1,134202,31816,1,2017-12-04 12:32:22
1799,,,1,1284,31190,1,2017-12-04 12:32:22
1800,,,1,134219,31919,1,2017-12-04 12:32:22
1801,,,1,11262,32465,1,2017-12-04 12:32:22
1802,,,1,6070,32400,1,2017-12-04 12:32:22
1803,,,1,23755,29625,1,2017-12-04 12:32:22
1804,,,1,134084,31194,1,2017-12-04 12:32:22
1805,,,1,24788,30765,1,2017-12-04 12:32:22
1806,,,1,24089,31055,1,2017-12-04 12:32:22
1807,,,1,24085,31060,1,2017-12-04 12:32:22
1808,,,1,134012,31055,1,2017-12-04 12:32:22
1809,,,1,134022,31074,1,2017-12-04 12:32:22
1810,,,1,13849,29131,1,2017-12-04 12:32:22
1811,,,1,17874,29550,1,2017-12-04 12:32:22
1812,,,1,5972,29432,1,2017-12-04 12:32:22
1813,,,1,6063,29003,1,2017-12-04 12:32:22
1814,,,1,133780,30473,1,2017-12-04 12:32:22
1815,,,1,1262,31591,1,2017-12-04 12:32:22
1816,,,1,3780,28911,1,2017-12-04 12:32:22
1817,,,1,13829,29786,1,2017-12-04 12:32:22
1818,,,1,8026,31465,1,2017-12-04 12:32:22
1819,,,1,8027,31465,1,2017-12-04 12:32:22
1820,,,1,134255,32144,1,2017-12-04 12:32:22
1821,,,1,5683,31568,1,2017-12-04 12:32:22
1822,,,1,5669,31568,1,2017-12-04 12:32:22
1823,,,1,12672,29888,1,2017-12-04 12:32:22
1824,,,1,24035,30891,1,2017-12-04 12:32:22
1825,,,1,23071,30673,1,2017-12-04 12:32:22
1826,,,1,134318,32401,1,2017-12-04 12:32:22
1827,,,1,11236,29257,1,2017-12-04 12:32:22
1828,,,1,133642,29898,1,2017-12-04 12:32:22
1829,,,1,13830,29857,1,2017-12-04 12:32:22
1830,,,1,133521,29300,1,2017-12-04 12:32:22
1831,,,1,24088,30997,1,2017-12-04 12:32:22
1832,,,1,24498,30249,1,2017-12-04 12:32:22
1833,,,1,130643,30398,1,2017-12-04 12:32:22
1834,,,1,13736,31604,1,2017-12-04 12:32:22
1835,,,1,5715,29440,1,2017-12-04 12:32:22
1836,,,1,133807,30562,1,2017-12-04 12:32:22
1837,,,1,134138,31464,1,2017-12-04 12:32:22
1838,,,1,133548,29474,1,2017-12-04 12:32:22
1839,,,1,5485,32280,1,2017-12-04 12:32:22
1840,,,1,133461,29068,1,2017-12-04 12:32:22
1841,,,1,130841,31082,1,2017-12-04 12:32:22
1842,,,1,6072,29283,1,2017-12-04 12:32:22
1843,,,1,134354,32590,1,2017-12-04 12:32:22
1844,,,1,1296,29376,1,2017-12-04 12:32:22
1845,,,1,6310,32257,1,2017-12-04 12:32:22
1846,,,1,17915,29574,1,2017-12-04 12:32:22
1847,,,1,13848,28962,1,2017-12-04 12:32:22
1848,,,1,17904,32557,1,2017-12-04 12:32:22
1849,,,1,133262,31413,1,2017-12-04 12:32:22
1850,,,1,17377,31728,1,2017-12-04 12:32:22
1851,,,1,5723,31581,1,2017-12-04 12:32:22
1852,,,1,5947,31786,1,2017-12-04 12:32:22
1853,,,1,11126,31917,1,2017-12-04 12:32:22
1854,,,1,13847,32633,1,2017-12-04 12:32:22
1855,,,1,133687,30159,1,2017-12-04 12:32:22
1856,,,1,134350,32567,1,2017-12-04 12:32:22
1857,,,1,133426,28905,1,2017-12-04 12:32:22
1858,,,1,5740,29537,1,2017-12-04 12:32:22
1859,,,1,130613,29580,1,2017-12-04 12:32:22
1860,,,1,133614,29783,1,2017-12-04 12:32:22
1861,,,1,133772,30461,1,2017-12-04 12:32:22
1862,,,1,133673,30061,1,2017-12-04 12:32:22
1863,,,1,14077,31747,1,2017-12-04 12:32:22
1864,,,1,133654,29950,1,2017-12-04 12:32:22
1865,,,1,5641,30140,1,2017-12-04 12:32:22
1866,,,1,134089,31228,1,2017-12-04 12:32:22
1867,,,1,134090,31228,1,2017-12-04 12:32:22
1868,,,1,134091,31228,1,2017-12-04 12:32:22
1869,,,1,5754,32223,1,2017-12-04 12:32:22
1870,,,1,134199,31808,1,2017-12-04 12:32:22
1871,,,1,134263,32195,1,2017-12-04 12:32:22
1872,,,1,24491,32111,1,2017-12-04 12:32:22
1873,,,1,24011,32110,1,2017-12-04 12:32:22
1874,,,1,5729,31939,1,2017-12-04 12:32:22
1875,,,1,134231,32004,1,2017-12-04 12:32:22
1876,,,1,13840,32631,1,2017-12-04 12:32:22
1877,,,1,134327,32455,1,2017-12-04 12:32:22
1878,,,1,133450,29029,1,2017-12-04 12:32:22
1879,,,1,133573,29592,1,2017-12-04 12:32:22
1880,,,1,133719,30265,1,2017-12-04 12:32:22
1881,,,1,133899,30814,1,2017-12-04 12:32:22
1882,,,1,133711,30237,1,2017-12-04 12:32:22
1883,,,1,5724,31634,1,2017-12-04 12:32:22
1884,,,1,13662,31424,1,2017-12-04 12:32:22
1885,,,1,17716,29964,1,2017-12-04 12:32:22
1886,,,1,17704,30078,1,2017-12-04 12:32:22
1887,,,1,17705,30078,1,2017-12-04 12:32:22
1888,,,1,7609,31239,1,2017-12-04 12:32:22
1889,,,1,13664,31367,1,2017-12-04 12:32:22
1890,,,1,11272,31624,1,2017-12-04 12:32:22
1891,,,1,23743,31654,1,2017-12-04 12:32:22
1892,,,1,6051,31987,1,2017-12-04 12:32:22
1893,,,1,6050,31987,1,2017-12-04 12:32:22
1894,,,1,6080,31987,1,2017-12-04 12:32:22
1895,,,1,6049,31987,1,2017-12-04 12:32:22
1896,,,1,11132,32129,1,2017-12-04 12:32:22
1897,,,1,5612,32419,1,2017-12-04 12:32:22
1898,,,1,3833,29691,1,2017-12-04 12:32:22
1899,,,1,5653,32374,1,2017-12-04 12:32:22
1900,,,1,11065,32492,1,2017-12-04 12:32:22
1901,,,1,3891,31203,1,2017-12-04 12:32:22
1902,,,1,24763,30835,1,2017-12-04 12:32:22
1903,,,1,134094,31256,1,2017-12-04 12:32:22
1904,,,1,133649,29928,1,2017-12-04 12:32:22
1905,,,1,5605,30026,1,2017-12-04 12:32:22
1906,,,1,5606,30026,1,2017-12-04 12:32:22
1907,,,1,6283,30182,1,2017-12-04 12:32:22
1908,,,1,5636,30171,1,2017-12-04 12:32:22
1909,,,1,7768,31471,1,2017-12-04 12:32:22
1910,,,1,17738,31789,1,2017-12-04 12:32:22
1911,,,1,6220,32393,1,2017-12-04 12:32:22
1912,,,1,5726,31479,1,2017-12-04 12:32:22
1913,,,1,13675,31318,1,2017-12-04 12:32:22
1914,,,1,134125,31431,1,2017-12-04 12:32:22
1915,,,1,134126,31431,1,2017-12-04 12:32:22
1916,,,1,134127,31431,1,2017-12-04 12:32:22
1917,,,1,134128,31431,1,2017-12-04 12:32:22
1918,,,1,134129,31431,1,2017-12-04 12:32:22
1919,,,1,134130,31431,1,2017-12-04 12:32:22
1920,,,1,134131,31431,1,2017-12-04 12:32:22
1921,,,1,134132,31431,1,2017-12-04 12:32:22
1922,,,1,17706,31404,1,2017-12-04 12:32:22
1923,,,1,17707,31457,1,2017-12-04 12:32:22
1924,,,1,5608,31542,1,2017-12-04 12:32:22
1925,,,1,7428,31585,1,2017-12-04 12:32:22
1926,,,1,5505,31565,1,2017-12-04 12:32:22
1927,,,1,5627,31566,1,2017-12-04 12:32:22
1928,,,1,5396,31578,1,2017-12-04 12:32:22
1929,,,1,134346,32559,1,2017-12-04 12:32:22
1930,,,1,13797,31783,1,2017-12-04 12:32:22
1931,,,1,6235,31684,1,2017-12-04 12:32:22
1932,,,1,134211,31868,1,2017-12-04 12:32:22
1933,,,1,2883,31726,1,2017-12-04 12:32:22
1934,,,1,134192,31767,1,2017-12-04 12:32:22
1935,,,1,133796,30540,1,2017-12-04 12:32:22
1936,,,1,13733,32569,1,2017-12-04 12:32:22
1937,,,1,13946,31883,1,2017-12-04 12:32:22
1938,,,1,13947,31883,1,2017-12-04 12:32:22
1939,,,1,24510,31875,1,2017-12-04 12:32:22
1940,,,1,14283,32518,1,2017-12-04 12:32:22
1941,,,1,14282,32518,1,2017-12-04 12:32:22
1942,,,1,12701,32098,1,2017-12-04 12:32:22
1943,,,1,17899,28908,1,2017-12-04 12:32:22
1944,,,1,134217,31913,1,2017-12-04 12:32:22
1945,,,1,24080,32347,1,2017-12-04 12:32:22
1946,,,1,24081,32347,1,2017-12-04 12:32:22
1947,,,1,130632,32097,1,2017-12-04 12:32:22
1948,,,1,134237,32049,1,2017-12-04 12:32:22
1949,,,1,134308,32364,1,2017-12-04 12:32:22
1950,,,1,6197,32499,1,2017-12-04 12:32:22
1951,,,1,5739,29121,1,2017-12-04 12:32:22
1952,,,1,23279,30326,1,2017-12-04 12:32:22
1953,,,1,17914,29478,1,2017-12-04 12:32:22
1954,,,1,134310,32369,1,2017-12-04 12:32:22
1955,,,1,6224,32295,1,2017-12-04 12:32:22
1956,,,1,5660,32288,1,2017-12-04 12:32:22
1957,,,1,133425,28897,1,2017-12-04 12:32:22
1958,,,1,490,32457,1,2017-12-04 12:32:22
1959,,,1,5732,32515,1,2017-12-04 12:32:22
1960,,,1,17764,29073,1,2017-12-04 12:32:22
1961,,,1,17739,32479,1,2017-12-04 12:32:22
1962,,,1,5714,32510,1,2017-12-04 12:32:22
1963,,,1,496,28941,1,2017-12-04 12:32:22
1964,,,1,133499,29203,1,2017-12-04 12:32:22
1965,,,1,5738,32598,1,2017-12-04 12:32:22
1966,,,1,133498,29201,1,2017-12-04 12:32:22
1967,,,1,17470,31186,1,2017-12-04 12:32:22
1968,,,1,133565,29551,1,2017-12-04 12:32:22
1969,,,1,130623,28956,1,2017-12-04 12:32:22
1970,,,1,5503,28984,1,2017-12-04 12:32:22
1971,,,1,2100,29166,1,2017-12-04 12:32:22
1972,,,1,14297,29698,1,2017-12-04 12:32:22
1973,,,1,133485,29164,1,2017-12-04 12:32:22
1974,,,1,6222,29766,1,2017-12-04 12:32:22
1975,,,1,13857,29791,1,2017-12-04 12:32:22
1976,,,1,23290,30196,1,2017-12-04 12:32:22
1977,,,1,13861,29904,1,2017-12-04 12:32:22
1978,,,1,133683,30139,1,2017-12-04 12:32:22
1979,,,1,133621,29808,1,2017-12-04 12:32:22
