ID_kit_api_ID32STA,cupule_1,cupule_2,cupule_3,cupule_4,cupule_5,cupule_6,cupule_7,cupule_8,cupule_9,cupule_10,cupule_11,cupule_12,cupule_13,cupule_14,cupule_15,cupule_16,cupule_17,cupule_18,cupule_19,cupule_20,cupule_21,cupule_22,cupule_23,cupule_24,cupule_25,cupule_26,ID_strains,ID_reference,manual_annotation,created_ID32STA,modify_in_pgsql_ID32STA,ID_tbl_api_ID32STA,last_change
2811,-,+,-,-,+,+,+,-,+,+,+,-,+,+,+,-,+,-,-,-,+/-,+,+,+/-,+,+,14679,17330,1,2010-06-09 00:00:00,2016-01-18 08:02:53,349.0,2019-11-20 06:22:49
2810,-,+,-,-,+,+,+,+,+,+,+,-,+,+,+,+,+,-,+,-,-,+,+,-,+/-,+,14678,17329,1,2010-09-06 00:00:00,2016-01-18 08:02:53,348.0,2019-11-20 06:22:49
2809,-,+,-,-,+,+,+,-,+,-,+,-,+,+,+,-,+,-,+/-,-,-,+,+,+/-,+,+,14677,17328,1,2010-06-09 00:00:00,2016-01-18 08:02:53,347.0,2019-11-20 06:22:49
2808,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14495,17183,1,2010-05-27 00:00:00,2016-01-18 08:02:53,346.0,2019-11-20 06:22:49
2807,+,-,-,-,+,+,-,+,+,+,+,-,-,-,-,+,+,-,-,-,+,+,-,+,-,-,14625,8645,1,1991-07-01 00:00:00,2016-01-18 08:02:53,345.0,2019-11-20 06:22:49
2806,+,-,-,-,+,+,-,+,+,+,+,-,-,-,-,+,+,-,+,-,+,+,-,+/-,-,-,14625,8645,1,2007-01-18 00:00:00,2016-01-18 08:02:53,344.0,2019-11-20 06:22:49
2805,+,-,-,-,+,+,-,+,+,+,+,-,-,-,-,+,+,-,-,-,+,+,-,+,-,-,14625,8645,1,2008-07-09 00:00:00,2016-01-18 08:02:53,343.0,2019-11-20 06:22:49
2804,+,-,-,-,+,+,-,+,+,+,+,-,-,-,-,-,+,-,+,-,+,+,-,+/-,-,-,14625,8645,1,2010-07-21 00:00:00,2016-01-18 08:02:53,342.0,2019-11-20 06:22:49
2803,+,-,-,-,+,+,-,+,+,+,+,-,-,-,-,+,+,-,-,-,+,+,-,+/-,-,-,14625,8645,1,2012-11-08 00:00:00,2016-01-18 08:02:53,341.0,2019-11-20 06:22:49
2802,+,-,-,-,+,+,-,+,+,+,+,-,-,-,-,+,+,-,+,+,+,+,-,+/-,-,-,14625,8645,1,2014-06-06 00:00:00,2016-01-18 08:02:53,340.0,2019-11-20 06:22:49
2801,-,-,-,+,+,+,-,-,+,+,+,-,-,-,+,+,-,-,+,+,+,+,+,-,-,-,14672,16122,1,2009-01-14 00:00:00,2016-01-18 08:02:53,339.0,2019-11-20 06:22:49
2800,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+/-,-,+,+,+,-,-,14494,16075,1,2008-11-26 00:00:00,2016-01-18 08:02:53,338.0,2019-11-20 06:22:49
2799,-,-,-,-,+,+,-,-,+,+,-,-,-,-,+,+,-,-,+,+,+,+,+,-,-,-,14675,16069,1,2008-11-12 00:00:00,2016-01-18 08:02:53,337.0,2019-11-20 06:22:49
2798,-,+,-,+,+,+,-,-,+,+,-,-,-,-,+,+,-,-,+,+,-,+,+,-,-,-,14674,16068,1,2008-11-12 00:00:00,2016-01-18 08:02:53,336.0,2019-11-20 06:22:49
2797,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,-,-,-,+,+/-,+,+,+,+,-,-,14493,15827,1,2008-08-13 00:00:00,2016-01-18 08:02:53,335.0,2019-11-20 06:22:49
2796,+,+,-,-,+,+,+,+,+,+,+,-,+,-,+,+,+,-,+,+,+,+,+,+,-,-,14670,15503,1,2010-08-11 00:00:00,2016-01-18 08:02:53,334.0,2019-11-20 06:22:49
2795,+,+,-,-,+,+,+,+,+,+,-,-,+,-,+,-,+,-,-,+,-,+,+,+,-,-,14670,15503,1,2008-03-27 00:00:00,2016-01-18 08:02:53,333.0,2019-11-20 06:22:49
2794,+,+,-,-,+,+,+,+,+,-,+,-,+,-,+,-,+,-,+,+,-,+,+,+,-,-,14521,9075,1,2009-12-02 00:00:00,2016-01-18 08:02:53,331.0,2019-11-20 06:22:49
2793,+,+,-,-,+,+,+,+,+/-,-,+,-,+,-,+,-,+,-,+,+,-,+,+,+/-,-,-,14521,9075,1,2009-11-26 00:00:00,2016-01-18 08:02:53,330.0,2019-11-20 06:22:49
2792,-,-,-,-,+,+,+,+,+,-,+,-,+,-,,-,+,-,+,+/-,-,+,+,+/-,-,-,14521,9075,1,1996-03-28 00:00:00,2016-01-18 08:02:53,329.0,2019-11-20 06:22:49
2791,+,+,-,-,+,+,+,-,+,+,-,-,-,-,+,-,+,-,+,-,-,+,+/-,-,-,+,14575,9033,1,2008-02-27 00:00:00,2016-01-18 08:02:53,328.0,2019-11-20 06:22:49
2790,-,-,-,+,+,+,+,+,+,+,+,+,+,+,-,+,+,+,-,+,+,+,+,+,+,+,5312,9028,1,2009-09-30 00:00:00,2016-01-18 08:02:53,327.0,2019-11-20 06:22:49
2789,-,+,-,-,+,+,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,+,-,-,-,-,14444,9024,1,2005-12-03 00:00:00,2016-01-18 08:02:53,326.0,2019-11-20 06:22:49
2788,-,+,-,-,+,+,+,-,-,-,-,-,-,-,-,-,-,-,+,-,+,+,+/-,-,-,-,14444,9024,1,2011-04-06 00:00:00,2016-01-18 08:02:53,325.0,2019-11-20 06:22:49
2787,+,-,-,-,+,+,-,+,+,+,+,+,-,-,-,-,+,-,+,+,+,+,+,-,-,+,14557,8999,1,2011-06-10 00:00:00,2016-01-18 08:02:53,324.0,2019-11-20 06:22:49
2786,+,-,-,-,+,+,-,+,+,+,+,-,+,-,-,-,+,-,+,+,+,-,-,-,+,+,14556,8998,1,2009-04-07 00:00:00,2016-01-18 08:02:53,323.0,2019-11-20 06:22:49
2785,+,-,-,-,+,+,-,+/-,+/-,+/-,+/-,+,+,-,,-,+,-,+,+/-,+/-,-,-,-,+/-,+,14556,8998,1,1996-03-28 00:00:00,2016-01-18 08:02:53,322.0,2019-11-20 06:22:49
2784,+,-,-,-,+,+,-,+,+,+,+,-,-,-,+,-,+,-,-,-,-,+,-,-,-,+/-,14662,8996,1,2009-11-27 00:00:00,2016-01-18 08:02:53,321.0,2019-11-20 06:22:49
2783,+,-,-,-,+,+,-,+,+,-,+,-,-,-,+,-,+,-,-,-,+,+,-,-,-,+,14662,8996,1,2005-12-01 00:00:00,2016-01-18 08:02:53,320.0,2019-11-20 06:22:49
2782,-,-,-,-,+,+,+,+,+,+,+,+,+,+,+/-,+/-,+/-,+/-,+/-,+/-,+,+,+,+,+,+,14662,8996,1,2012-12-13 00:00:00,2016-01-18 08:02:53,319.0,2019-11-20 06:22:49
2781,-,-,-,-,+,+,-,+,+,+,+,-,+,-,-,-,+,-,+,-,+,+,-,-,+,-,14442,8995,1,2013-11-06 00:00:00,2016-01-18 08:02:53,318.0,2019-11-20 06:22:49
2780,-,-,-,-,+,+,-,+,+,+,+,-,+,-,+,-,+,-,-,-,+,+,+,-,+,+,14441,8994,1,2007-01-07 00:00:00,2016-01-18 08:02:53,317.0,2019-11-20 06:22:49
2779,-,-,-,-,+,+,-,+,+,+,+,+/-,+/-,+,-,-,+,-,-,-,+,+,-,-,+/-,+/-,14441,8994,1,2010-03-10 00:00:00,2016-01-18 08:02:53,316.0,2019-11-20 06:22:49
2778,+,-,-,+,+,+,+,+,+,+,+,+,-,+,+,-,+,-,+,+/-,+,+,+,+,+,+,14542,8958,1,2005-07-05 00:00:00,2016-01-18 08:02:53,315.0,2019-11-20 06:22:49
2777,+,-,-,+,+,+,+,+,+,+,+,+,-,+,+,-,+,-,+,+/-,+,+,+,+,+,+,14542,8958,1,2013-11-06 00:00:00,2016-01-18 08:02:53,314.0,2019-11-20 06:22:49
2776,+,-,-,+,+,+,+,+,+,-,+,+,-,+,+,-,+,-,+,-,+,+,+,+,+,+,14542,8958,1,2009-11-26 00:00:00,2016-01-18 08:02:53,313.0,2019-11-20 06:22:49
2775,+,-,-,+,+,+,+,+,+,+,+,+,-,+,+,-,+,-,+,-,+,+,+,+,+,+,14542,8958,1,1996-03-28 00:00:00,2016-01-18 08:02:53,312.0,2019-11-20 06:22:49
2774,-,-,-,-,+,+,-,+,-,+,-,-,-,-,-,-,-,+,-,-,-,+/-,-,-,-,-,14503,8957,1,2006-12-15 00:00:00,2016-01-18 08:02:53,311.0,2019-11-20 06:22:49
2773,-,-,-,-,+,+,-,+,-,+,-,-,-,-,-,-,-,+,-,-,-,+,+,+/-,-,-,14503,8957,1,2014-04-09 00:00:00,2016-01-18 08:02:53,310.0,2019-11-20 06:22:49
2772,-,-,-,-,+,+,-,+,-,+,-,-,-,-,-,-,-,+,-,-,-,+,+,+/-,+,-,14503,8957,1,2014-04-09 00:00:00,2016-01-18 08:02:53,309.0,2019-11-20 06:22:49
2771,-,-,-,-,+,+,-,+,-,+,+,-,+,+,-,+,+,+,-,-,-,+,+,+,+,+,14503,8957,1,2014-03-28 00:00:00,2016-01-18 08:02:53,308.0,2019-11-20 06:22:49
2770,-,-,-,-,+,+,-,+,-,+,-,-,-,-,-,-,-,+/-,-,-,-,-,-,-,-,-,14503,8957,1,1996-03-19 00:00:00,2016-01-18 08:02:53,307.0,2019-11-20 06:22:49
2769,-,+,-,-,+,+,+,-,+,+,+,-,-,-,+,+,-,-,+,+,-,-,-,-,-,-,14509,8956,1,2006-08-02 00:00:00,2016-01-18 08:02:53,306.0,2019-11-20 06:22:49
2768,-,+,-,-,+,+,+/-,-,+/-,+/-,-,-,-,-,+,+,-,-,+,-,-,-,-,-,-,-,14509,8956,1,2013-11-06 00:00:00,2016-01-18 08:02:53,305.0,2019-11-20 06:22:49
2767,-,+,-,-,+,+,+,-,+,-,-,-,-,-,+,+,-,-,+/-,-,-,-,-,-,-,-,14509,8956,1,2009-11-25 00:00:00,2016-01-18 08:02:53,304.0,2019-11-20 06:22:49
2766,-,+,-,-,+,+,+,-,+,+,+,-,-,-,+,-,+,-,+,+,+,-,+/-,-,-,-,14516,8743,1,2010-09-08 00:00:00,2016-01-18 08:02:53,303.0,2019-11-20 06:22:48
2765,-,+,-,-,+,+,+,-,+,+,+,-,-,-,+,-,+,-,+,+,+,-,-,-,-,-,14516,8743,1,2012-11-23 00:00:00,2016-01-18 08:02:53,302.0,2019-11-20 06:22:48
2764,-,+,-,-,+,+,+,-,+,+,+,-,-,-,+,+,+,-,+,+,+,-,+,-,-,-,14516,8743,1,2008-08-19 00:00:00,2016-01-18 08:02:53,301.0,2019-11-20 06:22:48
2763,-,-,-,-,+,+,+,-,+,+,+,-,-,-,+,-,+,-,+/-,-,+,-,+,-,-,-,14516,8743,1,1996-03-19 00:00:00,2016-01-18 08:02:53,300.0,2019-11-20 06:22:48
2762,-,+,-,-,+,+,+,-,+,+/-,+,-,-,-,+,-,+,-,+,+,+/-,-,-,-,-,-,14516,8743,1,2006-01-31 00:00:00,2016-01-18 08:02:53,299.0,2019-11-20 06:22:48
2761,+/-,+/-,-,-,+,+,+,+,+,+,+,-,+/-,-,+,+,-,-,+,+/-,+,+,+,+,-,-,14490,8735,1,2010-08-11 00:00:00,2016-01-18 08:02:53,298.0,2019-11-20 06:22:48
2760,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17128,8832,1,2006-12-04 00:00:00,2016-01-18 08:02:53,297.0,2019-11-20 06:22:48
2759,-,+,-,-,+,+,+,-,+,+,-,-,+,-,+,-,-,-,+,-,-,+,+,-,-,+,14554,8830,1,2009-03-18 00:00:00,2016-01-18 08:02:53,296.0,2019-11-20 06:22:48
2758,-,+,-,-,+,+,+,-,+,+,-,-,+,-,+,-,-,-,+,-,-,+,+,-,-,+,14554,8830,1,2015-01-28 00:00:00,2016-01-18 08:02:53,295.0,2019-11-20 06:22:48
2757,+,+,-,-,+,+,+,-,+,+,-,-,+,-,+,-,+,-,+,-,-,+,-,-,-,-,14517,8826,1,2008-11-12 00:00:00,2016-01-18 08:02:53,294.0,2019-11-20 06:22:48
2756,+,-,-,-,+,+,+,-,+,+,-,-,+,-,+,-,-,-,+,-,-,+,+/-,-,-,-,14517,8826,1,1996-03-19 00:00:00,2016-01-18 08:02:53,293.0,2019-11-20 06:22:48
2755,+,-,-,-,+,+,+,+,+,+,+,-,+,-,+,-,+,-,+,+,-,+,+,-,-,-,14555,8627,1,2008-07-02 00:00:00,2016-01-18 08:02:53,292.0,2019-11-20 06:22:48
2754,+,-,-,-,+,+,+,+,+,+,+,-,+,-,+,-,+,-,+,+,+/-,+,+,+,-,-,14555,8627,1,2008-06-27 00:00:00,2016-01-18 08:02:53,291.0,2019-11-20 06:22:48
2753,+,-,-,-,+,+,+,+,+,+,+,-,+,-,+,+,+,-,+,+,+,+,+,-,-,-,14555,8627,1,2011-04-08 00:00:00,2016-01-18 08:02:53,290.0,2019-11-20 06:22:48
2752,+,-,-,-,+,+,+,+,+,+,+,-,+,-,+,-,+,-,+,+/-,-,+,+,-,-,-,14555,8627,1,1996-03-28 00:00:00,2016-01-18 08:02:53,289.0,2019-11-20 06:22:48
2751,+,-,-,-,+,+,-,-,-,-,-,-,-,-,+,+,-,-,-,-,-,-,-,-,-,-,14567,8621,1,2007-08-01 00:00:00,2016-01-18 08:02:53,288.0,2019-11-20 06:22:48
2750,+,-,-,-,+,+,+,+,+,-,-,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14567,8621,1,2007-08-01 00:00:00,2016-01-18 08:02:53,287.0,2019-11-20 06:22:48
2749,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,14567,8621,1,2007-09-07 00:00:00,2016-01-18 08:02:53,286.0,2019-11-20 06:22:48
2748,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,14567,8621,1,2007-08-30 00:00:00,2016-01-18 08:02:53,285.0,2019-11-20 06:22:48
2747,-,-,-,+,+,+,+,+,+,+,+,+,-,+,+,-,+,-,+,-,-,+,+/-,-,-,-,14561,8614,1,2005-06-08 00:00:00,2016-01-18 08:02:53,284.0,2019-11-20 06:22:48
2746,-,-,-,+,+,+,+,+,+,+,+,+,-,+,+,-,-,-,-,-,+,+,+,-,-,-,14561,8614,1,2009-12-03 00:00:00,2016-01-18 08:02:53,283.0,2019-11-20 06:22:48
2745,-,-,-,+,+,+,+,+,+,+,+,+,-,+,+,-,-,-,-,+,+,+,+,-,-,-,14561,8614,1,1991-04-01 00:00:00,2016-01-18 08:02:53,282.0,2019-11-20 06:22:48
2744,-,-,-,+,+,+,+,+,+,+,+,+,-,+,+,-,-,-,-,-,-,+,+,-,-,-,14561,8614,1,1996-03-28 00:00:00,2016-01-18 08:02:53,281.0,2019-11-20 06:22:48
2743,-,-,-,+,+,+,+,+,+,+,+,-,+,+,+,-,-,-,+,-,+,+,+,+,+,+,14631,8750,1,2008-01-30 00:00:00,2016-01-18 08:02:53,280.0,2019-11-20 06:22:48
2742,-,-,-,+,+,+,+,+,+,+,+,-,+,+,+,-,-,-,-,-,+,+,+,+,+,+,14631,8750,1,1996-04-18 00:00:00,2016-01-18 08:02:53,279.0,2019-11-20 06:22:48
2741,-,-,-,+,+,+,+,+,+,+,+,-,+,+,+,-,-,-,+,-,+,+,+,+,+,+,14631,8750,1,2015-02-06 00:00:00,2016-01-18 08:02:53,278.0,2019-11-20 06:22:48
2740,+,-,-,-,+,+,-,+,+,+,-,-,-,-,,-,-,-,-,-,-,+,+,+,-,-,14636,8719,1,1996-03-28 00:00:00,2016-01-18 08:02:53,277.0,2019-11-20 06:22:48
2739,+,-,-,-,+,+,-,+,+,+,-,-,-,-,+,+,-,-,-,-,-,+,+,+,-,-,14636,8719,1,2007-09-07 00:00:00,2016-01-18 08:02:53,276.0,2019-11-20 06:22:48
2738,+,-,-,-,+,+,-,+,+,+,-,-,-,-,+,-,-,-,-,-,-,+,+,+,-,-,14636,8719,1,2007-08-15 00:00:00,2016-01-18 08:02:53,275.0,2019-11-20 06:22:48
2737,+,-,-,-,+,+,-,+,+,+,+,-,-,-,+,+,+,-,-,-,+/-,+,+,+,+,-,14636,8719,1,2012-03-07 00:00:00,2016-01-18 08:02:53,274.0,2019-11-20 06:22:48
2736,+,-,-,-,+,+,-,+,+,+,-,-,-,-,+,+,-,-,-,-,-,+,+,+,-,-,14636,8719,1,2015-08-05 00:00:00,2016-01-18 08:02:53,273.0,2019-11-20 06:22:48
2735,-,+,-,-,+,+,+,-,-,-,+,-,-,-,+,+,-,-,-,-,-,+,-,-,-,-,14507,8718,1,2007-06-19 00:00:00,2016-01-18 08:02:53,272.0,2019-11-20 06:22:48
2734,-,+,-,-,+,+,+,-,-,-,+,-,-,-,+,+,-,-,-,-,+,+,-,-,-,-,14506,8717,1,2008-10-31 00:00:00,2016-01-18 08:02:53,271.0,2019-11-20 06:22:48
2733,-,+,-,-,+,+,+,-,-,-,+,-,-,-,+,+,-,-,-,-,+,+,-,-,-,-,14506,8717,1,1859-11-24 00:00:00,2016-01-18 08:02:53,270.0,2019-11-20 06:22:48
2732,-,-,-,-,+,+,+,-,-,-,+/-,-,-,-,+,+,-,-,-,-,-,-,-,-,-,-,14506,8717,1,1996-03-19 00:00:00,2016-01-18 08:02:53,269.0,2019-11-20 06:22:48
2731,-,-,-,-,+,+,+,-,-,-,+/-,-,-,-,+,+,-,-,-,-,+/-,+,-,-,-,-,14506,8717,1,1992-08-20 00:00:00,2016-01-18 08:02:53,268.0,2019-11-20 06:22:48
2730,-,+,-,-,+,+,+,-,-,-,+,-,-,-,+,+,-,-,-,+,+,+,-,-,-,-,14506,8717,1,2012-03-21 00:00:00,2016-01-18 08:02:53,267.0,2019-11-20 06:22:48
2729,-,+,-,-,+,+,+,-,-,-,+,-,-,-,+,-,,+,+,,+,+,-,-,-,-,14505,8716,1,2011-11-23 00:00:00,2016-01-18 08:02:53,266.0,2019-11-20 06:22:48
2728,+,+,+,-,+,+,+,-,+,+,+,-,-,-,+,-,+,-,+/-,-,+,+,+,-,-,+,14574,8715,1,2008-02-15 00:00:00,2016-01-18 08:02:53,265.0,2019-11-20 06:22:48
2727,+,+,-,-,+,+,+,-,+,+,+,-,-,-,+,-,+,-,-,-,-,+,+,-,-,+,14574,8715,1,2008-02-27 00:00:00,2016-01-18 08:02:53,264.0,2019-11-20 06:22:48
2726,+,+,-,-,+,+,+,-,+,-,+,-,-,-,+,-,+,-,-,-,+/-,+,+,-,-,+,14573,8714,1,2008-02-14 00:00:00,2016-01-18 08:02:53,263.0,2019-11-20 06:22:48
2725,+,+,-,-,+,+,-,-,+,-,+,-,-,-,+,-,+,-,-,-,-,+,+,-,-,+,14573,8714,1,2008-02-27 00:00:00,2016-01-18 08:02:53,262.0,2019-11-20 06:22:48
2724,+,+,-,-,+,+,+,-,+,-,+,-,-,-,+,-,+,-,-,-,-,+,+,-,-,+,14573,8714,1,2011-06-16 00:00:00,2016-01-18 08:02:53,261.0,2019-11-20 06:22:48
2723,+,+,-,-,+,+,-,-,+,+,+,-,+/-,-,+,-,+,-,+/-,+,+/-,+,+,-,-,+,14572,8713,1,2008-02-14 00:00:00,2016-01-18 08:02:53,260.0,2019-11-20 06:22:48
2941,+,+,-,-,+,+,+,+,-,+,-,-,-,-,+,+,-,-,-,+,-,+,-,-,-,-,132914,24702,1,2018-12-14 00:00:00,2018-12-18 08:45:04,499.0,2019-11-20 06:22:49
2722,+,+,-,-,+,+,-,-,+,+,+,-,-,-,+,-,+,-,+,+,+,+,+,-,-,+,14572,8713,1,2008-02-27 00:00:00,2016-01-18 08:02:53,259.0,2019-11-20 06:22:48
2721,+,+,-,-,+,+,+,+,+,+,+,-,+,+,+,-,+,-,-,+,+/-,+,+,-,-,+,14572,8713,1,2014-10-29 00:00:00,2016-01-18 08:02:53,258.0,2019-11-20 06:22:48
2720,+,-,-,-,+,+,-,-,+,+,+,-,+,-,+,-,+,-,+,-,+,+,+,-,-,+,14572,8713,1,1996-04-18 00:00:00,2016-01-18 08:02:53,257.0,2019-11-20 06:22:48
2719,+,+,-,-,+,+,-,-,+,+,+,-,+,-,+,-,+,-,+,+,+,+,+,-,-,+,14572,8713,1,2008-12-09 00:00:00,2016-01-18 08:02:53,256.0,2019-11-20 06:22:48
2718,+,+,-,-,+,+,-,-,+,+,+,-,+,-,+,-,+,-,+,+,+,+,+,-,-,+,14572,8713,1,2014-11-21 00:00:00,2016-01-18 08:02:53,255.0,2019-11-20 06:22:48
2717,+,+,-,-,+,+,-,-,+,+,+,-,+,-,+,-,+,-,+/-,+,-,+,+,-,-,+,14572,8713,1,2014-11-21 00:00:00,2016-01-18 08:02:53,254.0,2019-11-20 06:22:48
2716,+,-,-,-,+,+,-,+,-,+,+,-,-,-,-,+,-,-,-,-,+,+,-,-,-,+,14587,8594,1,1996-04-18 00:00:00,2016-01-18 08:02:53,253.0,2019-11-20 06:22:48
2715,+,+,-,-,+,+,-,+,-,+,+,-,-,-,-,+,-,-,-,-,+,+,-,-,-,+,14587,8594,1,2008-08-13 00:00:00,2016-01-18 08:02:53,252.0,2019-11-20 06:22:48
2714,+,+,-,-,+,+,-,+,-,+,+,-,-,-,-,+,-,-,-,-,-,+,-,-,-,+,14587,8594,1,2005-10-11 00:00:00,2016-01-18 08:02:53,251.0,2019-11-20 06:22:48
2712,+,+,-,-,+,+,-,+,-,+,+,-,-,-,-,+,-,-,+/-,-,+,+,-,-,-,+,14587,8594,1,2009-10-28 00:00:00,2016-01-18 08:02:53,249.0,2019-11-20 06:22:48
2711,+,+,-,-,-,+,-,+,-,+,+,-,-,-,-,+,-,-,-,-,+,+,-,-,-,+,14587,8594,1,2011-03-02 00:00:00,2016-01-18 08:02:53,248.0,2019-11-20 06:22:48
2710,+,+,-,-,+,+,-,+,-,+,+,-,-,-,-,+,-,-,-,-,+,+,-,-,-,+,14587,8594,1,2014-05-08 00:00:00,2016-01-18 08:02:53,247.0,2019-11-20 06:22:48
2709,+,-,-,-,+,+,+,+,+,+,+,-,-,-,+,-,+,-,+,+,+,+,+,-,+/-,+,14599,8675,1,2008-12-22 00:00:00,2016-01-18 08:02:53,246.0,2019-11-20 06:22:48
2708,+,-,-,-,+,+,+,+,+,+,+,-,-,-,+,-,+,-,+,+,+,+,+,-,+,+,14599,8675,1,2006-08-01 00:00:00,2016-01-18 08:02:53,245.0,2019-11-20 06:22:48
2707,+,-,-,-,+,+,+,+,+,+,+,-,-,-,+,-,+,-,+,+,+,+,+,-,+,+,14599,8675,1,2009-01-07 00:00:00,2016-01-18 08:02:53,244.0,2019-11-20 06:22:48
2706,+,-,-,-,+,+,-,+,+,+,+,-,-,-,+,-,+,-,+,+/-,+,+,+,-,+/-,+,14599,8675,1,2012-05-09 00:00:00,2016-01-18 08:02:53,243.0,2019-11-20 06:22:48
2705,+,-,-,-,+,+,+,+,+,+,+,-,-,-,+,-,+,-,+,+/-,+,+,+,-,+/-,+,14599,8675,1,1995-11-07 00:00:00,2016-01-18 08:02:53,242.0,2019-11-20 06:22:48
2704,-,+,-,-,+,+,-,+,-,+,+,-,+,-,+,+,-,-,-,+,+,+,-,+,-,-,14546,8674,1,2012-01-18 00:00:00,2016-01-18 08:02:53,241.0,2019-11-20 06:22:48
2703,-,+,-,-,+,-,-,+,-,+,-,-,-,-,+,+,-,-,-,+,-,+,+,+,+,+,14544,8672,1,2007-05-30 00:00:00,2016-01-18 08:02:53,240.0,2019-11-20 06:22:48
2702,-,+,-,-,+,-,-,+,+/-,+,-,-,-,-,+,+,-,-,-,+,-,+,+,+,-,+,14544,8672,1,2014-07-23 00:00:00,2016-01-18 08:02:53,239.0,2019-11-20 06:22:48
2701,-,+,-,-,+,-,-,+,+,+,-,-,+/-,-,+,+,-,-,-,+,-,+,+,+,-,+,14544,8672,1,2010-08-11 00:00:00,2016-01-18 08:02:53,238.0,2019-11-20 06:22:48
2700,-,-,-,-,+,-,-,+,-,+,-,-,-,-,+,+,-,-,-,+/-,-,+,+,-,-,+,14544,8672,1,1996-03-28 00:00:00,2016-01-18 08:02:53,237.0,2019-11-20 06:22:48
2699,-,-,-,-,+,+,-,+,-,+,+,-,-,-,-,+,-,-,+,-,+,-,-,-,-,-,14520,8671,1,2007-05-30 00:00:00,2016-01-18 08:02:53,236.0,2019-11-20 06:22:48
2698,-,-,-,-,+,+,-,+,-,+,+,-,-,-,-,-,-,-,+,-,+,-,-,-,-,-,14518,8669,1,1996-03-19 00:00:00,2016-01-18 08:02:53,235.0,2019-11-20 06:22:48
2940,+,+,-,-,+,+,-,+,+,-,-,-,-,-,+,+,-,-,+,-,-,+,-,+,-,-,14529,8450,1,2018-11-20 00:00:00,2018-11-22 09:20:04,498.0,2019-11-20 06:22:49
2697,-,-,-,-,+,+,-,+,-,+,+,-,-,-,-,-,-,-,+,-,+,-,-,-,-,-,14518,8669,1,2006-07-25 00:00:00,2016-01-18 08:02:53,234.0,2019-11-20 06:22:48
2696,-,-,-,-,+,+,-,+,-,+,+,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,14518,8669,1,2009-11-25 00:00:00,2016-01-18 08:02:53,233.0,2019-11-20 06:22:48
2695,-,-,-,-,+,+,-,+,-,+,+,-,-,-,-,-,-,-,+,-,+/-,-,-,-,-,-,14518,8669,1,2010-11-17 00:00:00,2016-01-18 08:02:53,232.0,2019-11-20 06:22:48
2694,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,-,+,+,+,-,-,14489,8648,1,2003-11-11 00:00:00,2016-01-18 08:02:53,231.0,2019-11-20 06:22:48
2693,+,-,-,-,+,+,+,+,+,+,+,+/-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14487,8646,1,2012-01-11 00:00:00,2016-01-18 08:02:53,230.0,2019-11-20 06:22:48
2692,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,-,+,+,+,-,-,14487,8646,1,2014-07-23 00:00:00,2016-01-18 08:02:53,229.0,2019-11-20 06:22:48
2691,-,-,-,-,+,+,+,+,+,+,+,+/-,-,-,+,+,-,-,+,+,-,+,+,+,-,+,14487,8646,1,2010-09-15 00:00:00,2016-01-18 08:02:53,228.0,2019-11-20 06:22:48
2690,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14487,8646,1,2008-04-18 00:00:00,2016-01-18 08:02:53,227.0,2019-11-20 06:22:48
2689,-,-,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+/-,+,+,+,-,-,14487,8646,1,1996-03-19 00:00:00,2016-01-18 08:02:53,226.0,2019-11-20 06:22:48
2688,+,+,-,-,+,+,+,+,+,+,+,+/-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14487,8646,1,2006-05-05 00:00:00,2016-01-18 08:02:53,225.0,2019-11-20 06:22:48
2686,-,-,-,-,+,+,-,+,+,+,-,-,+,-,+,+,-,-,-,-,+,+,-,-,-,-,14579,8643,1,2008-06-26 00:00:00,2016-01-18 08:02:53,223.0,2019-11-20 06:22:48
2685,-,-,-,-,+,+,-,+,+,+,-,-,+,-,+,+,-,-,-,-,-,+,-,-,-,-,14579,8643,1,2008-07-11 00:00:00,2016-01-18 08:02:53,222.0,2019-11-20 06:22:48
2684,-,-,-,+,+,+,+,+,+,+,+,-,+,+,+,-,-,-,-,-,+,-,+,-,-,-,14649,8452,1,2008-06-25 00:00:00,2016-01-18 08:02:53,221.0,2019-11-20 06:22:48
