ID_halophily,halophily,salt,salt_concentration,rgStart,rgEnd,salt_concentration_unit,ability,test_type,ID_strains,ID_reference,manual_annotation,last_change
10072,,NaCl,0.5-10,0.5,10.0,%(w/v),positive,growth,158737,65488,1,2019-11-12 05:51:40
10073,,NaCl,3,3.0,3.0,%(w/v),positive,optimum,158737,65488,1,2019-11-12 05:51:40
10074,,Marine salts,4-6,4.0,6.0,%(w/v),positive,growth,158740,65491,1,2019-11-12 05:51:40
10075,,Marine salts,5,5.0,5.0,%(w/v),positive,optimum,158740,65491,1,2019-11-12 05:51:40
10076,,NaCl,0.5,0.5,0.5,%,positive,growth,158741,65492,1,2019-11-12 05:51:40
10077,non-halophilic,NaCl,0,0.0,0.0,%,positive,optimum,158741,65492,1,2019-11-12 05:51:40
10078,,NaCl,0-1.0,0.0,1.0,%,positive,growth,158742,65493,1,2019-11-12 05:51:40
10079,non-halophilic,NaCl,0,0.0,0.0,%,positive,optimum,158742,65493,1,2019-11-12 05:51:40
10080,,NaCl,0-1,0.0,1.0,%,positive,growth,158743,65493,1,2019-11-12 05:51:40
10081,non-halophilic,NaCl,0,0.0,0.0,%,positive,optimum,158743,65493,1,2019-11-12 05:51:40
10082,,NaCl,0-2,0.0,2.0,%,positive,growth,158744,65494,1,2019-11-12 05:51:40
10083,,NaCl,0.5-1.0,0.5,1.0,%,positive,optimum,158744,65494,1,2019-11-12 05:51:40
10084,,NaCl,0-1.5,0.0,1.5,%(w/v),positive,growth,158745,65495,1,2019-11-12 05:51:40
10085,,NaCl,1.0,1.0,1.0,%(w/v),positive,optimum,158745,65495,1,2019-11-12 05:51:40
10086,,NaCl,0-1,0.0,1.0,%(w/v),positive,growth,158276,65496,1,2019-11-12 05:51:40
10087,non-halophilic,NaCl,0,0.0,0.0,%(w/v),positive,optimum,158276,65496,1,2019-11-12 05:51:40
10088,,NaCl,1.0-20.0,1.0,20.0,%(w/v),positive,growth,158746,65497,1,2019-11-12 05:51:40
10089,moderately halophilic,NaCl,3.0-10.0,3.0,10.0,%(w/v),positive,optimum,158746,65497,1,2019-11-12 05:51:40
10090,,NaCl,2.5-4.5,2.5,4.5,M,positive,growth,158747,65498,1,2019-11-12 05:51:40
10091,extremely halophilic,NaCl,3.1,3.1,3.1,M,positive,optimum,158747,65498,1,2019-11-12 05:51:40
10092,,MgCl2,0.05-0.5,0.05,0.5,M,positive,growth,158747,65498,1,2019-11-12 05:51:40
10093,,MgCl2,0.1,0.1,0.1,M,positive,optimum,158747,65498,1,2019-11-12 05:51:40
10094,,NaCl,7,7.0,7.0,%(w/v),positive,growth,158748,65499,1,2019-11-12 05:51:40
10095,,NaCl,0-3,0.0,3.0,%(w/v),positive,optimum,158748,65499,1,2019-11-12 05:51:40
10096,,NaCl,0-3,0.0,3.0,%(w/v),positive,growth,158285,65500,1,2019-11-12 05:51:40
10097,,NaCl,5,5.0,5.0,%(w/v),positive,growth,158291,65501,1,2019-11-12 05:51:40
10098,non-halophilic,NaCl,0,0.0,0.0,%(w/v),positive,optimum,158291,65501,1,2019-11-12 05:51:40
10099,non-halophilic,NaCl,0,0.0,0.0,%,positive,optimum,158751,65503,1,2019-11-12 05:51:40
10100,,NaCl,0-1,0.0,1.0,%,positive,growth,158751,65503,1,2019-11-12 05:51:40
10101,,NaCl,0-5.0,0.0,5.0,%(w/v),positive,growth,158752,65504,1,2019-11-12 05:51:40
10102,,NaCl,2.0,2.0,2.0,%(w/v),positive,optimum,158752,65504,1,2019-11-12 05:51:40
10103,,MgCl2,0,0.0,0.0,%,positive,growth,158752,65504,1,2019-11-12 05:51:40
10104,,NaCl,0-6,0.0,6.0,%,positive,growth,158753,65505,1,2019-11-12 05:51:40
10105,,NaCl,0-4,0.0,4.0,%,positive,optimum,158753,65505,1,2019-11-12 05:51:40
10106,,NaCl,1.0-7.0,1.0,7.0,%(w/v),positive,growth,158754,65506,1,2019-11-12 05:51:40
10107,,NaCl,2.0-3.0,2.0,3.0,%(w/v),positive,optimum,158754,65506,1,2019-11-12 05:51:40
10108,,MgCl2,0,0.0,0.0,%(w/v),no,growth,158754,65506,1,2019-11-12 05:51:40
10109,,NaCl,0-3,0.0,3.0,%(w/v),positive,growth,158755,65507,1,2019-11-12 05:51:40
10110,non-halophilic,NaCl,0,0.0,0.0,%(w/v),positive,optimum,158755,65507,1,2019-11-12 05:51:40
10111,,NaCl,0.0-1.5,0.0,1.5,%(w/v),positive,growth,158756,65508,1,2019-11-12 05:51:40
10112,halophilic,NaCl,0.5-5.0,0.5,5.0,%(w/v),positive,growth,158757,65509,1,2019-11-12 05:51:40
10113,,NaCl,7.5,7.5,7.5,%(w/v),no,growth,158757,65509,1,2019-11-12 05:51:40
10114,,NaCl,3,3.0,3.0,%(w/v),positive,optimum,158757,65509,1,2019-11-12 05:51:40
10115,,NaCl,0-8,0.0,8.0,%(w/v),positive,growth,158758,65510,1,2019-11-12 05:51:40
10116,,NaCl,1,1.0,1.0,%(w/v),positive,optimum,158758,65510,1,2019-11-12 05:51:40
10117,,NaCl,0-2.0,0.0,2.0,%(w/v),positive,growth,158759,65511,1,2019-11-12 05:51:40
10118,,NaCl,1,1.0,1.0,%,positive,optimum,158759,65511,1,2019-11-12 05:51:40
10119,,NaCl,0-3,0.0,3.0,%(w/v),positive,growth,158760,65512,1,2019-11-12 05:51:40
10120,,NaCl,4,4.0,4.0,%(w/v),positive,growth,158761,65513,1,2019-11-12 05:51:40
10121,,NaCl,0-4,0.0,4.0,%,positive,growth,158014,65514,1,2019-11-12 05:51:40
10122,,NaCl,5,5.0,5.0,%(w/v),no,growth,158762,65515,1,2019-11-12 05:51:40
10123,,NaCl,0-8,0.0,8.0,%,positive,growth,158763,65516,1,2019-11-12 05:51:40
10124,,NaCl,0.5-2.0,0.5,2.0,%,positive,optimum,158763,65516,1,2019-11-12 05:51:40
10125,,NaCl,0-1,0.0,1.0,%(w/v),positive,growth,158764,65517,1,2019-11-12 05:51:40
10126,,NaCl,0-0.8,0.0,0.8,%(w/v),positive,growth,158765,65518,1,2019-11-12 05:51:40
10127,,NaCl,0.4,0.4,0.4,%(w/v),positive,optimum,158765,65518,1,2019-11-12 05:51:40
10128,,NaCl,0.5-4.5,0.5,4.5,%(w/v),positive,growth,158379,65519,1,2019-11-12 05:51:40
10129,,NaCl,0.5-4.5,0.5,4.5,%(w/v),positive,growth,158378,65519,1,2019-11-12 05:51:40
10130,,NaCl,8-28,8.0,28.0,%(w/v),positive,growth,158766,65520,1,2019-11-12 05:51:40
10131,halophilic,NaCl,24,24.0,24.0,%(w/v),positive,optimum,158766,65520,1,2019-11-12 05:51:40
10132,,NaCl,0-5,0.0,5.0,%(w/v),positive,growth,158362,65521,1,2019-11-12 05:51:40
10133,,NaCl,0-5,0.0,5.0,%,positive,growth,158767,65522,1,2019-11-12 05:51:40
10134,,NaCl,2,2.0,2.0,%,positive,optimum,158767,65522,1,2019-11-12 05:51:40
10135,,NaCl,0-8,0.0,8.0,%(w/v),positive,growth,158768,65523,1,2019-11-12 05:51:40
10136,moderately halophilic,NaCl,4,4.0,4.0,%(w/v),positive,optimum,158768,65523,1,2019-11-12 05:51:40
10137,,NaCl,0.0-4.0,0.0,4.0,%(w/v),positive,growth,158769,65524,1,2019-11-12 05:51:40
10138,,NaCl,0.5,0.5,0.5,%(w/v),positive,optimum,158769,65524,1,2019-11-12 05:51:40
10139,,NaCl,3,3.0,3.0,%,positive,growth,158770,65525,1,2019-11-12 05:51:40
10140,,NaCl,1,1.0,1.0,%,positive,growth,158771,65525,1,2019-11-12 05:51:40
10141,,NaCl,0-8,0.0,8.0,%(w/v),positive,growth,158772,65526,1,2019-11-12 05:51:40
10142,,NaCl,3,3.0,3.0,%(w/v),positive,optimum,158772,65526,1,2019-11-12 05:51:40
10143,,NaCl,0-7.0,0.0,7.0,%(w/v),positive,growth,158773,65527,1,2019-11-12 05:51:40
10144,slightly halophilic,NaCl,2-3,2.0,3.0,%(w/v),positive,optimum,158773,65527,1,2019-11-12 05:51:40
10145,,NaCl,0-6,0.0,6.0,%(w/v),positive,growth,158774,65528,1,2019-11-12 05:51:40
10146,slightly halophilic,NaCl,2,2.0,2.0,%(w/v),positive,optimum,158774,65528,1,2019-11-12 05:51:40
10147,,NaCl,1,1.0,1.0,%(w/v),positive,maximum,158775,65529,1,2019-11-12 05:51:40
10148,,NaCl,0-1,0.0,1.0,%(w/v),positive,growth,158776,65530,1,2019-11-12 05:51:40
10149,non-halophilic,NaCl,0,0.0,0.0,%(w/v),positive,optimum,158776,65530,1,2019-11-12 05:51:40
10150,,NaCl,0-1,0.0,1.0,%,positive,growth,158777,65531,1,2019-11-12 05:51:40
10151,non-halophilic,NaCl,0,0.0,0.0,%,positive,optimum,158777,65531,1,2019-11-12 05:51:40
10152,,NaCl,0-0.5,0.0,0.5,%,positive,growth,158778,65532,1,2019-11-12 05:51:40
10153,non-halophilic,NaCl,0,0.0,0.0,%,positive,optimum,158778,65532,1,2019-11-12 05:51:40
10154,,NaCl,0.5-7.0,0.5,7.0,%,positive,growth,158779,65533,1,2019-11-12 05:51:40
10155,moderately halophilic,NaCl,5.0,5.0,5.0,%,positive,optimum,158779,65533,1,2019-11-12 05:51:40
10156,,NaCl,0-4,0.0,4.0,%(w/v),positive,growth,158780,65534,1,2019-11-12 05:51:40
10157,slightly halophilic,NaCl,1,1.0,1.0,%(w/v),positive,optimum,158780,65534,1,2019-11-12 05:51:40
10158,,NaCl,0.5-5,0.5,5.0,%(w/v),positive,optimum,158781,65535,1,2019-11-12 05:51:40
10159,halophilic,NaCl,0.5-20,0.5,20.0,%(w/v),positive,growth,158781,65535,1,2019-11-12 05:51:40
10160,,NaCl,0-8,0.0,8.0,%,positive,growth,158782,65536,1,2019-11-12 05:51:40
10161,non-halophilic,NaCl,0-4,0.0,4.0,%(w/v),positive,growth,158783,65537,1,2019-11-12 05:51:40
10162,,NaCl,0,0.0,0.0,%(w/v),positive,optimum,158783,65537,1,2019-11-12 05:51:40
10163,,NaCl,0-1,0.0,1.0,%(w/v),positive,growth,158784,65538,1,2019-11-12 05:51:40
10164,,NaCl,0-17,0.0,17.0,%(w/v),positive,growth,158396,65540,1,2019-11-12 05:51:40
10165,,NaCl,0-5,0.0,5.0,%(w/v),positive,growth,158786,65541,1,2019-11-12 05:51:40
10166,slightly halophilic,NaCl,0-2,0.0,2.0,%(w/v),positive,optimum,158786,65541,1,2019-11-12 05:51:40
10167,,NaCl,0-20,0.0,20.0,%(w/v),positive,growth,158787,65542,1,2019-11-12 05:51:40
10168,moderately halophilic,NaCl,10,10.0,10.0,%(w/v),positive,optimum,158787,65542,1,2019-11-12 05:51:40
10169,,NaCl,0-10,0.0,10.0,%(w/v),positive,growth,158364,65543,1,2019-11-12 05:51:40
10170,moderately halophilic,NaCl,4-6,4.0,6.0,%(w/v),positive,optimum,158364,65543,1,2019-11-12 05:51:40
10171,,NaCl,0-2,0.0,2.0,%(w/v),positive,growth,158788,65544,1,2019-11-12 05:51:40
10172,non-halophilic,NaCl,0,0.0,0.0,%(w/v),positive,optimum,158788,65544,1,2019-11-12 05:51:40
10173,,NaCl,7,7.0,7.0,%(w/v),positive,growth,158267,65546,1,2019-11-12 05:51:40
10174,,NaCl,4,4.0,4.0,%(w/v),positive,growth,158267,65546,1,2019-11-12 05:51:40
10175,,NaCl,0-7,0.0,7.0,%(w/v),positive,growth,158790,65547,1,2019-11-12 05:51:40
10176,,NaCl,0.2-4,0.2,4.0,%(w/v),positive,growth,158356,65548,1,2019-11-12 05:51:40
10177,,NaCl,1.5,1.5,1.5,%(w/v),positive,optimum,158356,65548,1,2019-11-12 05:51:40
10178,,NaCl,0.5-6.0,0.5,6.0,%(w/v),positive,growth,158791,65549,1,2019-11-12 05:51:40
10179,,NaCl,2.0,2.0,2.0,%(w/v),positive,optimum,158791,65549,1,2019-11-12 05:51:40
10180,,MgCl2,0,0.0,0.0,%(w/v),no,growth,158791,65549,1,2019-11-12 05:51:40
10181,,NaCl,0-10,0.0,10.0,%(w/v),positive,growth,158398,65550,1,2019-11-12 05:51:40
10182,,NaCl,4,4.0,4.0,%(w/v),positive,optimum,158398,65550,1,2019-11-12 05:51:40
10183,,NaCl,2-4,2.0,4.0,%(w/v),positive,growth,158792,65551,1,2019-11-12 05:51:40
10184,,NaCl,7.0,7.0,7.0,%(w/v),positive,growth,158793,65552,1,2019-11-12 05:51:40
10185,,NaCl,7.5,7.5,7.5,%(w/v),no,growth,158793,65552,1,2019-11-12 05:51:40
10186,,NaCl,0-5.5,0.0,5.5,%(w/v),positive,growth,158794,65553,1,2019-11-12 05:51:40
10187,,NaCl,6-10,6.0,10.0,%(w/v),no,growth,158794,65553,1,2019-11-12 05:51:40
10188,,NaCl,5,5.0,5.0,%,no,growth,158795,65554,1,2019-11-12 05:51:40
10189,,NaCl,0-3,0.0,3.0,%(w/v),positive,growth,158796,65556,1,2019-11-12 05:51:40
10190,,NaCl,4-7,4.0,7.0,%(w/v),no,growth,158796,65556,1,2019-11-12 05:51:40
10191,,NaCl,0-5,0.0,5.0,%(w/v),positive,growth,158797,65557,1,2019-11-12 05:51:40
10192,,NaCl,0,0.0,0.0,%(w/v),positive,growth,158798,65558,1,2019-11-12 05:51:40
10193,,NaCl,0-1.0,0.0,1.0,%,positive,growth,158799,65559,1,2019-11-12 05:51:40
10194,non-halophilic,NaCl,0,0.0,0.0,%,positive,optimum,158799,65559,1,2019-11-12 05:51:40
10195,,NaCl,0-1.5,0.0,1.5,%(w/v),positive,growth,157768,65560,1,2019-11-12 05:51:40
10196,non-halophilic,NaCl,0,0.0,0.0,%(w/v),positive,optimum,157768,65560,1,2019-11-12 05:51:40
10197,,NaCl,0.5-6.0,0.5,6.0,%(w/v),positive,growth,158800,65561,1,2019-11-12 05:51:40
10198,halophilic,NaCl,3,3.0,3.0,%(w/v),positive,optimum,158800,65561,1,2019-11-12 05:51:40
10199,,NaCl,1-12,1.0,12.0,%,positive,growth,158801,65562,1,2019-11-12 05:51:40
10200,halophilic,NaCl,3-4,3.0,4.0,%,positive,optimum,158801,65562,1,2019-11-12 05:51:40
10201,,NaCl,2,2.0,2.0,%(w/v),no,growth,158802,65563,1,2019-11-12 05:51:40
10202,halotolerant,NaCl,0-10,0.0,10.0,%(w/v),positive,growth,158274,65564,1,2019-11-12 05:51:40
10203,,NaCl,2,2.0,2.0,%(w/v),positive,optimum,158274,65564,1,2019-11-12 05:51:40
10204,,NaCl,1.0-5.0,1.0,5.0,%(w/v),positive,growth,158803,65565,1,2019-11-12 05:51:40
10205,slightly halophilic,NaCl,2.0-3.0,2.0,3.0,%(w/v),positive,optimum,158803,65565,1,2019-11-12 05:51:40
10206,halophilic,NaCl,0.5-8.5,0.5,8.5,%(w/v),positive,growth,158804,65566,1,2019-11-12 05:51:40
10207,,NaCl,1.0-4.5,1.0,4.5,%(w/v),positive,optimum,158804,65566,1,2019-11-12 05:51:40
10208,,Marine salts,2-7,2.0,7.0,%(w/v),positive,growth,158805,65567,1,2019-11-12 05:51:40
10209,,Marine salts,4,4.0,4.0,%(w/v),positive,optimum,158805,65567,1,2019-11-12 05:51:40
10210,halophilic,NaCl,0.5-9.0,0.5,9.0,%(w/v),positive,growth,158806,65568,1,2019-11-12 05:51:40
10211,,NaCl,1.5-3.0,1.5,3.0,%(w/v),positive,optimum,158806,65568,1,2019-11-12 05:51:40
10212,,NaCl,0,0.0,0.0,%(w/v),no,growth,158806,65568,1,2019-11-12 05:51:40
10213,,NaCl,0-10.0,0.0,10.0,%(w/v),positive,growth,158807,65570,1,2019-11-12 05:51:40
10214,,NaCl,3.0-5.0,3.0,5.0,%(w/v),positive,optimum,158807,65570,1,2019-11-12 05:51:40
10215,,Marine salts,0,0.0,0.0,%(w/v),no,growth,158807,65570,1,2019-11-12 05:51:40
10216,,NaCl,0-0.5,0.0,0.5,%,positive,growth,158808,65571,1,2019-11-12 05:51:40
10217,non-halophilic,NaCl,0,0.0,0.0,%,positive,optimum,158808,65571,1,2019-11-12 05:51:40
10218,,NaCl,0-8,0.0,8.0,%(w/v),positive,growth,158809,65572,1,2019-11-12 05:51:40
10219,slightly halophilic,NaCl,0.5,0.5,0.5,%(w/v),positive,optimum,158809,65572,1,2019-11-12 05:51:40
10220,,NaCl,9,9.0,9.0,%(w/v),no,growth,158809,65572,1,2019-11-12 05:51:40
10221,,NaCl,0-1.0,0.0,1.0,%(w/v),positive,growth,158810,65573,1,2019-11-12 05:51:40
10222,non-halophilic,NaCl,0,0.0,0.0,%(w/v),positive,optimum,158810,65573,1,2019-11-12 05:51:40
10223,,NaCl,1-4,1.0,4.0,%(w/v),positive,growth,158811,65575,1,2019-11-12 05:51:40
10224,,NaCl,2.5,2.5,2.5,%(w/v),positive,optimum,158811,65575,1,2019-11-12 05:51:40
10225,,NaCl,0-10,0.0,10.0,%,positive,growth,158812,65576,1,2019-11-12 05:51:40
10226,slightly halophilic,NaCl,1-2,1.0,2.0,%,positive,optimum,158812,65576,1,2019-11-12 05:51:40
10227,,NaCl,0-2,0.0,2.0,%,positive,growth,158813,65577,1,2019-11-12 05:51:40
10228,non-halophilic,NaCl,0,0.0,0.0,%,positive,optimum,158813,65577,1,2019-11-12 05:51:40
10229,,MgCl2,0-1.0,0.0,1.0,M,positive,growth,158814,65578,1,2019-11-12 05:51:40
10230,,MgCl2,0.1,0.1,0.1,M,positive,optimum,158814,65578,1,2019-11-12 05:51:40
10231,,NaCL,2.1,2.1,2.1,M,positive,optimum,158814,65578,1,2019-11-12 05:51:40
10232,halophilic,NaCl,1.4-4.8,1.4,4.8,M,positive,growth,158814,65578,1,2019-11-12 05:51:40
10233,,NaCl,0-10,0.0,10.0,%(w/v),positive,growth,158815,65579,1,2019-11-12 05:51:40
10234,,NaCl,2.0-3.0,2.0,3.0,%(w/v),positive,optimum,158815,65579,1,2019-11-12 05:51:40
10235,,NaCl,0-6,0.0,6.0,%(w/v),positive,growth,158816,65580,1,2019-11-12 05:51:40
10236,,NaCl,0.5,0.5,0.5,%(w/v),positive,optimum,158816,65580,1,2019-11-12 05:51:40
10237,,NaCl,0-1.0,0.0,1.0,%(w/v),positive,growth,158817,65581,1,2019-11-12 05:51:40
10238,,NaCl,0,0.0,0.0,%,positive,growth,158819,65583,1,2019-11-12 05:51:40
10239,,NaCl,0-3.0,0.0,3.0,%(w/v),positive,growth,158820,65584,1,2019-11-12 05:51:40
10240,non-halophilic,NaCl,0,0.0,0.0,%(w/v),positive,optimum,158820,65584,1,2019-11-12 05:51:40
10241,,NaCl,0-6,0.0,6.0,%,positive,growth,158822,65586,1,2019-11-12 05:51:40
10242,slightly halophilic,NaCl,2,2.0,2.0,%,positive,optimum,158822,65586,1,2019-11-12 05:51:40
10243,,NaCl,0-0.2,0.0,0.2,%,positive,growth,158823,65587,1,2019-11-12 05:51:40
10244,non-halophilic,NaCl,0,0.0,0.0,%,positive,optimum,158823,65587,1,2019-11-12 05:51:40
10245,,NaCl,0-4.5,0.0,4.5,%(w/v),positive,growth,158824,65588,1,2019-11-12 05:51:40
10246,,NaCl,0-2.5,0.0,2.5,%(w/v),positive,optimum,158824,65588,1,2019-11-12 05:51:40
10247,,NaCl,0.5-10,0.5,10.0,%(w/v),positive,growth,158825,65589,1,2019-11-12 05:51:40
10248,slightly halophilic,NaCl,2-3,2.0,3.0,%(w/v),positive,optimum,158825,65589,1,2019-11-12 05:51:40
10249,,NaCl,0-0.5,0.0,0.5,%,positive,growth,159697,66562,1,2020-11-10 11:24:12
10250,,NaCl,0,0.0,0.0,%,positive,optimum,159697,66562,1,2020-11-10 11:24:12
10251,,NaCl,0-5.5,0.0,5.5,%(w/v),positive,growth,159698,66564,1,2020-11-10 11:24:12
10252,,NaCl,0-2,0.0,2.0,%(w/v),positive,optimum,159698,66564,1,2020-11-10 11:24:12
10253,,NaCl,1-6,1.0,6.0,%(w/v),positive,growth,159699,66560,1,2020-11-10 11:24:12
10254,,NaCl,2,2.0,2.0,%(w/v),positive,optimum,159699,66560,1,2020-11-10 11:24:12
10255,,NaCl,0-8,0.0,8.0,%,positive,growth,159700,66563,1,2020-11-10 11:24:12
10256,,NaCl,0-3,0.0,3.0,%,positive,optimum,159700,66563,1,2020-11-10 11:24:12
10257,,NaCl,0.5-16,0.5,16.0,%(w/v),positive,growth,159701,66565,1,2020-11-10 11:24:12
10258,,NaCl,4,4.0,4.0,%(w/v),positive,optimum,159701,66565,1,2020-11-10 11:24:12
10259,,NaCl,3-5,3.0,5.0,%(w/v),positive,optimum,159702,66567,1,2020-11-10 11:24:12
10260,,NaCl,0-8,0.0,8.0,%(w/v),positive,growth,159702,66567,1,2020-11-10 11:24:12
10261,,NaCl,0-3,0.0,3.0,%(w/v),positive,growth,159703,66550,1,2020-11-10 11:24:12
10262,,NaCl,0.5-18,0.5,18.0,%(w/v),positive,growth,159704,66551,1,2020-11-10 11:24:12
10263,,NaCl,1.5,1.5,1.5,%(w/v),positive,optimum,159704,66551,1,2020-11-10 11:24:12
10264,,NaCl,2-4,2.0,4.0,%(w/v),positive,growth,159705,66553,1,2020-11-10 11:24:12
10265,,NaCl,0-0.5,0.0,0.5,%(w/v),positive,optimum,159706,66554,1,2020-11-10 11:24:12
10266,,NaCl,>2.5,2.5,2.5,%(w/v),positive,other,159706,66554,1,2020-11-10 11:24:12
10267,,NaCl,0-0.2,0.0,0.2,%(w/v),positive,growth,159643,66589,1,2020-11-10 11:24:12
10268,,NaCl,0.05,0.05,0.05,%(w/v),positive,optimum,159643,66589,1,2020-11-10 11:24:12
10269,,NaCl,0-3,0.0,3.0,%(w/v),positive,growth,159707,66593,1,2020-11-10 11:24:12
10270,,NaCl,1-8,1.0,8.0,%(w/v),positive,growth,159708,66592,1,2020-11-10 11:24:12
10271,,NaCl,3-4,3.0,4.0,%(w/v),positive,optimum,159708,66592,1,2020-11-10 11:24:12
10272,,NaCl,0-1,0.0,1.0,%(w/v),positive,growth,159709,66598,1,2020-11-10 11:24:12
10273,,NaCl,2-14,2.0,14.0,%(w/v),positive,growth,159710,66602,1,2020-11-10 11:24:12
10274,,NaCl,2,2.0,2.0,%(w/v),positive,optimum,159710,66602,1,2020-11-10 11:24:12
10275,,NaCl,1-5,1.0,5.0,%,positive,growth,159711,66590,1,2020-11-10 11:24:12
10276,,NaCl,6,6.0,6.0,%,positive,growth,159711,66590,1,2020-11-10 11:24:12
10277,,NaCl,7,7.0,7.0,%,no,growth,159711,66590,1,2020-11-10 11:24:12
10278,,NaCl,0-18,0.0,18.0,%(w/v),positive,growth,159712,66559,1,2020-11-10 11:24:12
10279,,NaCl,3-7,3.0,7.0,%(w/v),positive,optimum,159712,66559,1,2020-11-10 11:24:12
10280,,NaCl,1-6,1.0,6.0,%,positive,growth,159713,66549,1,2020-11-10 11:24:12
10281,,NaCl,2-4,2.0,4.0,%,positive,optimum,159713,66549,1,2020-11-10 11:24:12
10282,,NaCl,0-2.5,0.0,2.5,%(w/v),positive,growth,159714,66600,1,2020-11-10 11:24:12
10283,,NaCl,1.5,1.5,1.5,%(w/v),positive,optimum,159714,66600,1,2020-11-10 11:24:12
10284,,NaCl,0-1,0.0,1.0,%(w/v),positive,growth,159715,66606,1,2020-11-10 11:24:12
10285,,NaCl,0,0.0,0.0,%(w/v),positive,optimum,159715,66606,1,2020-11-10 11:24:12
10286,,NaCl,0-2,0.0,2.0,%(w/v),positive,growth,159716,66608,1,2020-11-10 11:24:12
10287,,NaCl,0-1,0.0,1.0,%(w/v),positive,optimum,159716,66608,1,2020-11-10 11:24:12
10288,,NaCl,0-5,0.0,5.0,%(w/v),positive,growth,159717,66617,1,2020-11-10 11:24:12
10289,,NaCl,0-4,0.0,4.0,%,positive,growth,159718,66618,1,2020-11-10 11:24:12
10290,,NaCl,0-0.5,0.0,0.5,%,positive,growth,159720,66621,1,2020-11-10 11:24:12
10291,,NaCl,0,0.0,0.0,%,positive,optimum,159720,66621,1,2020-11-10 11:24:12
10292,,NaCl,1.46,1.46,1.46,g/L,positive,growth,159721,66622,1,2020-11-10 11:24:12
10293,,NaCl,0-0.4,0.0,0.4,%(w/v),positive,growth,158405,66620,1,2020-11-10 11:24:12
10294,,NaCl,0.5-0.7,0.5,0.7,%(w/v),no,growth,158405,66620,1,2020-11-10 11:24:12
10295,,NaCl,>0.7,0.7,0.7,%(w/v),no,growth,158405,66620,1,2020-11-10 11:24:12
10296,,NaCl,0-0.1,0.0,0.1,%(w/v),positive,growth,158406,66620,1,2020-11-10 11:24:12
10297,,NaCl,>0.2,0.2,0.2,%(w/v),no,growth,158406,66620,1,2020-11-10 11:24:12
10298,,NaCl,0-2,0.0,2.0,%(w/v),positive,growth,159722,66623,1,2020-11-10 11:24:12
10299,,NaCl,1,1.0,1.0,%(w/v),positive,optimum,159722,66623,1,2020-11-10 11:24:12
10300,,NaCl,3,3.0,3.0,%(w/v),positive,growth,159723,66588,1,2020-11-10 11:24:12
10301,,NaCl,3-17,3.0,17.0,%,positive,growth,159724,66594,1,2020-11-10 11:24:12
10302,,NaCl,5,5.0,5.0,%(w/v),positive,optimum,159724,66594,1,2020-11-10 11:24:12
10303,,NaCl,0-5,0.0,5.0,%(w/v),positive,growth,159644,66625,1,2020-11-10 11:24:12
10304,,NaCl,5,5.0,5.0,%(w/v),positive,optimum,159644,66625,1,2020-11-10 11:24:12
10305,,NaCl,0-1.5,0.0,1.5,%,positive,growth,157911,66632,1,2020-11-10 11:24:12
10306,moderately halophilic,NaCl,0.5-25,0.5,25.0,%(w/v),positive,growth,159725,66633,1,2020-11-10 11:24:12
10307,,NaCl,0.5,0.5,0.5,%(w/v),positive,minimum,159725,66633,1,2020-11-10 11:24:12
10308,moderately halophilic,NaCl,0.5-25,0.5,25.0,%(w/v),positive,growth,159726,66633,1,2020-11-10 11:24:12
10309,,NaCl,0.5,0.5,0.5,%(w/v),positive,minimum,159726,66633,1,2020-11-10 11:24:12
10310,,NaCl,0,0.0,0.0,%(w/v),positive,growth,159646,66634,1,2020-11-10 11:24:12
10311,,NaCl,0.5-12,0.5,12.0,%(w/v),positive,growth,159727,66635,1,2020-11-10 11:24:12
10312,,NaCl,2,2.0,2.0,%(w/v),positive,optimum,159727,66635,1,2020-11-10 11:24:12
10313,,NaCl,0.5-7,0.5,7.0,%(w/v),positive,growth,159728,66636,1,2020-11-10 11:24:12
10314,,NaCl,2,2.0,2.0,%(w/v),positive,optimum,159728,66636,1,2020-11-10 11:24:12
10315,,NaCl,0-0.5,0.0,0.5,%(w/v),positive,growth,159729,66637,1,2020-11-10 11:24:12
10316,,NaCl,2-6,2.0,6.0,%(w/v),positive,growth,159730,66642,1,2020-11-10 11:24:12
10317,,NaCl,2-3,2.0,3.0,%(w/v),positive,optimum,159730,66642,1,2020-11-10 11:24:12
10318,,NaCl,<5,5.0,5.0,%(w/v),positive,growth,159731,66641,1,2020-11-10 11:24:12
10319,,NaCl,0-1,0.0,1.0,%(w/v),positive,optimum,159731,66641,1,2020-11-10 11:24:12
10320,,NaCl,<7,7.0,7.0,%(w/v),positive,growth,159732,66640,1,2020-11-10 11:24:12
10321,,NaCl,2,2.0,2.0,%(w/v),positive,optimum,159732,66640,1,2020-11-10 11:24:12
10322,,NaCl,0-1,0.0,1.0,%,positive,growth,159733,66638,1,2020-11-10 11:24:12
10323,,NaCl,0-1,0.0,1.0,%(w/v),positive,growth,158369,66645,1,2020-11-10 11:24:12
10324,,NaCl,0-7,0.0,7.0,%(w/v),positive,growth,159734,66643,1,2020-11-10 11:24:12
10325,,NaCl,0-2,0.0,2.0,%(w/v),positive,optimum,159734,66643,1,2020-11-10 11:24:12
10326,,NaCl,1-7,1.0,7.0,%(w/v),positive,growth,159735,66644,1,2020-11-10 11:24:12
