ID_enzymes,enzyme,activity,ec_number,exoenzyme,production,ID_strains,ID_reference,manual_annotation,last_change
32335,alpha-galactosidase,-,3.2.1.22,,,132443,43747,1,2019-01-24 09:51:01
32336,beta-galactosidase,-,3.2.1.23,,,132443,43747,1,2019-01-24 09:51:01
32337,beta-glucuronidase,-,3.2.1.31,,,132443,43747,1,2019-01-24 09:51:01
32338,beta-glucosidase,-,3.2.1.21,,,132443,43747,1,2019-01-24 09:51:01
32339,N-acetyl-beta-glucosaminidase,-,3.2.1.52,,,132443,43747,1,2019-01-24 09:51:01
32340,alpha-mannosidase,-,3.2.1.24,,,132443,43747,1,2019-01-24 09:51:01
32341,alpha-fucosidase,-,3.2.1.51,,,132443,43747,1,2019-01-24 09:51:01
32342,arginine dihydrolase,-,3.5.3.6,,,132443,43747,1,2019-01-24 09:51:01
32343,lysine decarboxylase,-,4.1.1.18,,,132443,43747,1,2019-01-24 09:51:01
32344,ornithine decarboxylase,-,4.1.1.17,,,132443,43747,1,2019-01-24 09:51:01
32345,tryptophan deaminase,-,4.1.99.1,,,132443,43747,1,2019-01-24 09:51:01
32346,gelatinase,+,,,,132443,43747,1,2019-01-24 09:51:01
32347,catalase,+,1.11.1.6,,,140904,43748,1,2019-01-24 09:51:01
32348,cytochrome oxidase,+,1.9.3.1,,,140904,43748,1,2019-01-24 09:51:01
32349,alkaline phosphatase,+,3.1.3.1,,,140904,43748,1,2019-01-24 09:51:01
32350,esterase (C 4),+,,,,140904,43748,1,2019-01-24 09:51:01
32351,esterase Lipase (C 8),+,,,,140904,43748,1,2019-01-24 09:51:01
32352,acid phosphatase,+,3.1.3.2,,,140904,43748,1,2019-01-24 09:51:01
32353,naphthol-AS-BI-phosphohydrolase,+,,,,140904,43748,1,2019-01-24 09:51:01
32354,lipase (C 14),-,,,,140904,43748,1,2019-01-24 09:51:01
32355,leucine arylamidase,-,3.4.11.1,,,140904,43748,1,2019-01-24 09:51:01
32356,valine arylamidase,-,,,,140904,43748,1,2019-01-24 09:51:01
32357,cystine arylamidase,-,3.4.11.3,,,140904,43748,1,2019-01-24 09:51:01
32358,trypsin,-,3.4.21.4,,,140904,43748,1,2019-01-24 09:51:01
32359,alpha-chymotrypsin,-,3.4.21.1,,,140904,43748,1,2019-01-24 09:51:01
32360,alpha-galactosidase,-,3.2.1.22,,,140904,43748,1,2019-01-24 09:51:01
32361,beta-galactosidase,-,3.2.1.23,,,140904,43748,1,2019-01-24 09:51:01
32362,beta-glucuronidase,-,3.2.1.31,,,140904,43748,1,2019-01-24 09:51:01
32363,alpha-glucosidase,-,3.2.1.20,,,140904,43748,1,2019-01-24 09:51:01
32364,beta-glucosidase,-,3.2.1.21,,,140904,43748,1,2019-01-24 09:51:01
32365,alpha-mannosidase,-,3.2.1.24,,,140904,43748,1,2019-01-24 09:51:01
32366,alpha-fucosidase,-,3.2.1.51,,,140904,43748,1,2019-01-24 09:51:01
32367,arginine dihydrolase,-,3.5.3.6,,,140904,43748,1,2019-01-24 09:51:01
32368,urease,-,3.5.1.5,,,140904,43748,1,2019-01-24 09:51:01
32369,cytochrome oxidase,+,1.9.3.1,,,140905,43749,1,2019-01-24 09:51:01
32370,beta-galactosidase,+,3.2.1.23,,,140905,43749,1,2019-01-24 09:51:01
32371,urease,+,3.5.1.5,,,140905,43749,1,2019-01-24 09:51:01
32372,arginine dihydrolase,-,3.5.3.6,,,140905,43749,1,2019-01-24 09:51:01
32373,catalase,+,1.11.1.6,,,140906,43750,1,2019-01-24 09:51:01
32374,urease,+,3.5.1.5,,,140906,43750,1,2019-01-24 09:51:01
32375,alkaline phosphatase,+,3.1.3.1,,,140906,43750,1,2019-01-24 09:51:01
32376,esterase (C 4),+,,,,140906,43750,1,2019-01-24 09:51:01
32377,esterase Lipase (C 8),+,,,,140906,43750,1,2019-01-24 09:51:01
32378,trypsin,+,3.4.21.4,,,140906,43750,1,2019-01-24 09:51:01
32379,acid phosphatase,+,3.1.3.2,,,140906,43750,1,2019-01-24 09:51:01
32380,naphthol-AS-BI-phosphohydrolase,+,,,,140906,43750,1,2019-01-24 09:51:01
32381,cytochrome oxidase,-,1.9.3.1,,,140906,43750,1,2019-01-24 09:51:01
32382,beta-galactosidase,-,3.2.1.23,,,140906,43750,1,2019-01-24 09:51:01
32383,arginine dihydrolase,-,3.5.3.6,,,140906,43750,1,2019-01-24 09:51:01
32384,lysine decarboxylase,-,4.1.1.18,,,140906,43750,1,2019-01-24 09:51:01
32385,ornithine decarboxylase,-,4.1.1.17,,,140906,43750,1,2019-01-24 09:51:01
32386,tryptophan deaminase,-,4.1.99.1,,,140906,43750,1,2019-01-24 09:51:01
32387,leucine arylamidase,+/-,3.4.11.1,,,140906,43750,1,2019-01-24 09:51:01
32388,valine arylamidase,-,,,,140906,43750,1,2019-01-24 09:51:01
32389,beta-glucosidase,-,3.2.1.21,,,140906,43750,1,2019-01-24 09:51:01
32390,esterase (C 4),+,,,,132448,43751,1,2019-01-24 09:51:01
32391,esterase Lipase (C 8),+,,,,132448,43751,1,2019-01-24 09:51:01
32392,naphthol-AS-BI-phosphohydrolase,+,,,,132448,43751,1,2019-01-24 09:51:01
32393,arginine dihydrolase,+,3.5.3.6,,,132448,43751,1,2019-01-24 09:51:01
32394,arginine arylamidase,+,,,,132448,43751,1,2019-01-24 09:51:01
32395,leucyl glycin arylamidase,+,3.4.11.1,,,132448,43751,1,2019-01-24 09:51:01
32396,proline-arylamidase,-,3.4.11.5,,,132448,43751,1,2019-01-24 09:51:01
32397,phenylalanine arylamidase,-,,,,132448,43751,1,2019-01-24 09:51:01
32398,glycin arylamidase,-,,,,132448,43751,1,2019-01-24 09:51:01
32399,histidine arylamidase,-,,,,132448,43751,1,2019-01-24 09:51:01
32400,serine arylamidase,-,,,,132448,43751,1,2019-01-24 09:51:01
32401,catalase,+,1.11.1.6,,,140907,43752,1,2019-01-24 09:51:01
32402,alkaline phosphatase,+,3.1.3.1,,,140907,43752,1,2019-01-24 09:51:01
32403,esterase (C 4),+,,,,140907,43752,1,2019-01-24 09:51:01
32404,esterase Lipase (C 8),+,,,,140907,43752,1,2019-01-24 09:51:01
32405,leucine arylamidase,+,3.4.11.1,,,140907,43752,1,2019-01-24 09:51:01
32406,valine arylamidase,+,,,,140907,43752,1,2019-01-24 09:51:01
32407,cystine arylamidase,+,3.4.11.3,,,140907,43752,1,2019-01-24 09:51:01
32408,naphthol-AS-BI-phosphohydrolase,+,,,,140907,43752,1,2019-01-24 09:51:01
32409,alpha-glucosidase,+,3.2.1.20,,,140907,43752,1,2019-01-24 09:51:01
32410,arginine dihydrolase,+,3.5.3.6,,,140907,43752,1,2019-01-24 09:51:01
32411,tryptophan decarboxylase,+,4.1.1.27,,,140907,43752,1,2019-01-24 09:51:01
32412,gelatinase,+,,,,140907,43752,1,2019-01-24 09:51:01
32413,beta-galactosidase,-,3.2.1.23,,,140907,43752,1,2019-01-24 09:51:01
32414,lysine decarboxylase,-,4.1.1.18,,,140907,43752,1,2019-01-24 09:51:01
32415,ornithine decarboxylase,-,4.1.1.17,,,140907,43752,1,2019-01-24 09:51:01
32416,urease,-,3.5.1.5,,,140907,43752,1,2019-01-24 09:51:01
32417,lipase (C 14),-,,,,140907,43752,1,2019-01-24 09:51:01
32418,trypsin,-,3.4.21.4,,,140907,43752,1,2019-01-24 09:51:01
32419,alpha-chymotrypsin,-,3.4.21.1,,,140907,43752,1,2019-01-24 09:51:01
32420,acid phosphatase,-,3.1.3.2,,,140907,43752,1,2019-01-24 09:51:01
32421,alpha-galactosidase,-,3.2.1.22,,,140907,43752,1,2019-01-24 09:51:01
32422,N-acetyl-beta-glucosaminidase,-,3.2.1.52,,,140907,43752,1,2019-01-24 09:51:01
32423,beta-glucosidase,-,3.2.1.21,,,140907,43752,1,2019-01-24 09:51:01
32424,alpha-mannosidase,-,3.2.1.24,,,140907,43752,1,2019-01-24 09:51:01
32425,beta-D-fucosidase,-,3.2.1.38,,,140907,43752,1,2019-01-24 09:51:01
32426,cytochrome oxidase,-,1.9.3.1,,,140907,43752,1,2019-01-24 09:51:01
32427,catalase,+,1.11.1.6,,,132431,43753,1,2019-01-24 09:51:01
32428,cytochrome oxidase,-,1.9.3.1,,,132431,43753,1,2019-01-24 09:51:01
32429,urease,-,3.5.1.5,,,132431,43753,1,2019-01-24 09:51:01
32430,catalase,+,1.11.1.6,,,140908,43754,1,2019-01-24 09:51:01
32431,cytochrome oxidase,-,1.9.3.1,,,140908,43754,1,2019-01-24 09:51:01
32432,urease,-,3.5.1.5,,,140908,43754,1,2019-01-24 09:51:01
32433,esterase (C 4),-,,,,140908,43754,1,2019-01-24 09:51:01
32434,lipase (C 14),-,,,,140908,43754,1,2019-01-24 09:51:01
32435,chymotrypsin,-,3.4.4.5,,,140908,43754,1,2019-01-24 09:51:01
32436,beta-galactosidase,-,3.2.1.23,,,140908,43754,1,2019-01-24 09:51:01
32437,catalase,+,1.11.1.6,,,132442,43755,1,2019-01-24 09:51:01
32438,catalase,+,1.11.1.6,,,140909,43756,1,2019-01-24 09:51:01
32439,catalase,+,1.11.1.6,,,132444,43757,1,2019-01-24 09:51:01
32440,urease,+,3.5.1.5,,,132444,43757,1,2019-01-24 09:51:01
32441,catalase,+,1.11.1.6,,,140910,43760,1,2019-01-24 09:51:01
32442,cytochrome oxidase,+,1.9.3.1,,,140910,43760,1,2019-01-24 09:51:01
32443,alkaline phosphatase,+,3.1.3.1,,,140910,43760,1,2019-01-24 09:51:01
32444,esterase (C 4),+,,,,140910,43760,1,2019-01-24 09:51:01
32445,esterase Lipase (C 8),+,,,,140910,43760,1,2019-01-24 09:51:01
32446,leucine arylamidase,+,3.4.11.1,,,140910,43760,1,2019-01-24 09:51:01
32447,valine arylamidase,+,,,,140910,43760,1,2019-01-24 09:51:01
32448,acid phosphatase,+,3.1.3.2,,,140910,43760,1,2019-01-24 09:51:01
32449,naphthol-AS-BI-phosphohydrolase,+,,,,140910,43760,1,2019-01-24 09:51:01
32450,cystine arylamidase,+/-,3.4.11.3,,,140910,43760,1,2019-01-24 09:51:01
32451,alpha-chymotrypsin,+/-,3.4.21.1,,,140910,43760,1,2019-01-24 09:51:01
32452,lipase (C 14),-,,,,140910,43760,1,2019-01-24 09:51:01
32453,alpha-galactosidase,-,3.2.1.22,,,140910,43760,1,2019-01-24 09:51:01
32454,beta-galactosidase,-,3.2.1.23,,,140910,43760,1,2019-01-24 09:51:01
32455,beta-glucuronidase,-,3.2.1.31,,,140910,43760,1,2019-01-24 09:51:01
32456,alpha-glucosidase,-,3.2.1.20,,,140910,43760,1,2019-01-24 09:51:01
32457,beta-glucosidase,-,3.2.1.21,,,140910,43760,1,2019-01-24 09:51:01
32458,N-acetyl-beta-glucosaminidase,-,3.2.1.52,,,140910,43760,1,2019-01-24 09:51:01
32459,alpha-mannosidase,-,3.2.1.24,,,140910,43760,1,2019-01-24 09:51:01
32460,alpha-fucosidase,-,3.2.1.51,,,140910,43760,1,2019-01-24 09:51:01
32461,cytochrome oxidase,-,1.9.3.1,,,132445,43761,1,2019-01-24 09:51:01
32462,catalase,+,1.11.1.6,,,132445,43761,1,2019-01-24 09:51:01
32463,acid phosphatase,+,3.1.3.2,,,132445,43761,1,2019-01-24 09:51:01
32464,alkaline phosphatase,+,3.1.3.1,,,132445,43761,1,2019-01-24 09:51:01
32465,alpha-chymotrypsin,+,3.4.21.1,,,132445,43761,1,2019-01-24 09:51:01
32466,esterase (C 4),+,,,,132445,43761,1,2019-01-24 09:51:01
32467,esterase Lipase (C 8),+,,,,132445,43761,1,2019-01-24 09:51:01
32468,alpha-galactosidase,+,3.2.1.22,,,132445,43761,1,2019-01-24 09:51:01
32469,beta-galactosidase,+,3.2.1.23,,,132445,43761,1,2019-01-24 09:51:01
32470,N-acetyl-beta-glucosaminidase,+,3.2.1.52,,,132445,43761,1,2019-01-24 09:51:01
32471,alpha-glucosidase,+,3.2.1.20,,,132445,43761,1,2019-01-24 09:51:01
32472,beta-glucosidase,+,3.2.1.21,,,132445,43761,1,2019-01-24 09:51:01
32473,leucine arylamidase,+,3.4.11.1,,,132445,43761,1,2019-01-24 09:51:01
32474,alpha-mannosidase,+,3.2.1.24,,,132445,43761,1,2019-01-24 09:51:01
32475,trypsin,+,3.4.21.4,,,132445,43761,1,2019-01-24 09:51:01
32476,valine arylamidase,+/-,,,,132445,43761,1,2019-01-24 09:51:01
32477,urease,-,3.5.1.5,,,132445,43761,1,2019-01-24 09:51:01
32478,leucine arylamidase,+,3.4.11.1,,,140911,43762,1,2019-01-24 09:51:01
32479,valine arylamidase,+,,,,140911,43762,1,2019-01-24 09:51:01
32480,alpha-glucosidase,+,3.2.1.20,,,140911,43762,1,2019-01-24 09:51:01
32481,alkaline phosphatase,-,3.1.3.1,,,140911,43762,1,2019-01-24 09:51:01
32482,naphthol-AS-BI-phosphohydrolase,-,,,,140911,43762,1,2019-01-24 09:51:01
32483,beta-galactosidase,-,3.2.1.23,,,140911,43762,1,2019-01-24 09:51:01
32484,beta-glucosidase,-,3.2.1.21,,,140911,43762,1,2019-01-24 09:51:01
32485,N-acetyl-beta-glucosaminidase,-,3.2.1.52,,,140911,43762,1,2019-01-24 09:51:01
32486,esterase Lipase (C 8),-,,,,140911,43762,1,2019-01-24 09:51:01
32487,lipase (C 14),-,,,,140911,43762,1,2019-01-24 09:51:01
32488,trypsin,-,3.4.21.4,,,140911,43762,1,2019-01-24 09:51:01
32489,alpha-galactosidase,-,3.2.1.22,,,140911,43762,1,2019-01-24 09:51:01
32490,beta-glucuronidase,-,3.2.1.31,,,140911,43762,1,2019-01-24 09:51:01
32491,alpha-mannosidase,-,3.2.1.24,,,140911,43762,1,2019-01-24 09:51:01
32492,alpha-fucosidase,-,3.2.1.51,,,140911,43762,1,2019-01-24 09:51:01
32493,esterase (C 4),+/-,,,,140911,43762,1,2019-01-24 09:51:01
32494,cystine arylamidase,+/-,3.4.11.3,,,140911,43762,1,2019-01-24 09:51:01
32495,alpha-chymotrypsin,+/-,3.4.21.1,,,140911,43762,1,2019-01-24 09:51:01
32496,acid phosphatase,+/-,3.1.3.2,,,140911,43762,1,2019-01-24 09:51:01
32497,catalase,+,1.11.1.6,,,140911,43762,1,2019-01-24 09:51:01
32498,cytochrome oxidase,-,1.9.3.1,,,132413,43764,1,2019-01-24 09:51:01
32499,catalase,+,1.11.1.6,,,132413,43764,1,2019-01-24 09:51:01
32500,gelatinase,-,,,,140912,43765,1,2019-01-24 09:51:01
32501,arginine dihydrolase,+/-,3.5.3.6,,,140912,43765,1,2019-01-24 09:51:01
32502,catalase,+,1.11.1.6,,,140912,43765,1,2019-01-24 09:51:01
32503,cytochrome oxidase,-,1.9.3.1,,,140912,43765,1,2019-01-24 09:51:01
32504,cytochrome oxidase,-,1.9.3.1,,,132380,43766,1,2019-01-24 09:51:01
32505,catalase,+,1.11.1.6,,,132380,43766,1,2019-01-24 09:51:01
32506,catalase,+,1.11.1.6,,,140913,43767,1,2019-01-24 09:51:01
32507,cytochrome oxidase,+,1.9.3.1,,,140913,43767,1,2019-01-24 09:51:01
32508,alkaline phosphatase,+,3.1.3.1,,,140913,43767,1,2019-01-24 09:51:01
32509,esterase (C 4),+,,,,140913,43767,1,2019-01-24 09:51:01
32510,cystine arylamidase,-,3.4.11.3,,,140913,43767,1,2019-01-24 09:51:01
32511,acid phosphatase,-,3.1.3.2,,,140913,43767,1,2019-01-24 09:51:01
32512,urease,-,3.5.1.5,,,140913,43767,1,2019-01-24 09:51:01
32513,esterase Lipase (C 8),+,,,,140913,43767,1,2019-01-24 09:51:01
32514,leucine arylamidase,+,3.4.11.1,,,140913,43767,1,2019-01-24 09:51:01
32515,valine arylamidase,+,,,,140913,43767,1,2019-01-24 09:51:01
32516,naphthol-AS-BI-phosphohydrolase,+,,,,140913,43767,1,2019-01-24 09:51:01
32517,lipase (C 14),-,,,,140913,43767,1,2019-01-24 09:51:01
32518,trypsin,-,3.4.21.4,,,140913,43767,1,2019-01-24 09:51:01
32519,alpha-chymotrypsin,-,3.4.21.1,,,140913,43767,1,2019-01-24 09:51:01
32520,alpha-galactosidase,-,3.2.1.22,,,140913,43767,1,2019-01-24 09:51:01
32521,beta-galactosidase,-,3.2.1.23,,,140913,43767,1,2019-01-24 09:51:01
32522,beta-glucuronidase,-,3.2.1.31,,,140913,43767,1,2019-01-24 09:51:01
32523,alpha-glucosidase,-,3.2.1.20,,,140913,43767,1,2019-01-24 09:51:01
32524,beta-glucosidase,-,3.2.1.21,,,140913,43767,1,2019-01-24 09:51:01
32525,N-acetyl-beta-glucosaminidase,-,3.2.1.52,,,140913,43767,1,2019-01-24 09:51:01
32526,alpha-mannosidase,-,3.2.1.24,,,140913,43767,1,2019-01-24 09:51:01
32527,alpha-fucosidase,-,3.2.1.51,,,140913,43767,1,2019-01-24 09:51:01
32528,beta-glucosidase,+,3.2.1.21,,,131429,43768,1,2019-01-24 09:51:01
32529,alkaline phosphatase,+,3.1.3.1,,,131429,43768,1,2019-01-24 09:51:01
32530,esterase (C 4),+,,,,131429,43768,1,2019-01-24 09:51:01
32531,esterase Lipase (C 8),+,,,,131429,43768,1,2019-01-24 09:51:01
32532,leucine arylamidase,+,3.4.11.1,,,131429,43768,1,2019-01-24 09:51:01
32533,valine arylamidase,+,,,,131429,43768,1,2019-01-24 09:51:01
32534,cystine arylamidase,+,3.4.11.3,,,131429,43768,1,2019-01-24 09:51:01
32535,alpha-chymotrypsin,+,3.4.21.1,,,131429,43768,1,2019-01-24 09:51:01
32536,acid phosphatase,+,3.1.3.2,,,131429,43768,1,2019-01-24 09:51:01
32537,naphthol-AS-BI-phosphohydrolase,+,,,,131429,43768,1,2019-01-24 09:51:01
32538,beta-galactosidase,+,3.2.1.23,,,131429,43768,1,2019-01-24 09:51:01
32539,lipase (C 14),+/-,,,,131429,43768,1,2019-01-24 09:51:01
32540,trypsin,-,3.4.21.4,,,131429,43768,1,2019-01-24 09:51:01
32541,alpha-galactosidase,-,3.2.1.22,,,131429,43768,1,2019-01-24 09:51:01
32542,beta-glucuronidase,-,3.2.1.31,,,131429,43768,1,2019-01-24 09:51:01
32543,alpha-glucosidase,-,3.2.1.20,,,131429,43768,1,2019-01-24 09:51:01
32544,N-acetyl-beta-glucosaminidase,-,3.2.1.52,,,131429,43768,1,2019-01-24 09:51:01
32545,alpha-mannosidase,-,3.2.1.24,,,131429,43768,1,2019-01-24 09:51:01
32546,alpha-fucosidase,-,3.2.1.51,,,131429,43768,1,2019-01-24 09:51:01
32547,alkaline phosphatase,+,3.1.3.1,,,130794,43768,1,2019-01-24 09:51:01
32548,esterase (C 4),+,,,,130794,43768,1,2019-01-24 09:51:01
32549,esterase Lipase (C 8),+,,,,130794,43768,1,2019-01-24 09:51:01
32550,leucine arylamidase,+,3.4.11.1,,,130794,43768,1,2019-01-24 09:51:01
32551,valine arylamidase,+,,,,130794,43768,1,2019-01-24 09:51:01
32552,cystine arylamidase,+,3.4.11.3,,,130794,43768,1,2019-01-24 09:51:01
32553,alpha-chymotrypsin,+,3.4.21.1,,,130794,43768,1,2019-01-24 09:51:01
32554,acid phosphatase,+,3.1.3.2,,,130794,43768,1,2019-01-24 09:51:01
32555,naphthol-AS-BI-phosphohydrolase,+,,,,130794,43768,1,2019-01-24 09:51:01
32556,beta-galactosidase,+,3.2.1.23,,,130794,43768,1,2019-01-24 09:51:01
32557,lipase (C 14),+/-,,,,130794,43768,1,2019-01-24 09:51:01
32558,beta-glucosidase,-,3.2.1.21,,,130794,43768,1,2019-01-24 09:51:01
32559,trypsin,-,3.4.21.4,,,130794,43768,1,2019-01-24 09:51:01
32560,alpha-galactosidase,-,3.2.1.22,,,130794,43768,1,2019-01-24 09:51:01
32561,beta-glucuronidase,-,3.2.1.31,,,130794,43768,1,2019-01-24 09:51:01
32562,alpha-glucosidase,-,3.2.1.20,,,130794,43768,1,2019-01-24 09:51:01
32563,N-acetyl-beta-glucosaminidase,-,3.2.1.52,,,130794,43768,1,2019-01-24 09:51:01
32564,alpha-mannosidase,-,3.2.1.24,,,130794,43768,1,2019-01-24 09:51:01
32565,alpha-fucosidase,-,3.2.1.51,,,130794,43768,1,2019-01-24 09:51:01
32566,urease,-,3.5.1.5,,,132395,43769,1,2019-01-24 09:51:01
32567,catalase,-,1.11.1.6,,,132395,43769,1,2019-01-24 09:51:01
32568,cytochrome oxidase,+,1.9.3.1,,,132966,43770,1,2019-01-24 09:51:01
32569,catalase,+,1.11.1.6,,,132966,43770,1,2019-01-24 09:51:01
32570,beta-galactosidase,+,3.2.1.23,,,132966,43770,1,2019-01-24 09:51:01
32571,alkaline phosphatase,+,3.1.3.1,,,132966,43770,1,2019-01-24 09:51:01
32572,esterase (C 4),+,,,,132966,43770,1,2019-01-24 09:51:01
32573,esterase Lipase (C 8),+,,,,132966,43770,1,2019-01-24 09:51:01
32574,leucine arylamidase,+,3.4.11.1,,,132966,43770,1,2019-01-24 09:51:01
32575,cystine arylamidase,+,3.4.11.3,,,132966,43770,1,2019-01-24 09:51:01
32576,trypsin,+,3.4.21.4,,,132966,43770,1,2019-01-24 09:51:01
32577,naphthol-AS-BI-phosphohydrolase,+,,,,132966,43770,1,2019-01-24 09:51:01
32578,lipase (C 14),-,,,,132966,43770,1,2019-01-24 09:51:01
32579,valine arylamidase,-,,,,132966,43770,1,2019-01-24 09:51:01
32580,alpha-chymotrypsin,-,3.4.21.1,,,132966,43770,1,2019-01-24 09:51:01
32581,acid phosphatase,-,3.1.3.2,,,132966,43770,1,2019-01-24 09:51:01
32582,alpha-galactosidase,-,3.2.1.22,,,132966,43770,1,2019-01-24 09:51:01
32583,beta-galactosidase,-,3.2.1.23,,,132966,43770,1,2019-01-24 09:51:01
32584,beta-glucuronidase,-,3.2.1.31,,,132966,43770,1,2019-01-24 09:51:01
32585,alpha-glucosidase,-,3.2.1.20,,,132966,43770,1,2019-01-24 09:51:01
32586,beta-glucosidase,-,3.2.1.21,,,132966,43770,1,2019-01-24 09:51:01
32587,N-acetyl-beta-glucosaminidase,-,3.2.1.52,,,132966,43770,1,2019-01-24 09:51:01
32588,alpha-mannosidase,-,3.2.1.24,,,132966,43770,1,2019-01-24 09:51:01
32589,alpha-fucosidase,-,3.2.1.51,,,132966,43770,1,2019-01-24 09:51:01
32590,catalase,+,1.11.1.6,,,140914,43771,1,2019-01-24 09:51:01
32591,cytochrome oxidase,+,1.9.3.1,,,140914,43771,1,2019-01-24 09:51:01
32592,phosphatase,+,,,,140914,43771,1,2019-01-24 09:51:01
32593,arginine dihydrolase,+,3.5.3.6,,,140914,43771,1,2019-01-24 09:51:01
32594,esterase (C 4),+,,,,140914,43771,1,2019-01-24 09:51:01
32595,esterase Lipase (C 8),+,,,,140914,43771,1,2019-01-24 09:51:01
32596,leucine arylamidase,+,3.4.11.1,,,140914,43771,1,2019-01-24 09:51:01
32597,valine arylamidase,+,,,,140914,43771,1,2019-01-24 09:51:01
32598,urease,-,3.5.1.5,,,140914,43771,1,2019-01-24 09:51:01
32599,lysine decarboxylase,-,4.1.1.18,,,140914,43771,1,2019-01-24 09:51:01
32600,ornithine decarboxylase,-,4.1.1.17,,,140914,43771,1,2019-01-24 09:51:01
32601,lipase (C 14),-,,,,140914,43771,1,2019-01-24 09:51:01
32602,cystine arylamidase,-,3.4.11.3,,,140914,43771,1,2019-01-24 09:51:01
32603,pyrrolidonyl arylamidase,-,3.4.19.3,,,140914,43771,1,2019-01-24 09:51:01
32604,phenylalanine deaminase,-,4.3.1.5,,,140914,43771,1,2019-01-24 09:51:01
32605,trypsin,-,3.4.21.4,,,140914,43771,1,2019-01-24 09:51:01
32606,chymotrypsin,-,3.4.4.5,,,140914,43771,1,2019-01-24 09:51:01
32607,alpha-galactosidase,-,3.2.1.22,,,140914,43771,1,2019-01-24 09:51:01
32608,beta-galactosidase,-,3.2.1.23,,,140914,43771,1,2019-01-24 09:51:01
32609,beta-glucuronidase,-,3.2.1.31,,,140914,43771,1,2019-01-24 09:51:01
32610,alpha-glucosidase,-,3.2.1.20,,,140914,43771,1,2019-01-24 09:51:01
32611,beta-glucosidase,-,3.2.1.21,,,140914,43771,1,2019-01-24 09:51:01
32612,N-acetyl-beta-glucosaminidase,-,3.2.1.52,,,140914,43771,1,2019-01-24 09:51:01
32613,alpha-mannosidase,-,3.2.1.24,,,140914,43771,1,2019-01-24 09:51:01
32614,alpha-fucosidase,-,3.2.1.51,,,140914,43771,1,2019-01-24 09:51:01
32615,catalase,+,1.11.1.6,,,140140,43772,1,2019-01-24 09:51:01
32616,alkaline phosphatase,+,3.1.3.1,,,140140,43772,1,2019-01-24 09:51:01
32617,esterase (C 4),+,,,,140140,43772,1,2019-01-24 09:51:01
32618,esterase Lipase (C 8),+,,,,140140,43772,1,2019-01-24 09:51:01
32619,naphthol-AS-BI-phosphohydrolase,+,,,,140140,43772,1,2019-01-24 09:51:01
32620,cytochrome oxidase,-,1.9.3.1,,,140140,43772,1,2019-01-24 09:51:01
32621,leucine arylamidase,-,3.4.11.1,,,140140,43772,1,2019-01-24 09:51:01
32622,acid phosphatase,-,3.1.3.2,,,140140,43772,1,2019-01-24 09:51:01
32623,trypsin,-,3.4.21.4,,,140140,43772,1,2019-01-24 09:51:01
32624,cystine arylamidase,-,3.4.11.3,,,140140,43772,1,2019-01-24 09:51:01
32625,valine arylamidase,-,,,,140140,43772,1,2019-01-24 09:51:01
32626,alpha-glucosidase,-,3.2.1.20,,,140140,43772,1,2019-01-24 09:51:01
32627,beta-galactosidase,-,3.2.1.23,,,140140,43772,1,2019-01-24 09:51:01
32628,arginine dihydrolase,-,3.5.3.6,,,140140,43772,1,2019-01-24 09:51:01
32629,lipase (C 14),-,,,,140140,43772,1,2019-01-24 09:51:01
32630,alpha-chymotrypsin,-,3.4.21.1,,,140140,43772,1,2019-01-24 09:51:01
32631,alpha-galactosidase,-,3.2.1.22,,,140140,43772,1,2019-01-24 09:51:01
32632,beta-glucuronidase,-,3.2.1.31,,,140140,43772,1,2019-01-24 09:51:01
32633,beta-glucosidase,-,3.2.1.21,,,140140,43772,1,2019-01-24 09:51:01
32634,beta-D-fucosidase,-,3.2.1.38,,,140140,43772,1,2019-01-24 09:51:01
32635,N-acetyl-beta-glucosaminidase,-,3.2.1.52,,,140140,43772,1,2019-01-24 09:51:01
32636,alpha-mannosidase,-,3.2.1.24,,,140140,43772,1,2019-01-24 09:51:01
32637,urease,-,3.5.1.5,,,132382,43773,1,2019-01-24 09:51:01
32638,arginine dihydrolase,-,3.5.3.6,,,132382,43773,1,2019-01-24 09:51:01
32639,lysine decarboxylase,-,4.1.1.18,,,132382,43773,1,2019-01-24 09:51:01
32640,ornithine decarboxylase,-,4.1.1.17,,,132382,43773,1,2019-01-24 09:51:01
32641,beta-galactosidase,-,3.2.1.23,,,132382,43773,1,2019-01-24 09:51:01
32642,cytochrome oxidase,+,1.9.3.1,,,132382,43773,1,2019-01-24 09:51:01
32643,catalase,+,1.11.1.6,,,132382,43773,1,2019-01-24 09:51:01
32644,tryptophan deaminase,-,4.1.99.1,,,132382,43773,1,2019-01-24 09:51:01
32645,catalase,+,1.11.1.6,,,132385,43774,1,2019-01-24 09:51:01
32646,cytochrome oxidase,+,1.9.3.1,,,132385,43774,1,2019-01-24 09:51:01
32647,cytochrome oxidase,+,1.9.3.1,,,132157,43775,1,2019-01-24 09:51:01
32648,catalase,+,1.11.1.6,,,132157,43775,1,2019-01-24 09:51:01
32649,arginine dihydrolase,-,3.5.3.6,,,132157,43775,1,2019-01-24 09:51:01
32650,lysine decarboxylase,-,4.1.1.18,,,132157,43775,1,2019-01-24 09:51:01
32651,ornithine decarboxylase,-,4.1.1.17,,,132157,43775,1,2019-01-24 09:51:01
