ID_oxygen_tolerance,oxygen_tol,ID_strains,ID_reference,manual_annotation,last_change
557,anaerobe,2517,4941,1,2016-05-17 11:40:41
558,anaerobe,2518,2174,1,2016-05-17 11:40:41
559,anaerobe,2519,3808,1,2016-05-17 11:40:41
561,anaerobe,2520,4789,1,2016-05-17 11:40:41
562,anaerobe,2521,5130,1,2016-05-17 11:40:41
563,anaerobe,2522,5608,1,2016-05-17 11:40:41
564,anaerobe,2523,16258,1,2016-05-17 11:40:41
565,anaerobe,2524,14356,1,2016-05-17 11:40:41
566,anaerobe,2525,16050,1,2016-05-17 11:40:41
567,anaerobe,2526,4937,1,2016-05-17 11:40:41
568,anaerobe,2527,5378,1,2016-05-17 11:40:41
569,anaerobe,2528,793,1,2016-05-17 11:40:41
570,anaerobe,2529,449,1,2016-05-17 11:40:41
571,anaerobe,2530,886,1,2016-05-17 11:40:41
572,anaerobe,2531,887,1,2016-05-17 11:40:41
573,anaerobe,2532,888,1,2016-05-17 11:40:41
574,anaerobe,2533,892,1,2016-05-17 11:40:41
575,anaerobe,2534,893,1,2016-05-17 11:40:41
577,anaerobe,2535,1681,1,2016-05-17 11:40:41
578,anaerobe,2536,2548,1,2016-05-17 11:40:41
579,anaerobe,2537,316,1,2016-05-17 11:40:41
580,anaerobe,2538,3829,1,2016-05-17 11:40:41
581,anaerobe,2539,3830,1,2016-05-17 11:40:41
582,anaerobe,2540,3831,1,2016-05-17 11:40:41
583,anaerobe,2541,3832,1,2016-05-17 11:40:41
584,anaerobe,2542,603,1,2016-05-17 11:40:41
585,anaerobe,2543,450,1,2016-05-17 11:40:41
586,anaerobe,2544,313,1,2016-05-17 11:40:41
587,anaerobe,2545,314,1,2016-05-17 11:40:41
588,anaerobe,2546,766,1,2016-05-17 11:40:41
590,anaerobe,2547,274,1,2016-05-17 11:40:41
591,anaerobe,2548,448,1,2016-05-17 11:40:41
592,anaerobe,2549,667,1,2016-05-17 11:40:41
593,anaerobe,2550,894,1,2016-05-17 11:40:41
594,anaerobe,2551,2043,1,2016-05-17 11:40:41
596,anaerobe,2552,2044,1,2016-05-17 11:40:41
598,anaerobe,2553,2660,1,2016-05-17 11:40:41
601,anaerobe,2554,2661,1,2016-05-17 11:40:41
602,anaerobe,2555,5173,1,2016-05-17 11:40:41
603,anaerobe,2556,332,1,2016-05-17 11:40:41
604,anaerobe,2557,333,1,2016-05-17 11:40:41
605,anaerobe,2558,5088,1,2016-05-17 11:40:41
606,anaerobe,2559,5658,1,2016-05-17 11:40:41
607,anaerobe,2560,1090,1,2016-05-17 11:40:41
608,anaerobe,2561,1091,1,2016-05-17 11:40:41
611,anaerobe,2562,2732,1,2016-05-17 11:40:41
614,anaerobe,2563,4045,1,2016-05-17 11:40:41
615,anaerobe,2564,604,1,2016-05-17 11:40:41
616,anaerobe,2565,624,1,2016-05-17 11:40:41
617,anaerobe,2566,652,1,2016-05-17 11:40:41
618,anaerobe,2567,637,1,2016-05-17 11:40:41
620,anaerobe,2568,1287,1,2016-05-17 11:40:41
621,anaerobe,2569,471,1,2016-05-17 11:40:41
622,anaerobe,2570,349,1,2016-05-17 11:40:41
623,anaerobe,2571,350,1,2016-05-17 11:40:41
624,anaerobe,2572,605,1,2016-05-17 11:40:41
625,anaerobe,2573,981,1,2016-05-17 11:40:41
627,anaerobe,2574,1413,1,2016-05-17 11:40:41
628,anaerobe,2575,818,1,2016-05-17 11:40:41
629,anaerobe,2576,1295,1,2016-05-17 11:40:41
630,anaerobe,2577,317,1,2016-05-17 11:40:41
631,anaerobe,2578,3828,1,2016-05-17 11:40:41
632,anaerobe,2579,3833,1,2016-05-17 11:40:41
633,anaerobe,2580,3834,1,2016-05-17 11:40:41
634,anaerobe,2581,3835,1,2016-05-17 11:40:41
636,anaerobe,2582,627,1,2016-05-17 11:40:41
638,anaerobe,2583,4592,1,2016-05-17 11:40:41
640,anaerobe,2584,4593,1,2016-05-17 11:40:41
641,anaerobe,2585,1177,1,2016-05-17 11:40:41
642,anaerobe,2586,451,1,2016-05-17 11:40:41
643,anaerobe,2587,2068,1,2016-05-17 11:40:41
644,anaerobe,2589,2070,1,2016-05-17 11:40:41
645,anaerobe,2590,2071,1,2016-05-17 11:40:41
646,anaerobe,2591,2072,1,2016-05-17 11:40:41
647,anaerobe,2592,2073,1,2016-05-17 11:40:41
648,anaerobe,2593,2074,1,2016-05-17 11:40:41
649,anaerobe,2594,2075,1,2016-05-17 11:40:41
650,anaerobe,2595,2076,1,2016-05-17 11:40:41
651,anaerobe,2596,608,1,2016-05-17 11:40:41
652,anaerobe,2597,5089,1,2016-05-17 11:40:41
653,anaerobe,2598,5180,1,2016-05-17 11:40:41
654,anaerobe,2599,330,1,2016-05-17 11:40:41
655,anaerobe,2600,570,1,2016-05-17 11:40:41
656,anaerobe,2601,984,1,2016-05-17 11:40:41
657,anaerobe,2602,427,1,2016-05-17 11:40:41
658,anaerobe,2603,606,1,2016-05-17 11:40:41
659,anaerobe,2604,16617,1,2016-05-17 11:40:41
660,anaerobe,2605,1180,1,2016-05-17 11:40:41
661,anaerobe,2606,276,1,2016-05-17 11:40:41
662,anaerobe,2607,277,1,2016-05-17 11:40:41
663,anaerobe,2608,278,1,2016-05-17 11:40:41
664,anaerobe,2609,279,1,2016-05-17 11:40:41
665,anaerobe,2610,280,1,2016-05-17 11:40:41
666,anaerobe,2611,281,1,2016-05-17 11:40:41
667,anaerobe,2612,425,1,2016-05-17 11:40:41
668,anaerobe,2613,765,1,2016-05-17 11:40:41
669,anaerobe,2614,453,1,2016-05-17 11:40:41
670,anaerobe,2615,1214,1,2016-05-17 11:40:41
671,anaerobe,2616,5156,1,2016-05-17 11:40:41
672,anaerobe,2617,571,1,2016-05-17 11:40:41
673,anaerobe,2618,609,1,2016-05-17 11:40:41
674,anaerobe,2619,654,1,2016-05-17 11:40:41
675,anaerobe,2620,610,1,2016-05-17 11:40:41
677,anaerobe,2621,607,1,2016-05-17 11:40:41
678,anaerobe,2622,1224,1,2016-05-17 11:40:41
679,anaerobe,2623,249,1,2016-05-17 11:40:41
681,anaerobe,2624,1176,1,2016-05-17 11:40:41
683,anaerobe,2625,12504,1,2016-05-17 11:40:41
684,anaerobe,2626,123,1,2016-05-17 11:40:41
685,anaerobe,2627,124,1,2016-05-17 11:40:41
686,anaerobe,2628,3769,1,2016-05-17 11:40:41
687,anaerobe,2629,4612,1,2016-05-17 11:40:41
689,anaerobe,2630,331,1,2016-05-17 11:40:41
691,anaerobe,2631,428,1,2016-05-17 11:40:41
692,anaerobe,2632,454,1,2016-05-17 11:40:41
694,anaerobe,2633,1254,1,2016-05-17 11:40:41
695,anaerobe,2634,4483,1,2016-05-17 11:40:41
696,anaerobe,2635,4484,1,2016-05-17 11:40:41
697,anaerobe,2636,4485,1,2016-05-17 11:40:41
698,anaerobe,2637,4486,1,2016-05-17 11:40:41
699,anaerobe,2638,4487,1,2016-05-17 11:40:41
700,anaerobe,2639,4488,1,2016-05-17 11:40:41
701,anaerobe,2640,4489,1,2016-05-17 11:40:41
702,anaerobe,2641,4490,1,2016-05-17 11:40:41
703,anaerobe,2642,4491,1,2016-05-17 11:40:41
704,anaerobe,2643,17129,1,2016-05-17 11:40:41
705,anaerobe,2644,18054,1,2016-05-17 11:40:41
706,anaerobe,2645,660,1,2016-05-17 11:40:41
707,anaerobe,2646,856,1,2016-05-17 11:40:41
708,anaerobe,2647,2557,1,2016-05-17 11:40:41
709,anaerobe,2648,1296,1,2016-05-17 11:40:41
710,anaerobe,2649,1169,1,2016-05-17 11:40:41
711,anaerobe,2650,759,1,2016-05-17 11:40:41
712,anaerobe,2651,3827,1,2016-05-17 11:40:41
713,anaerobe,2652,622,1,2016-05-17 11:40:41
714,anaerobe,2653,489,1,2016-05-17 11:40:41
715,anaerobe,2654,626,1,2016-05-17 11:40:41
716,anaerobe,2655,2662,1,2016-05-17 11:40:41
717,anaerobe,2656,2996,1,2016-05-17 11:40:41
718,anaerobe,2657,1118,1,2016-05-17 11:40:41
719,anaerobe,2658,980,1,2016-05-17 11:40:41
720,anaerobe,2659,5607,1,2016-05-17 11:40:41
722,anaerobe,2660,311,1,2016-05-17 11:40:41
723,anaerobe,2661,312,1,2016-05-17 11:40:41
724,anaerobe,2662,1178,1,2016-05-17 11:40:41
725,anaerobe,2663,623,1,2016-05-17 11:40:41
726,anaerobe,2664,6772,1,2016-05-17 11:40:41
727,anaerobe,2665,429,1,2016-05-17 11:40:41
728,anaerobe,2666,976,1,2016-05-17 11:40:41
729,anaerobe,2667,122,1,2016-05-17 11:40:41
730,anaerobe,2668,426,1,2016-05-17 11:40:41
731,anaerobe,2669,653,1,2016-05-17 11:40:41
732,anaerobe,2670,738,1,2016-05-17 11:40:41
733,anaerobe,2671,933,1,2016-05-17 11:40:41
734,anaerobe,2672,942,1,2016-05-17 11:40:41
735,anaerobe,2673,1125,1,2016-05-17 11:40:41
736,anaerobe,2674,1179,1,2016-05-17 11:40:41
737,anaerobe,2675,1578,1,2016-05-17 11:40:41
738,anaerobe,2676,2271,1,2016-05-17 11:40:41
739,anaerobe,2677,2354,1,2016-05-17 11:40:41
740,anaerobe,2678,2355,1,2016-05-17 11:40:41
741,anaerobe,2679,2356,1,2016-05-17 11:40:41
742,anaerobe,2680,2650,1,2016-05-17 11:40:41
743,anaerobe,2681,2651,1,2016-05-17 11:40:41
744,anaerobe,2682,2652,1,2016-05-17 11:40:41
745,anaerobe,2683,2868,1,2016-05-17 11:40:41
746,anaerobe,2684,2869,1,2016-05-17 11:40:41
748,anaerobe,2685,3217,1,2016-05-17 11:40:41
750,anaerobe,2686,3281,1,2016-05-17 11:40:41
751,anaerobe,2687,3954,1,2016-05-17 11:40:41
752,anaerobe,2688,3984,1,2016-05-17 11:40:41
754,anaerobe,2689,3994,1,2016-05-17 11:40:41
755,anaerobe,2690,4268,1,2016-05-17 11:40:41
757,anaerobe,2691,4298,1,2016-05-17 11:40:41
759,anaerobe,2692,4300,1,2016-05-17 11:40:41
760,anaerobe,2693,4478,1,2016-05-17 11:40:41
761,anaerobe,2694,4519,1,2016-05-17 11:40:41
762,anaerobe,2695,5092,1,2016-05-17 11:40:41
763,anaerobe,2696,5815,1,2016-05-17 11:40:41
764,anaerobe,2697,5861,1,2016-05-17 11:40:41
765,anaerobe,2698,5863,1,2016-05-17 11:40:41
766,anaerobe,2699,5959,1,2016-05-17 11:40:41
767,anaerobe,2700,7077,1,2016-05-17 11:40:41
769,anaerobe,2701,12505,1,2016-05-17 11:40:41
770,anaerobe,2702,17177,1,2016-05-17 11:40:41
771,anaerobe,2703,322,1,2016-05-17 11:40:41
772,anaerobe,2704,334,1,2016-05-17 11:40:41
773,anaerobe,2705,541,1,2016-05-17 11:40:41
774,anaerobe,2706,819,1,2016-05-17 11:40:41
775,anaerobe,2707,335,1,2016-05-17 11:40:41
776,anaerobe,2708,336,1,2016-05-17 11:40:41
777,anaerobe,2709,437,1,2016-05-17 11:40:41
778,anaerobe,2710,452,1,2016-05-17 11:40:41
779,anaerobe,2711,768,1,2016-05-17 11:40:41
781,anaerobe,2712,845,1,2016-05-17 11:40:41
782,anaerobe,2713,889,1,2016-05-17 11:40:41
784,anaerobe,2714,12502,1,2016-05-17 11:40:41
786,anaerobe,2715,12503,1,2016-05-17 11:40:41
787,anaerobe,2716,625,1,2016-05-17 11:40:41
788,anaerobe,2717,263,1,2016-05-17 11:40:41
789,anaerobe,2718,430,1,2016-05-17 11:40:41
790,anaerobe,2719,1181,1,2016-05-17 11:40:41
791,anaerobe,2720,2930,1,2016-05-17 11:40:41
792,anaerobe,2721,472,1,2016-05-17 11:40:41
793,anaerobe,2722,250,1,2016-05-17 11:40:41
794,anaerobe,2723,421,1,2016-05-17 11:40:41
796,anaerobe,2724,1094,1,2016-05-17 11:40:41
797,anaerobe,2725,126,1,2016-05-17 11:40:41
798,anaerobe,2726,348,1,2016-05-17 11:40:41
800,anaerobe,2727,1687,1,2016-05-17 11:40:41
801,anaerobe,2728,511,1,2016-05-17 11:40:41
802,anaerobe,2729,545,1,2016-05-17 11:40:41
803,anaerobe,2730,1050,1,2016-05-17 11:40:41
804,anaerobe,2731,1603,1,2016-05-17 11:40:41
805,anaerobe,2732,2971,1,2016-05-17 11:40:41
806,anaerobe,2733,1243,1,2016-05-17 11:40:41
807,anaerobe,2734,1244,1,2016-05-17 11:40:41
808,anaerobe,2735,251,1,2016-05-17 11:40:41
809,anaerobe,2736,252,1,2016-05-17 11:40:41
811,anaerobe,2737,772,1,2016-05-17 11:40:41
812,anaerobe,2738,1182,1,2016-05-17 11:40:41
813,anaerobe,2739,1881,1,2016-05-17 11:40:41
814,anaerobe,2740,2131,1,2016-05-17 11:40:41
815,anaerobe,2741,2132,1,2016-05-17 11:40:41
816,anaerobe,2742,2166,1,2016-05-17 11:40:41
817,anaerobe,2743,2178,1,2016-05-17 11:40:41
818,anaerobe,2744,2089,1,2016-05-17 11:40:41
819,anaerobe,2745,2221,1,2016-05-17 11:40:41
820,anaerobe,2746,2222,1,2016-05-17 11:40:41
821,anaerobe,2747,5659,1,2016-05-17 11:40:41
823,anaerobe,2748,2276,1,2016-05-17 11:40:41
824,anaerobe,2749,2191,1,2016-05-17 11:40:41
825,anaerobe,2750,2192,1,2016-05-17 11:40:41
826,anaerobe,2751,2193,1,2016-05-17 11:40:41
827,anaerobe,2752,2321,1,2016-05-17 11:40:41
828,anaerobe,2753,2336,1,2016-05-17 11:40:41
829,anaerobe,2754,2418,1,2016-05-17 11:40:41
830,anaerobe,2755,2519,1,2016-05-17 11:40:41
831,anaerobe,2756,6523,1,2016-05-17 11:40:41
832,anaerobe,2757,2723,1,2016-05-17 11:40:41
834,anaerobe,2758,2729,1,2016-05-17 11:40:41
835,anaerobe,2759,2136,1,2016-05-17 11:40:41
836,anaerobe,2760,2323,1,2016-05-17 11:40:41
837,anaerobe,2761,2332,1,2016-05-17 11:40:41
838,anaerobe,2762,2981,1,2016-05-17 11:40:41
839,anaerobe,2763,2401,1,2016-05-17 11:40:41
840,anaerobe,2764,2508,1,2016-05-17 11:40:41
841,anaerobe,2765,1477,1,2016-05-17 11:40:41
842,anaerobe,2766,2179,1,2016-05-17 11:40:41
843,anaerobe,2767,2158,1,2016-05-17 11:40:41
844,anaerobe,2768,2794,1,2016-05-17 11:40:41
845,anaerobe,2769,3203,1,2016-05-17 11:40:41
846,anaerobe,2770,3110,1,2016-05-17 11:40:41
847,anaerobe,2771,3343,1,2016-05-17 11:40:41
849,anaerobe,2772,3206,1,2016-05-17 11:40:41
850,anaerobe,2773,3229,1,2016-05-17 11:40:41
851,anaerobe,2774,3111,1,2016-05-17 11:40:41
852,anaerobe,2775,3327,1,2016-05-17 11:40:41
853,anaerobe,2776,3410,1,2016-05-17 11:40:41
854,anaerobe,2777,3516,1,2016-05-17 11:40:41
855,anaerobe,2778,3714,1,2016-05-17 11:40:41
856,anaerobe,2779,3715,1,2016-05-17 11:40:41
857,anaerobe,2780,2846,1,2016-05-17 11:40:41
858,anaerobe,2781,3787,1,2016-05-17 11:40:41
860,anaerobe,2782,3917,1,2016-05-17 11:40:41
861,anaerobe,2783,3918,1,2016-05-17 11:40:41
863,anaerobe,2784,3925,1,2016-05-17 11:40:41
865,anaerobe,2785,3926,1,2016-05-17 11:40:41
866,anaerobe,2786,4046,1,2016-05-17 11:40:41
867,anaerobe,2787,4049,1,2016-05-17 11:40:41
868,anaerobe,2788,3505,1,2016-05-17 11:40:41
869,anaerobe,2789,3853,1,2016-05-17 11:40:41
870,anaerobe,2790,4469,1,2016-05-17 11:40:41
871,anaerobe,2791,4470,1,2016-05-17 11:40:41
873,anaerobe,2792,4665,1,2016-05-17 11:40:41
874,anaerobe,2793,4666,1,2016-05-17 11:40:41
876,anaerobe,2794,4667,1,2016-05-17 11:40:41
877,anaerobe,2796,4870,1,2016-05-17 11:40:41
878,anaerobe,2797,4749,1,2016-05-17 11:40:41
879,anaerobe,2798,4987,1,2016-05-17 11:40:41
880,anaerobe,2799,4762,1,2016-05-17 11:40:41
881,anaerobe,2800,4763,1,2016-05-17 11:40:41
882,anaerobe,2801,4751,1,2016-05-17 11:40:41
883,anaerobe,2802,5077,1,2016-05-17 11:40:41
884,anaerobe,2803,5347,1,2016-05-17 11:40:41
885,anaerobe,2804,5348,1,2016-05-17 11:40:41
886,anaerobe,2805,5179,1,2016-05-17 11:40:41
887,anaerobe,2806,5253,1,2016-05-17 11:40:41
889,anaerobe,2807,5584,1,2016-05-17 11:40:41
890,anaerobe,2808,5056,1,2016-05-17 11:40:41
891,anaerobe,2809,5057,1,2016-05-17 11:40:41
892,anaerobe,2810,5685,1,2016-05-17 11:40:41
893,anaerobe,2811,5686,1,2016-05-17 11:40:41
894,anaerobe,2812,5710,1,2016-05-17 11:40:41
895,anaerobe,2813,5711,1,2016-05-17 11:40:41
896,anaerobe,2814,5757,1,2016-05-17 11:40:41
897,anaerobe,2815,5759,1,2016-05-17 11:40:41
898,anaerobe,2816,4906,1,2016-05-17 11:40:41
899,anaerobe,2817,17478,1,2016-05-17 11:40:41
900,anaerobe,2818,5780,1,2016-05-17 11:40:41
901,anaerobe,2819,5799,1,2016-05-17 11:40:41
902,anaerobe,2820,5026,1,2016-05-17 11:40:41
903,anaerobe,2821,6024,1,2016-05-17 11:40:41
904,anaerobe,2822,5247,1,2016-05-17 11:40:41
905,anaerobe,2823,5248,1,2016-05-17 11:40:41
906,anaerobe,2824,5249,1,2016-05-17 11:40:41
907,anaerobe,2825,5250,1,2016-05-17 11:40:41
908,anaerobe,2826,4847,1,2016-05-17 11:40:41
909,anaerobe,2827,6145,1,2016-05-17 11:40:41
910,anaerobe,2828,6312,1,2016-05-17 11:40:41
911,anaerobe,2829,6190,1,2016-05-17 11:40:41
913,anaerobe,2830,6607,1,2016-05-17 11:40:41
915,anaerobe,2831,6709,1,2016-05-17 11:40:41
916,anaerobe,2832,6946,1,2016-05-17 11:40:41
917,anaerobe,2833,6960,1,2016-05-17 11:40:41
918,anaerobe,2834,6999,1,2016-05-17 11:40:41
919,anaerobe,2835,7078,1,2016-05-17 11:40:41
921,anaerobe,2836,4801,1,2016-05-17 11:40:41
922,anaerobe,2837,5530,1,2016-05-17 11:40:41
923,anaerobe,2838,7000,1,2016-05-17 11:40:41
924,anaerobe,2839,6217,1,2016-05-17 11:40:41
925,anaerobe,2840,18098,1,2016-05-17 11:40:41
926,anaerobe,2841,7715,1,2016-05-17 11:40:41
927,anaerobe,2842,7688,1,2016-05-17 11:40:41
928,anaerobe,2843,7910,1,2016-05-17 11:40:41
929,anaerobe,2844,7911,1,2016-05-17 11:40:41
930,anaerobe,2845,8027,1,2016-05-17 11:40:41
931,anaerobe,2846,8147,1,2016-05-17 11:40:41
932,anaerobe,2847,15443,1,2016-05-17 11:40:41
933,anaerobe,2848,8187,1,2016-05-17 11:40:41
934,anaerobe,2849,8290,1,2016-05-17 11:40:41
935,anaerobe,2850,16000,1,2016-05-17 11:40:41
936,anaerobe,2851,7173,1,2016-05-17 11:40:41
937,anaerobe,2852,7813,1,2016-05-17 11:40:41
938,anaerobe,2853,8129,1,2016-05-17 11:40:41
939,anaerobe,2854,7847,1,2016-05-17 11:40:41
940,anaerobe,2855,15921,1,2016-05-17 11:40:41
941,anaerobe,2856,15920,1,2016-05-17 11:40:41
942,anaerobe,2857,17228,1,2016-05-17 11:40:41
943,anaerobe,2858,16787,1,2016-05-17 11:40:41
944,anaerobe,2859,18045,1,2016-05-17 11:40:41
945,anaerobe,2860,3903,1,2016-05-17 11:40:41
946,obligate anaerobe,2861,5588,1,2016-05-17 11:40:41
947,anaerobe,2862,7262,1,2016-05-17 11:40:41
948,anaerobe,2863,15923,1,2016-05-17 11:40:41
949,anaerobe,2864,7810,1,2016-05-17 11:40:41
950,anaerobe,2865,17698,1,2016-05-17 11:40:41
951,anaerobe,2866,18273,1,2016-05-17 11:40:41
952,anaerobe,2867,7290,1,2016-05-17 11:40:41
953,anaerobe,2868,6191,1,2016-05-17 11:40:41
954,anaerobe,2869,16150,1,2016-05-17 11:40:41
955,anaerobe,2870,7834,1,2016-05-17 11:40:41
956,anaerobe,2871,16766,1,2016-05-17 11:40:41
957,anaerobe,2872,17757,1,2016-05-17 11:40:41
958,anaerobe,2873,15736,1,2016-05-17 11:40:41
959,anaerobe,2874,17374,1,2016-05-17 11:40:41
960,aerobe,2895,5486,1,2016-05-17 11:40:41
961,anaerobe,2895,5486,1,2016-05-17 11:40:41
962,aerobe,2897,4683,1,2016-05-17 11:40:41
963,anaerobe,2897,4683,1,2016-05-17 11:40:41
964,aerobe,2907,7743,1,2016-05-17 11:40:41
965,anaerobe,2907,7743,1,2016-05-17 11:40:41
966,aerobe,2929,4860,1,2016-05-17 11:40:41
967,microaerophile,2929,4860,1,2016-05-17 11:40:41
968,anaerobe,2989,3815,1,2016-05-17 11:40:41
969,anaerobe,2990,3816,1,2016-05-17 11:40:41
970,anaerobe,2991,4975,1,2016-05-17 11:40:41
971,anaerobe,3038,8935,1,2016-05-17 11:40:41
972,anaerobe,3039,8936,1,2016-05-17 11:40:41
973,anaerobe,3040,8840,1,2016-05-17 11:40:41
974,anaerobe,3041,2980,1,2016-05-17 11:40:41
975,obligate anaerobe,3042,6012,1,2016-05-17 11:40:41
977,anaerobe,3043,6041,1,2016-05-17 11:40:41
978,anaerobe,3044,1537,1,2016-05-17 11:40:41
979,anaerobe,3045,5125,1,2016-05-17 11:40:41
980,anaerobe,3046,4989,1,2016-05-17 11:40:41
981,anaerobe,3047,4990,1,2016-05-17 11:40:41
982,anaerobe,3048,5024,1,2016-05-17 11:40:41
983,anaerobe,3049,5027,1,2016-05-17 11:40:41
985,obligate anaerobe,3050,16260,1,2016-05-17 11:40:41
986,anaerobe,3051,8862,1,2016-05-17 11:40:41
987,obligate anaerobe,3052,5126,1,2016-05-17 11:40:41
988,anaerobe,3053,6011,1,2016-05-17 11:40:41
989,anaerobe,3054,1003,1,2016-05-17 11:40:41
990,anaerobe,3055,6014,1,2016-05-17 11:40:41
991,anaerobe,3056,6297,1,2016-05-17 11:40:41
992,anaerobe,3057,4479,1,2016-05-17 11:40:41
993,anaerobe,3058,4514,1,2016-05-17 11:40:41
995,obligate anaerobe,3059,2978,1,2016-05-17 11:40:41
996,obligate anaerobe,3061,16368,1,2016-05-17 11:40:41
997,obligate anaerobe,3062,16369,1,2016-05-17 11:40:41
998,anaerobe,3063,8845,1,2016-05-17 11:40:41
999,anaerobe,3064,6186,1,2016-05-17 11:40:41
1000,anaerobe,3065,7050,1,2016-05-17 11:40:41
1002,anaerobe,3066,16097,1,2016-05-17 11:40:41
1003,anaerobe,3067,17787,1,2016-05-17 11:40:41
1005,obligate anaerobe,3068,16259,1,2016-05-17 11:40:41
1007,anaerobe,3069,15973,1,2016-05-17 11:40:41
1009,anaerobe,3070,15985,1,2016-05-17 11:40:41
1011,anaerobe,3071,15986,1,2016-05-17 11:40:41
1012,anaerobe,3072,7696,1,2016-05-17 11:40:41
1013,anaerobe,3073,8024,1,2016-05-17 11:40:41
1014,anaerobe,3074,6296,1,2016-05-17 11:40:41
1016,anaerobe,3075,8081,1,2016-05-17 11:40:41
1017,anaerobe,3076,8116,1,2016-05-17 11:40:41
1018,anaerobe,3077,15982,1,2016-05-17 11:40:41
1019,obligate anaerobe,3160,11583,1,2016-05-17 11:40:41
1021,microaerophile,3198,11737,1,2016-05-17 11:40:41
1023,aerobe,3249,6615,1,2016-05-17 11:40:41
1024,anaerobe,3755,16008,1,2016-05-17 11:40:41
1025,microaerophile,3755,16008,1,2016-05-17 11:40:41
1026,anaerobe,3756,16014,1,2016-05-17 11:40:41
1027,microaerophile,3756,16014,1,2016-05-17 11:40:41
1028,anaerobe,3757,16015,1,2016-05-17 11:40:41
1029,microaerophile,3757,16015,1,2016-05-17 11:40:41
1030,aerobe,3757,16015,1,2016-05-17 11:40:41
1031,anaerobe,3758,16016,1,2016-05-17 11:40:41
1032,microaerophile,3758,16016,1,2016-05-17 11:40:41
1033,aerobe,3759,16556,1,2016-05-17 11:40:41
1034,anaerobe,3759,16556,1,2016-05-17 11:40:41
1035,aerobe,3760,16557,1,2016-05-17 11:40:41
1036,anaerobe,3760,16557,1,2016-05-17 11:40:41
1037,anaerobe,3761,16577,1,2016-05-17 11:40:41
1038,aerobe,3762,16578,1,2016-05-17 11:40:41
1039,anaerobe,3762,16578,1,2016-05-17 11:40:41
1040,aerobe,3763,16579,1,2016-05-17 11:40:41
1041,anaerobe,3763,16579,1,2016-05-17 11:40:41
1042,anaerobe,3772,2813,1,2016-05-17 11:40:41
1043,anaerobe,3838,4832,1,2016-05-17 11:40:41
1044,anaerobe,3839,1886,1,2016-05-17 11:40:41
1045,anaerobe,3840,4270,1,2016-05-17 11:40:41
1046,anaerobe,3841,5537,1,2016-05-17 11:40:41
1048,anaerobe,3842,5560,1,2016-05-17 11:40:41
1049,anaerobe,3843,5450,1,2016-05-17 11:40:41
1050,anaerobe,3844,5590,1,2016-05-17 11:40:41
1051,anaerobe,3845,15765,1,2016-05-17 11:40:41
1052,anaerobe,3846,8246,1,2016-05-17 11:40:41
1053,microaerophile,3919,16320,1,2016-05-17 11:40:41
1054,anaerobe,3945,4849,1,2016-05-17 11:40:41
1055,anaerobe,3946,6005,1,2016-05-17 11:40:41
1056,anaerobe,3947,6334,1,2016-05-17 11:40:41
1057,anaerobe,3948,7736,1,2016-05-17 11:40:41
1058,anaerobe,3949,3794,1,2016-05-17 11:40:41
1059,anaerobe,3950,2958,1,2016-05-17 11:40:41
1060,anaerobe,3951,4854,1,2016-05-17 11:40:41
1061,anaerobe,3952,4952,1,2016-05-17 11:40:41
1062,anaerobe,3953,7677,1,2016-05-17 11:40:41
1063,anaerobe,3954,1365,1,2016-05-17 11:40:41
1064,anaerobe,3955,1366,1,2016-05-17 11:40:41
1065,anaerobe,3956,1367,1,2016-05-17 11:40:41
1066,anaerobe,3957,679,1,2016-05-17 11:40:41
1067,anaerobe,3958,1120,1,2016-05-17 11:40:41
1068,anaerobe,3959,680,1,2016-05-17 11:40:41
1069,anaerobe,3960,693,1,2016-05-17 11:40:41
1070,anaerobe,3961,4880,1,2016-05-17 11:40:41
1071,anaerobe,3962,4335,1,2016-05-17 11:40:41
1072,anaerobe,3963,3398,1,2016-05-17 11:40:41
1073,anaerobe,3964,6796,1,2016-05-17 11:40:41
1074,anaerobe,3965,1368,1,2016-05-17 11:40:41
1075,anaerobe,3966,1500,1,2016-05-17 11:40:41
1076,anaerobe,3967,1369,1,2016-05-17 11:40:41
1077,anaerobe,3968,1371,1,2016-05-17 11:40:41
1078,anaerobe,3969,1671,1,2016-05-17 11:40:41
1079,anaerobe,3970,2527,1,2016-05-17 11:40:41
1080,anaerobe,3971,3011,1,2016-05-17 11:40:41
1081,anaerobe,3972,3241,1,2016-05-17 11:40:41
1082,anaerobe,3973,4805,1,2016-05-17 11:40:41
1083,anaerobe,3974,4879,1,2016-05-17 11:40:41
1084,anaerobe,3975,3466,1,2016-05-17 11:40:41
1085,anaerobe,3976,5919,1,2016-05-17 11:40:41
1086,anaerobe,3977,1190,1,2016-05-17 11:40:41
1087,anaerobe,3978,1370,1,2016-05-17 11:40:41
1088,anaerobe,3979,3172,1,2016-05-17 11:40:41
1089,anaerobe,3980,4476,1,2016-05-17 11:40:41
1090,anaerobe,3981,695,1,2016-05-17 11:40:41
1091,anaerobe,3982,2145,1,2016-05-17 11:40:41
1092,anaerobe,3983,3233,1,2016-05-17 11:40:41
1093,anaerobe,3984,4705,1,2016-05-17 11:40:41
1094,anaerobe,3985,4775,1,2016-05-17 11:40:41
1095,anaerobe,3986,5781,1,2016-05-17 11:40:41
1096,anaerobe,3987,4706,1,2016-05-17 11:40:41
