ID_kit_api_20NE,cupule_1,cupule_2,cupule_3,cupule_4,cupule_5,cupule_6,cupule_7,cupule_8,cupule_9,cupule_10,cupule_11,cupule_12,cupule_13,cupule_14,cupule_15,cupule_16,cupule_17,cupule_18,cupule_19,cupule_20,cupule_21,ID_strains,ID_reference,manual_annotation,created_20NE,modify_in_pgsql_20NE,ID_tbl_api_20NE,last_change
8643,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,+,+,+,+,156477,62760,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8644,+,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,+,+,+,+,+,156478,62762,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8645,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,+,+,+,+,130145,62763,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8646,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,+,+,+,+,156479,62764,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8647,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,+,+,+,+,156480,62765,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8648,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,+,-,-,156481,62766,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8649,+,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,+,+,+,+,+,156482,62768,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8650,+,-,-,-,-,-,-,-,+,-,+,-,-,-,+,+,+,+,+,+,+,156522,62834,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8651,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,+,156523,62835,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8652,+,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,-,+,+,+,+,156524,62836,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8653,+,-,-,-,-,-,-,-,+,-,-,-,-,-,-,+,+,+,+,+,+,156525,62838,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8654,+,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,-,+,+,+,+,156526,62839,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8655,+,-,+,-,-,-,-,-,+,-,-,-,-,-,+,+,+,+,+,+,+,156527,62840,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8656,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,+,156529,62843,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8657,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,+,+,+,+,156530,62844,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8658,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,+,+,+,+,156531,62845,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8659,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,+,+,+,+,156532,62846,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8660,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,+,+,+,+,156533,62847,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8661,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,+,+,+,+,156535,62849,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8662,+,-,-,-,-,-,-,-,+,+,-,-,-,-,+,+,-,+,+,-,+,156558,62879,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8663,-,-,-,+,-,-,+,-,+,-,-,+,+,-,+,+,+,+,+,-,+,156562,62884,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8664,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,+,141190,44111,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8665,+,-,-,-,-,-,+,+,+,-,+,-,+,-,+,-,-,+,-,+,-,156593,62950,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8666,+,-,-,-,-,-,-,-,+,-,-,+,-,-,+,-,-,+,-,-,+,156596,62957,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8667,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,156632,63019,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8668,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,-,156649,63040,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8669,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,-,156650,63041,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8670,+,-,+,-,-,+,+,+,+,+,+,+,+,-,+,+,+,+,+,+,-,156653,63044,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8671,+,-,-,+,-,-,+,-,+,-,-,+,+,-,+,+,+,+,+,-,+,156662,63053,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8672,+,-,-,-,-,+,+,+,+,-,+,-,+,+,-,-,-,+,+,-,-,156668,63063,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8673,+,-,-,-,-,-,-,-,+,+,-,-,+,-,+,+,-,+,+,-,+,156734,63147,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8674,-,+,-,-,+,+,+,+,+,-,+,-,-,+,-,-,-,-,+,+,+,156754,63167,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8675,+,-,-,+,-,-,+,-,+,-,-,+,-,-,+,+,+,+,+,-,+,156815,63237,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8676,-,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,+,+,+,+,-,156817,63239,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8677,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,-,156833,63263,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8678,+,-,-,-,+,-,-,-,+,+,+,-,+,+,-,+,-,+,+,-,+,156854,63284,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8679,-,-,+,+,-,-,+,-,+,+,+,+,+,-,+,+,-,+,+,-,+,156913,63366,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8680,-,-,-,-,-,-,-,+,+,+,+,+,+,-,+,+,+,+,+,+,+,156955,63411,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8681,+,-,-,+,-,-,+,-,+,-,-,+,+,-,+,+,+,+,+,-,+,130998,63429,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8682,+,-,+,-,-,+,+,+,+,+,+,+,-,-,+,+,+,+,-,+,+,156973,63437,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8683,+,-,-,-,-,+,-,+,-,-,-,-,-,+,+,-,-,-,-,-,+,156977,63442,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8684,-,-,+,-,-,-,-,-,+,+,-,-,-,-,+,+,+,+,+,-,-,156985,63458,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8685,-,+,-,-,-,+,+,+,+,-,+,+,-,-,-,-,-,-,-,-,+,157091,63594,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8686,-,+,-,-,+,+,+,+,+,-,+,+,-,-,-,-,-,-,-,-,+,157095,63598,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8687,-,+,-,-,-,+,+,+,+,-,+,+,+,-,-,-,-,-,+,-,+,157099,63602,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8688,-,+,-,-,-,+,+,+,+,-,+,+,+,+,-,-,-,-,-,-,+,157100,63603,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8689,-,+,-,-,-,+,+,+,+,-,+,+,+,-,-,-,-,-,+,-,+,157101,63604,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8690,-,+,-,-,-,+,+,+,+,-,-,+,-,-,-,-,-,-,-,-,+,157103,63606,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8691,-,+,-,-,-,+,+,+,+,-,+,+,-,+,-,-,-,-,+,+,+,157105,63608,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8692,-,+,+,-,+,+,+,+,+,-,+,+,+,-,-,-,-,-,+,-,+,157108,63611,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8693,-,+,-,-,-,+,+,+,+,-,+,+,+,+,-,-,-,-,-,-,+,157112,63615,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8694,-,+,-,-,-,+,+,+,+,+,+,+,+,+,-,-,-,-,-,-,+,157114,63617,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8695,-,+,+,-,+,+,+,+,+,-,+,+,+,-,-,-,-,-,+,-,+,157115,63618,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8696,-,+,+,-,-,+,+,+,+,+,+,+,+,-,-,-,-,-,-,-,+,157116,63619,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8697,-,+,+,-,+,+,+,+,+,+,+,+,+,-,-,-,-,-,+,-,+,157117,63620,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8698,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,134915,63654,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8699,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,+,-,-,157137,63658,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8700,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,-,157139,63660,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8701,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,-,+,-,157140,63661,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8702,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,+,-,157184,63709,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8703,+,-,-,-,-,-,-,-,+,-,-,-,-,+,+,+,-,+,+,-,+,13013,44247,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8704,+,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,+,+,+,+,+,136823,44252,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8705,-,-,-,-,-,-,-,+,+,+,+,+,+,-,+,+,-,+,+,+,+,141814,44960,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8706,+,-,-,-,+,+,-,+,+,+,+,+,+,+,+,-,-,+,-,-,+,13584,44253,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8707,+,-,-,-,-,+,-,+,+,+,+,+,+,+,-,-,-,-,-,+,+,141824,44980,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8708,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,+,141827,45002,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8709,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,+,141841,45021,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8710,-,-,-,-,-,+,-,+,+,+,+,+,+,-,+,+,+,+,+,+,+,141301,44263,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8711,+,-,-,-,-,+,+,+,+,-,+,+,+,-,+,+,+,+,+,-,+,141302,44264,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8712,+,-,-,-,+,-,-,-,-,-,-,-,-,-,-,+,+,+,+,+,+,141304,44266,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8713,+,-,-,+,+,-,+,-,+,-,-,+,+,-,+,+,+,+,+,-,+,141319,44282,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8714,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,-,-,+,141917,45108,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8715,+,-,-,+,-,+,+,+,+,+,+,+,-,+,+,+,-,+,+,-,-,141320,44283,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8716,-,-,-,-,-,-,+,-,+,-,+,+,+,-,+,+,+,+,+,+,+,141323,44286,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8717,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,-,+,141327,44290,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8718,-,-,+,-,-,+,-,+,+,+,-,+,-,-,-,-,-,+,-,-,+,141328,44291,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8719,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,+,-,-,+,141984,45188,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8720,-,-,-,-,-,-,-,-,+,+,+,+,-,+,+,+,-,+,+,-,-,141985,45189,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8721,-,-,+,-,-,-,-,+,+,+,+,+,+,-,+,+,-,+,+,+,+,141996,45206,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8722,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,+,135179,44301,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
8723,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,+,139075,44302,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
10570,+,-,-,-,+,-,-,-,+,+,-,-,-,-,-,-,-,+,+,-,+,158108,64685,1,2017-11-23 00:00:00,2017-12-11 13:10:04,2266.0,2019-11-20 06:22:46
10571,-,-,-,+,+,-,+,-,+,-,-,+,+,-,+,+,+,+,+,-,+,12761,596,1,2017-12-08 00:00:00,2017-12-11 15:55:03,2267.0,2019-11-20 06:22:46
10572,-,+,-,-,-,-,-,-,+,-,-,-,-,+,-,+,-,+,-,-,+,130471,22134,1,2017-12-14 00:00:00,2017-12-14 15:45:04,2268.0,2019-11-20 06:22:46
10573,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,+,+,+,133298,42857,1,2017-11-22 00:00:00,2017-12-19 13:50:04,2274.0,2019-11-20 06:22:46
10574,+,-,+,+,-,+,+,+,+,-,-,+,+,+,+,+,-,+,-,-,+,275,8224,1,2018-01-05 00:00:00,2018-01-05 08:50:05,2288.0,2019-11-20 06:22:46
10575,+,-,-,-,-,-,-,+/-,-,-,-,-,-,-,-,-,-,-,-,-,,140275,42882,1,2017-12-05 00:00:00,2018-01-05 15:50:05,2289.0,2019-11-20 06:22:46
10576,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,140092,42699,1,2017-11-29 00:00:00,2018-01-05 15:50:05,2290.0,2019-11-20 06:22:46
10577,-,-,-,-,+,+,-,+,+,+,+/-,+,-,+,+,-,+,+,+,-,,23230,19034,1,2017-12-07 00:00:00,2018-01-10 09:45:03,2291.0,2019-11-20 06:22:46
10578,-,-,-,-,+,-,-,-,+,-,-,-,-,-,-,-,-,-,+,-,-,368,5043,1,2018-01-16 00:00:00,2018-01-17 14:40:04,2295.0,2019-11-20 06:22:46
10579,+,-,+,-,-,+,-,+,+,+,+,+,+,+,+,-,-,+,+,-,-,132222,24011,1,2018-01-25 00:00:00,2018-01-25 13:55:03,2297.0,2019-11-20 06:22:46
10580,-,-,-,+,+,-,+,-,+,-,-,+,+,-,+,+,+,+,+,-,+,12801,16444,1,2018-01-31 00:00:00,2018-02-01 12:35:03,2298.0,2019-11-20 06:22:46
10581,+,-,+,+,-,+,+,+,+,-,-,+,+,+,+,+,-,+,-,-,+,275,8224,1,2018-02-02 00:00:00,2018-02-02 09:50:04,2299.0,2019-11-20 06:22:46
10582,+,-,+,+,-,+,+,+,+,-,-,+,+,+,+,+,-,+,-,-,+,275,8224,1,2018-02-02 00:00:00,2018-02-02 09:55:03,2300.0,2019-11-20 06:22:46
10583,+,-,+,+,-,-,-,-,+,-,+,-,+,+,-,-,-,-,-,-,-,140084,42691,1,2018-02-16 00:00:00,2018-02-16 09:50:03,2302.0,2019-11-20 06:22:46
10584,+,-,-,-,-,-,-,-,+,+,+,-,-,+,-,-,-,-,-,-,+,140139,42746,1,2018-02-16 00:00:00,2018-02-16 09:55:03,2303.0,2019-11-20 06:22:46
10585,-,-,-,+,-,-,-,-,+,+,+,+,+,-,+,+,-,+,+,-,+,12851,12634,1,2018-03-01 00:00:00,2018-03-01 11:20:03,2308.0,2019-11-20 06:22:46
10586,-,-,-,+,-,-,-,-,+,-,+,+,-,-,+,+,-,+,+,-,+,24434,21137,1,2018-03-01 00:00:00,2018-03-01 13:50:04,2309.0,2019-11-20 06:22:46
10587,-,-,-,-,-,+,-,+,+,+,+,-,+,+,-,-,-,+,+,-,+,14242,6103,1,2018-03-02 00:00:00,2018-03-02 09:50:03,2310.0,2019-11-20 06:22:46
10588,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,131325,22552,1,2018-02-15 00:00:00,2018-03-02 15:30:04,2311.0,2019-11-20 06:22:46
10589,-,-,-,-,-,-,-,-,+,+,-,-,-,-,+/-,+,+,+,+,+,-,132120,23910,1,2018-02-24 00:00:00,2018-03-07 14:55:03,2312.0,2019-11-20 06:22:46
10590,-,-,-,-,-,+,+,-,+,+,+,+,+,-,+,+,+,+,+,+,+,1990,16574,1,2018-03-08 00:00:00,2018-03-08 08:30:04,2313.0,2019-11-20 06:22:46
10591,-,-,-,-,-,-,+,-,-,+,-,-,-,-,-,+,+,+,+,+,-,8093,9084,1,2018-02-16 00:00:00,2018-03-12 13:35:03,2314.0,2019-11-20 06:22:46
10592,-,-,-,-,-,+/-,+,+,+,-,+,+,+,+,+,-,-,+,+,-,+,17329,8230,1,2018-03-07 00:00:00,2018-03-14 09:05:03,2315.0,2019-11-20 06:22:46
10593,-,-,-,-,-,-,-,-,+,-,+/-,+,+/-,+,+,-,+,+,+/-,-,+,131028,22320,1,2018-02-20 00:00:00,2018-03-14 10:15:03,2316.0,2019-11-20 06:22:46
10594,+,-,-,-,-,-,-,-,+,-,-,+,-,+,+,-,+,+,+,-,+,13135,7444,1,2018-03-15 00:00:00,2018-03-15 10:50:03,2317.0,2019-11-20 06:22:46
10595,+,-,-,-,-,-,-,-,+,-,+,+,+,+,+,-,-,+,+,-,+,17278,4299,1,2018-03-08 00:00:00,2018-03-19 08:10:03,2318.0,2019-11-20 06:22:46
10596,-,-,-,+,+,-,+,-,+,-,-,+,-,-,+,+,+,+,+,-,+,12768,2523,1,2018-03-07 00:00:00,2018-03-19 08:20:04,2319.0,2019-11-20 06:22:46
10597,+,-,-,+,+,-,+,-,+,-,-,+,+,-,+,+,+,+,+,-,+,139768,22000,1,2018-03-14 00:00:00,2018-03-20 09:20:03,2322.0,2019-11-20 06:22:46
10598,-,-,-,+,+,-,+,-,+,+/-,-,+,+,-,+,+,+,+,+,-,+,12759,565,1,2018-03-21 00:00:00,2018-03-22 10:20:03,2324.0,2019-11-20 06:22:46
10600,-,-,+,-,-,-,-,-,+,+,-,-,-,-,-,+,+,+,+,+,-,8095,9087,1,2018-03-23 00:00:00,2018-03-26 07:35:03,2326.0,2019-11-20 06:22:46
10601,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,-,+,365,18083,1,2018-03-29 00:00:00,2018-03-29 09:25:03,2327.0,2019-11-20 06:22:46
10602,-,-,-,-,-,+,+,-,+,-,-,-,-,+,-,-,-,-,-,-,-,140605,64775,1,2018-04-18 00:00:00,2018-04-18 12:25:03,2343.0,2019-11-20 06:22:46
10603,-,-,-,-,-,-,-,-,+/-,-,-,-,-,-,-,+,-,+,-,+,-,8058,1076,1,2018-04-24 00:00:00,2018-04-25 13:55:03,2356.0,2019-11-20 06:22:46
10604,+,-,-,+,-,+/-,+,-,+,+,+,+,+,-,+,+,+,+,+,+,+,1942,4988,1,2018-04-27 00:00:00,2018-05-03 13:10:04,2361.0,2019-11-20 06:22:46
10605,+,-,-,-,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,-,,132350,24139,1,2018-02-02 00:00:00,2018-05-03 16:25:03,2362.0,2019-11-20 06:22:46
10606,-,-,-,-,-,+,+,+/-,+,+,+,+,-,+,+/-,-,+/-,+,+,+/-,,158090,64665,1,2018-05-03 00:00:00,2018-05-09 12:05:03,2367.0,2019-11-20 06:22:46
10607,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,158090,64665,1,2018-04-26 00:00:00,2018-05-09 12:10:04,2368.0,2019-11-20 06:22:46
10608,-,-,-,-,-,-,-,+,+,+/-,+,+,+,-,+,+,+,+,+,+,+,1952,6505,1,2018-05-03 00:00:00,2018-05-09 14:20:03,2370.0,2019-11-20 06:22:46
10609,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,,132057,23848,1,2018-03-21 00:00:00,2018-05-09 17:05:03,2371.0,2019-11-20 06:22:46
10610,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,,132057,23848,1,2018-04-17 00:00:00,2018-05-09 17:10:03,2372.0,2019-11-20 06:22:46
10611,-,-,-,-,-,-,-,-,-,+,-,+,-,-,+,-,-,+,-,-,,8379,11447,1,2018-04-24 00:00:00,2018-05-22 17:45:03,2378.0,2019-11-20 06:22:46
10612,-,-,-,-,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,-,,13865,204,1,2018-05-15 00:00:00,2018-05-24 15:35:03,2390.0,2019-11-20 06:22:46
10613,-,-,+,-,-,-,-,+,+,+,+,+,+,-,+,+,+,+,+,+,+,1938,4037,1,2018-05-25 00:00:00,2018-05-25 08:50:04,2391.0,2019-11-20 06:22:46
10614,+,-,-,-,-,-,-,+,+,+,+,+,+,-,+,+,-,+,+,+,+,1915,12605,1,2018-05-25 00:00:00,2018-05-25 10:35:04,2392.0,2019-11-20 06:22:46
10615,+,-,-,-,-,-,-,-,+/-,+/-,-,-,-,-,+,+,+,+,+,+,+,299,4511,1,2018-04-20 00:00:00,2018-05-28 12:50:04,2397.0,2019-11-20 06:22:46
10616,+,-,-,-,-,-,-,-,+,-,-,+,-,+,+,+,-,+,+,-,+,24442,21145,1,2018-05-31 00:00:00,2018-05-31 14:40:03,2398.0,2019-11-20 06:22:46
10617,+,+,-,-,-,-,-,-,+,-,+,+,+,+,+,-,-,+,+,-,+,11267,6528,1,2018-05-29 00:00:00,2018-06-07 14:55:03,2406.0,2019-11-20 06:22:46
10618,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+/-,+,+,+,+,+,23815,20488,1,2014-03-12 00:00:00,2018-06-11 13:10:04,2407.0,2019-11-20 06:22:46
10619,-,-,-,-,-,+,-,+,+,+,+,+,+,-,+,+,+,+,+,+,-,1906,3094,1,2018-06-19 00:00:00,2018-06-20 14:45:03,2409.0,2019-11-20 06:22:46
10620,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,+,-,+,8072,4431,1,2018-06-19 00:00:00,2018-06-21 13:20:03,2410.0,2019-11-20 06:22:46
10621,+,-,-,-,-,-,-,-,+,-,+,+,+,+,+,+,-,+,+,-,+,23212,18897,1,2018-06-22 00:00:00,2018-06-22 09:50:03,2411.0,2019-11-20 06:22:46
10622,+,-,-,-,-,-,-,-,+,+,+,+,+,-,+,+,-,+,+,+,+,1915,12605,1,2018-06-22 00:00:00,2018-06-22 10:30:03,2412.0,2019-11-20 06:22:46
10623,-,-,-,-,-,-,-,-,+,-,+,+/-,+,-,+,+/-,-,+/-,+/-,-,+,1915,12605,1,2018-06-22,2018-06-22 10:30:04,2413.0,2019-11-20 06:22:46
10624,+,-,-,-,-,-,-,-,+/-,-,-,-,+,-,+,-,-,-,-,-,+,133181,64830,1,2018-06-22,2018-06-22 10:30:04,2414.0,2019-11-20 06:22:46
10625,+,-,+,+,-,-,-,-,+,-,+,-,+,+,+,-,-,-,-,-,-,17235,8405,1,2018-06-28,2018-06-28 13:30:04,2417.0,2019-11-20 06:22:46
10626,+,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,+,158174,64767,1,2018-06-29,2018-06-29 09:55:04,2418.0,2019-11-20 06:22:46
10627,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,139720,42331,1,2018-06-14,2018-07-25 08:30:03,2424.0,2019-11-20 06:22:46
10628,+,-,-,+,-,-,+,+,+,+/-,-,+,+,-,+,+,+,+,+,+,-,12800,12611,1,2018-07-25,2018-07-26 11:05:03,2425.0,2019-11-20 06:22:46
10629,-,-,-,-,-,-,+,+,-,+,-,-,-,-,-,-,-,-,-,-,+,158208,64807,1,2018-07-27,2018-07-27 10:45:03,2426.0,2019-11-20 06:22:46
10630,-,-,-,-,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,-,,22899,19168,1,2018-07-11,2018-07-27 14:05:03,2427.0,2019-11-20 06:22:46
10631,+,-,-,-,-,-,-,+/-,+/-,-,-,-,-,-,-,+,-,+,-,-,-,140606,64855,1,2018-07-17,2018-08-01 11:25:03,2428.0,2019-11-20 06:22:46
10632,-,-,-,-,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,-,,133033,24821,1,2018-07-24,2018-08-03 14:25:03,2431.0,2019-11-20 06:22:46
10633,-,-,-,-,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,-,,24776,21336,1,2018-08-03,2018-08-15 17:00:03,2444.0,2019-11-20 06:22:46
10634,-,-,-,-,-,+,+,-,+,-,-,-,-,-,-,-,-,-,-,-,+,17512,7745,1,2018-08-17,2018-08-17 10:45:03,2445.0,2019-11-20 06:22:46
10635,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,+,-,-,-,+,157919,64491,1,2018-08-27,2018-08-27 07:30:04,2449.0,2019-11-20 06:22:46
