ID_spore_formation,ability,type,description,ID_strains,ID_reference,manual_annotation,api_import,last_change
316,0,,,394,23284,1,,2017-01-23 07:55:07
317,1,spore,"ellipsoidal to oval and terminal to subterminal, and sporangia were swollen",414,23285,1,,2017-01-23 07:55:07
318,0,,,437,23286,1,,2017-01-23 07:55:07
319,0,,,438,23286,1,,2017-01-23 07:55:07
320,0,,,447,23288,1,,2017-01-23 07:55:07
321,0,,,449,23289,1,,2017-01-23 07:55:07
322,0,,,451,23291,1,,2017-01-23 07:55:07
323,0,,,473,23295,1,,2017-01-23 07:55:07
324,0,,,478,23296,1,,2017-01-23 07:55:07
325,0,,,481,23298,1,,2017-01-23 07:55:07
326,0,,,491,23124,1,,2017-01-23 07:55:07
327,0,,,492,23125,1,,2017-01-23 07:55:07
328,0,,,493,23126,1,,2017-01-23 07:55:07
329,0,,,501,23127,1,,2017-01-23 07:55:07
331,0,,,503,23356,1,,2017-01-23 07:55:07
332,0,,,504,23356,1,,2017-01-23 07:55:07
333,0,,,512,23128,1,,2017-01-23 07:55:07
334,0,,,515,23129,1,,2017-01-23 07:55:07
335,0,,,526,23131,1,,2017-01-23 07:55:07
336,0,,,531,23133,1,,2017-01-23 07:55:07
337,0,,,532,23134,1,,2017-01-23 07:55:07
338,1,endospore,,569,23358,1,,2017-01-23 07:55:07
339,1,endospore,"abundantly,spherical and appear in
terminal positions, swelling the sporangia slightly",570,23359,1,,2017-01-23 07:55:07
340,1,endospore,"abundantly,spherical and appear in
terminal positions, swelling the sporangia slightly",571,23359,1,,2017-01-23 07:55:07
341,1,endospore,terminal  to subterminal,572,23138,1,,2017-01-23 07:55:07
342,1,spore,central or paracentral,598,24474,1,,2017-03-15 08:49:07
343,1,endospore,"oval, sporangium 
bulge, located terminally or sub-terminally",599,23140,1,,2017-01-23 07:55:07
344,1,endospore,ellipsoidal,1077,23299,1,,2017-01-23 07:55:07
345,1,endospore,oval and terminally located,1081,23300,1,,2017-01-23 07:55:07
346,1,endospore,ellipsoidal spores centrally or paracentrally in unswollen sporangia,1093,23301,1,,2017-01-23 07:55:07
347,1,endospore,ellipsoidal spores centrally and paracentrally in unswollen sporangia,1150,23302,1,,2017-01-23 07:55:07
348,1,endospore,"ellipsoidal spores in sporangia, not distended",1151,23303,1,,2017-01-23 07:55:07
349,1,,,1153,23304,1,,2017-01-23 07:55:07
350,1,endospore,subterminally located ellipsoidal spores,1154,23305,1,,2017-01-23 07:55:07
351,1,endospore,"unswollen sporangia (1.5-2.0 µm long and 1.0 µm wide), ellipsoidal, subterminal",1201,23306,1,,2017-01-23 07:55:07
352,1,endospore,"ellipsoidal, subterminally or terminally in a non-swollen sporangium",1203,23307,1,,2017-01-23 07:55:07
353,1,endospore,"ellipsoidal, nearly spherical, central to subterminal, swelled sporangia slightly",1208,23308,1,,2017-01-23 07:55:07
354,1,endospore,,1209,23309,1,,2017-01-23 07:55:07
355,1,endospore,"centrally located, ellipsoidal",1210,23310,1,,2017-01-23 07:55:07
356,1,endospore,"ellipsoidal, central, paracentral, subterminal, slightly swollen sporangia",1212,23311,1,,2017-01-23 07:55:07
357,1,endospore,"spherical, ellipsoidal, paracentral, subterminal, in swollen sporangia",1213,23312,1,,2017-01-23 07:55:07
358,1,endospore,"ellispoidal, may be spherical, central, paracentral, occasionally subterminal, slightly swollen sporangia",1214,23312,1,,2017-01-23 07:55:07
359,1,endospore,"ellispoidal, central, paracentral, sometimes subterminal, may swell sporangia slightly",1215,23312,1,,2017-01-23 07:55:07
360,1,endospore,"ellispoidal, subterminal, occasionally paracentral, slightly swollen sporangia",1216,23312,1,,2017-01-23 07:55:07
361,1,endospore,"ellispoidal, paracentral, may swell the sporangia",1217,23312,1,,2017-01-23 07:55:07
362,1,endospore,"oval, centrally or paracentrally, slightly swollen sporangia",1219,23312,1,,2017-01-23 07:55:07
363,1,endospore,"ellispoidal, paracentral or subterminal, occasionally slightly swollen sporangia",1220,23312,1,,2017-01-23 07:55:07
364,1,endospore,"ellispoidal, paracentral or subterminal, occasionally slightly swollen sporangia",1221,23312,1,,2017-01-23 07:55:07
365,1,endospore,"ellipsoidal, central or subterminal, swollen sporangia",1224,23314,1,,2017-01-23 07:55:07
366,1,endospore,"ellipsoidal, central, large swollen sporangia",1225,23314,1,,2017-01-23 07:55:07
367,1,endospore,"subterminal, swollen sporangia",1233,23315,1,,2017-01-23 07:55:07
368,1,endospore,"ellipsoidal, central or terminal, unswollen sporangia",1239,23316,1,,2017-01-23 07:55:07
369,1,endospore,"ellipsoidal to cylindrical, paracentrally and subterminally, unswollen sporangia",1251,23318,1,,2017-01-23 07:55:07
370,1,endospore,"ellipsoidal, subterminally and occasionally terminally, slightly swollen sporangia",1256,23319,1,,2017-01-23 07:55:07
371,1,endospore,,1263,23320,1,,2017-01-23 07:55:07
372,1,,,1280,23141,1,,2017-01-23 07:55:07
373,1,endospore,,1327,22983,1,,2017-01-23 07:55:07
374,1,endospore,ellipsoidal or spherical and 0.7-1.5 µm in diameter;central to subterminal position,1342,22983,1,,2017-01-23 07:55:07
375,1,endospore,ellipsoidal or spherical and 0.7 -1.5 µm in diameter;central to subterminal position,1343,22983,1,,2017-01-23 07:55:07
376,1,endospore,"spherical or ellipsoidal endospores,central or subterminal position",1344,22984,1,,2017-01-23 07:55:07
377,1,endospore,"ellipsoidal,central or subterminal,in swollen sporangia",1346,22986,1,,2017-01-23 07:55:07
378,1,endospore,"ellipsoidal,central or subterminal position",1347,22987,1,,2017-01-23 07:55:07
379,1,endospore,"ellipsoidal,central or subterminal position",1348,22987,1,,2017-01-23 07:55:07
380,1,endospore,"spherical or ellipsoidal, terminal position",1349,22985,1,,2017-01-23 07:55:07
381,1,endospore,"spherical or ellipsoidal,central position",1350,22985,1,,2017-01-23 07:55:07
382,1,endospore,"ellipsoidal,central or subterminal,in swollen sporangia",1351,22988,1,,2017-01-23 07:55:07
383,1,spore,"ellipsoidal and spherical,central position",1352,22989,1,,2017-01-23 07:55:07
384,1,,,1353,22990,1,,2017-01-23 07:55:07
385,1,,"ellipsoidal, central or subterminal",1354,22991,1,,2017-01-23 07:55:07
386,1,,spherical,1355,22992,1,,2017-01-23 07:55:07
387,1,endospore,"ellipsoidal, subterminal,in swollen sporangia",1356,22993,1,,2017-01-23 07:55:07
388,0,,,1357,22995,1,,2017-01-23 07:55:07
389,0,,,1358,22995,1,,2017-01-23 07:55:07
390,1,endospore,"spherical or oval,terminal,in swollen sporangia",1359,22996,1,,2017-01-23 07:55:07
391,1,endospore,"spherical or oval,terminal,in swollen sporangia",1360,22997,1,,2017-01-23 07:55:07
392,1,endospore,"spherical,terminal,in swollen sporangia",1361,22998,1,,2017-01-23 07:55:07
393,1,endospore,"spherical, terminal,in swollen sporangia",1362,22999,1,,2017-01-23 07:55:07
394,1,endospore,"spherical,terminal,in swollen sporangia",1363,23000,1,,2017-01-23 07:55:07
395,1,endospore,"spherical or oval,cell-terminal,in swollen sporangia",1364,23001,1,,2017-01-23 07:55:07
396,1,,oval,1365,23002,1,,2017-01-23 07:55:07
397,1,endospore,"single,terminal,spherical,in swollen sporangia",1366,23003,1,,2017-01-23 07:55:07
398,1,endospore,"single,terminal,spherical,in swollen sporangia",1367,23004,1,,2017-01-23 07:55:07
399,1,endospore,"ellipsoidal,central,in swollen sporangia",1368,23005,1,,2017-01-23 07:55:07
400,0,,,1370,23006,1,,2017-01-23 07:55:07
401,0,,,1371,23007,1,,2017-01-23 07:55:07
402,1,spore,"ellipsoidal,subterminal or terminal,in swollen sporangia",1373,23030,1,,2017-01-23 07:55:07
403,0,,,1374,23031,1,,2017-01-23 07:55:07
404,1,endospore,"ellipsoidal,terminal or subterminal,in swollen sporangia",1375,23009,1,,2017-01-23 07:55:07
405,1,endospore,"ellipsoidal,terminal,in swollen sporangia",1376,23010,1,,2017-01-23 07:55:07
406,1,endospore,"ellipsoidal,central,in swollen sporangia",1377,23011,1,,2017-01-23 07:55:07
407,1,endospore,"oval,terminal,in swollen sporangia",1378,23012,1,,2017-01-23 07:55:07
408,1,spore,"ellipsoidal,central",1380,23013,1,,2017-01-23 07:55:07
409,1,endospore,"oval,terminal,in swollen sporangia ((width approx. 0.8 mm) appears racket-shaped)",1381,23014,1,,2017-01-23 07:55:07
410,1,endospore,"oval,terminal,in swollen sporangia ((width approx. 0.8 mm) appears racket-shaped)",1382,23014,1,,2017-01-23 07:55:07
411,1,endospore,central,1383,23015,1,,2017-01-23 07:55:07
412,1,endospore,"ellipsoidal,terminal or subterminal,in swollen sporangia",1385,23016,1,,2017-01-23 07:55:07
413,1,endospore,"spherical,terminal,in swollen sporangia",1386,23017,1,,2017-01-23 07:55:07
414,1,endospore,"spherical,terminal,in swollen sporangia",1387,23018,1,,2017-01-23 07:55:07
415,1,endospore,"ellipsoidal,subterminal,in swollen sporangia",1388,23019,1,,2017-01-23 07:55:07
416,1,endospore,"ellipsoidal,subterminal,in swollen sporangia",1389,23020,1,,2017-01-23 07:55:07
417,1,endospore,"ellipsoidal,central",1391,23021,1,,2017-01-23 07:55:07
418,1,endospore,"ellipsoidal,central-subterminal,in swollen sporangia",1392,23022,1,,2017-01-23 07:55:07
419,1,endospore,"ellipsoidal,terminal,in swollen sporangia",1393,23023,1,,2017-01-23 07:55:07
420,1,endospore,"spherical,terminal or subterminal,in swollen sporangia",1394,23024,1,,2017-01-23 07:55:07
421,1,endospore,"spherical,terminal or subterminal,in swollen sporangia",1396,23024,1,,2017-01-23 07:55:07
422,1,spore,"spherical or oval,subterminal or terminal,in swollen sporangia",1398,23025,1,,2017-01-23 07:55:07
423,1,endospore,"spherical, subterminal or terminal",1400,23026,1,,2017-01-23 07:55:07
424,0,,,1401,23026,1,,2017-01-23 07:55:07
425,1,endospore,,1402,23027,1,,2017-01-23 07:55:07
426,1,endospore,"oval,heat-resistant",1403,23029,1,,2017-01-23 07:55:07
427,0,,,1404,23028,1,,2017-01-23 07:55:07
428,1,endospore,"spherical,terminal",1406,23032,1,,2017-01-23 07:55:07
429,1,endospore,terminal,1407,23033,1,,2017-01-23 07:55:07
430,1,spore,"terminal,circular,1.2-1.3 µm in diameter",1408,23034,1,,2017-01-23 07:55:07
431,1,spore,"ellipsoidal,subterminal",1409,23035,1,,2017-01-23 07:55:07
432,1,spore,"ellipsoidal,subterminal and/or terminal,in sporangia",1419,23042,1,,2017-01-23 07:55:07
433,1,endospore,"ellipsoidal or cylindrical,terminal or subterminal or paracentral,do not swell the sporangia",1422,23043,1,,2017-01-23 07:55:07
434,1,endospore,"short ellipsoidal,subterminal and terminal,in swollen sporangia",1430,23042,1,,2017-01-23 07:55:07
435,1,endospore,"ellipsoidal,terminall and subterminal,do not swell the sporangia",1433,23043,1,,2017-01-23 07:55:07
436,1,endospore,,1437,23044,1,,2017-01-23 07:55:07
437,1,endospore,"ellipsoidal,terminal or subterminal,in swollen sporangia",1438,23042,1,,2017-01-23 07:55:07
438,1,endospore,"oval,terminal",1439,23105,1,,2017-01-23 07:55:07
439,1,spore,"oval,terminal,in swollen sporangium",1440,23038,1,,2017-01-23 07:55:07
440,1,endospore,"ellipsoidal,terminal,in swollen or non-swollen sporangia",1446,23044,1,,2017-01-23 07:55:07
441,1,spore,"ellipsoidal,subterminal to terminal,in swollen sporangia",1449,23037,1,,2017-01-23 07:55:07
442,1,endospore,"oval,subterminal,in slightly distended sporangia",1450,23036,1,,2017-01-23 07:55:07
443,1,spore,"ellipsoidal,subterminal,in slightly swollen sporangia",1452,23042,1,,2017-01-23 07:55:07
444,1,endospore,"terminal,in swollen sporangia",1459,23041,1,,2017-01-23 07:55:07
445,1,endospore,"ellipsoid,terminal,in swollen sporangia",1460,23041,1,,2017-01-23 07:55:07
446,1,endospore,"spherical or ellipsoidal,terminal or subterminal,in non-swollen or slightly swollen sporangium",1461,23040,1,,2017-01-23 07:55:07
447,1,endospore,"ellipsoidal,terminal within swollen sporangia",1463,23045,1,,2017-01-23 07:55:07
448,1,endospore,"spherical,terminal in swollen sporangium",1464,23046,1,,2017-01-23 07:55:07
449,1,endospore,"terminal,spherical",1465,23047,1,,2017-01-23 07:55:07
450,1,endospore,"oval,terminal,in swollen sporangia",1466,23048,1,,2017-01-23 07:55:07
451,1,spore,,1467,23049,1,,2017-01-23 07:55:07
452,1,endospore,"terminal,ellipsoidal,in swollen sporangia",1468,23050,1,,2017-01-23 07:55:07
453,1,endospore,"spherical,terminal,in swollen sporangia",1469,23051,1,,2017-01-23 07:55:07
454,1,endospore,"spherical to ellipsoidal,terminal or sometimes subterminal, in swollen sporangia",1474,23061,1,,2017-01-23 07:55:07
455,1,endospore,"oval,subterminal or central,in swollen sporangia",1476,23060,1,,2017-01-23 07:55:07
456,1,endospore,"oval,terminal or subterminal,in swollen sporangia",1477,23063,1,,2017-01-23 07:55:07
457,1,endospore,"spherical to ellipsoidal,terminal or sometimes subterminal, in swollen sporangia",1480,23061,1,,2017-01-23 07:55:07
458,1,endospore,"ellipsoidal,terminal or subterminal or central,in swollen sporangia",1481,23062,1,,2017-01-23 07:55:07
459,1,endospore,"ellipsoidal, sometimes nearly spherical,subterminal,in swollen sporangia",1482,23062,1,,2017-01-23 07:55:07
460,1,endospore,"ellipsoidal,subterminal",1483,23055,1,,2017-01-23 07:55:07
461,1,endospore,"terminal or subterminal, ellipsoidal or spherical, in swollen sporangia",1484,23054,1,,2017-01-23 07:55:07
462,1,endospore,"spherical or ellipsoidal,terminal or subterminal",1485,23053,1,,2017-01-23 07:55:07
463,1,endospore,"spherical or ellipsoidal,subterminal or terminal position,in swollen sporangia",1486,23052,1,,2017-01-23 07:55:07
464,1,endospore,"ellipsoidal,central or subterminal",1487,23057,1,,2017-01-23 07:55:07
465,1,endospore,"ellipsoidal,terminal,in swollen sporangia",1488,23058,1,,2017-01-23 07:55:07
466,1,endospore,"ellipsoidal,subterminal,in swollen sporangia",1489,23059,1,,2017-01-23 07:55:07
467,1,endospore,"spherical to ellipsoidal,terminal",1494,23064,1,,2017-01-23 07:55:07
468,1,endospore,"round,subterminal or terminal,in swollen sporangia",1511,23065,1,,2017-01-23 07:55:07
469,1,endospore,"ellipsoidal or spherical,terminal,in a swollen sporangium",1521,23066,1,,2017-01-23 07:55:07
470,1,endospore,"ellipsoidal or spherical,terminal,in a swollen sporangium",1538,23066,1,,2017-01-23 07:55:07
471,0,,,1653,23363,1,,2017-01-23 07:55:07
472,0,,,1654,23146,1,,2017-01-23 07:55:07
473,0,,,1672,23151,1,,2017-01-23 07:55:07
474,0,,,1723,23364,1,,2017-01-23 07:55:07
475,0,,,1726,23364,1,,2017-01-23 07:55:07
476,0,,,1770,23155,1,,2017-01-23 07:55:07
477,0,,,1786,23322,1,,2017-01-23 07:55:07
478,0,,,1787,23323,1,,2017-01-23 07:55:07
479,0,,,1812,23327,1,,2017-01-23 07:55:07
480,0,,,1814,23329,1,,2017-01-23 07:55:07
481,0,,,1886,23336,1,,2017-01-23 07:55:07
482,0,,,1887,23337,1,,2017-01-23 07:55:07
483,0,,,1890,23339,1,,2017-01-23 07:55:07
484,0,,,1891,23340,1,,2017-01-23 07:55:07
485,0,,,1892,23341,1,,2017-01-23 07:55:07
486,0,,,1893,23341,1,,2017-01-23 07:55:07
487,0,,,1894,23342,1,,2017-01-23 07:55:07
488,0,,,1895,23342,1,,2017-01-23 07:55:07
489,0,,,1896,23343,1,,2017-01-23 07:55:07
490,0,,,1899,23345,1,,2017-01-23 07:55:07
491,0,,,1900,23346,1,,2017-01-23 07:55:07
492,0,,,1901,23347,1,,2017-01-23 07:55:07
493,0,,,1902,23347,1,,2017-01-23 07:55:07
494,0,,,1903,23348,1,,2017-01-23 07:55:07
495,0,,,1904,23349,1,,2017-01-23 07:55:07
496,0,,,1983,23365,1,,2017-01-23 07:55:07
497,0,,,1984,23365,1,,2017-01-23 07:55:07
498,0,,,1985,23365,1,,2017-01-23 07:55:07
499,0,,,1986,23365,1,,2017-01-23 07:55:07
500,0,,,1987,23365,1,,2017-01-23 07:55:07
501,0,,,1989,23366,1,,2017-01-23 07:55:07
502,0,,,1990,23366,1,,2017-01-23 07:55:07
503,0,,,2053,23160,1,,2017-01-23 07:55:07
504,0,,,2056,23367,1,,2017-01-23 07:55:07
505,0,,,2057,23367,1,,2017-01-23 07:55:07
506,0,,,2058,23367,1,,2017-01-23 07:55:07
507,0,,,2059,23367,1,,2017-01-23 07:55:07
508,0,,,2060,23367,1,,2017-01-23 07:55:07
509,0,,,2096,23169,1,,2017-01-23 07:55:07
510,0,,,2136,23068,1,,2017-01-23 07:55:07
511,0,,,2137,23070,1,,2017-01-23 07:55:07
512,0,,,2138,23069,1,,2017-01-23 07:55:07
513,0,,,2249,23072,1,,2017-01-23 07:55:07
514,0,,,2339,23073,1,,2017-01-23 07:55:07
515,1,spore,"oval,subterminal,0.5-1.0 x 1.0-1.5 µm",2827,23077,1,,2017-01-23 07:55:07
516,0,,,2936,23081,1,,2017-01-23 07:55:07
517,0,,,2937,23082,1,,2017-01-23 07:55:07
518,0,,,2938,23083,1,,2017-01-23 07:55:07
519,0,,,2954,23085,1,,2017-01-23 07:55:07
520,0,,,2972,23087,1,,2017-01-23 07:55:07
521,0,,,2982,23088,1,,2017-01-23 07:55:07
522,0,,,2983,23089,1,,2017-01-23 07:55:07
523,0,,,2984,23090,1,,2017-01-23 07:55:07
524,0,,,3016,23099,1,,2017-01-23 07:55:07
525,0,,,3017,23100,1,,2017-01-23 07:55:07
526,0,,,3018,23101,1,,2017-01-23 07:55:07
527,0,,,3053,23098,1,,2017-01-23 07:55:07
528,0,,,3159,23171,1,,2017-01-23 07:55:07
529,0,,,3161,23172,1,,2017-01-23 07:55:07
530,0,,,3163,23173,1,,2017-01-23 07:55:07
531,0,,,3164,23174,1,,2017-01-23 07:55:07
532,0,,,3167,23370,1,,2017-01-23 07:55:07
533,0,,,3169,23370,1,,2017-01-23 07:55:07
534,0,,,3178,23177,1,,2017-01-23 07:55:07
535,0,,,3180,23178,1,,2017-01-23 07:55:07
536,0,,,3181,23179,1,,2017-01-23 07:55:07
537,0,,,3182,23180,1,,2017-01-23 07:55:07
538,0,,,3183,23181,1,,2017-01-23 07:55:07
539,0,,,3184,23182,1,,2017-01-23 07:55:07
540,0,,,3187,23183,1,,2017-01-23 07:55:07
541,0,,,3190,23184,1,,2017-01-23 07:55:07
542,0,,,3192,23371,1,,2017-01-23 07:55:07
543,0,,,3195,23185,1,,2017-01-23 07:55:07
544,0,,,3196,23186,1,,2017-01-23 07:55:07
545,0,,,3198,23187,1,,2017-01-23 07:55:07
546,0,,,3199,23188,1,,2017-01-23 07:55:07
547,0,,,3202,23189,1,,2017-01-23 07:55:07
548,0,,,3203,23190,1,,2017-01-23 07:55:07
549,0,,,3205,23191,1,,2017-01-23 07:55:07
550,0,,,3206,23371,1,,2017-01-23 07:55:07
551,0,,,3207,23192,1,,2017-01-23 07:55:07
552,0,,,3208,23193,1,,2017-01-23 07:55:07
553,0,,,3209,23194,1,,2017-01-23 07:55:07
554,0,,,3210,23195,1,,2017-01-23 07:55:07
555,0,,,3211,23196,1,,2017-01-23 07:55:07
556,0,,,3212,23197,1,,2017-01-23 07:55:07
557,0,,,3213,23198,1,,2017-01-23 07:55:07
558,0,,,3214,23199,1,,2017-01-23 07:55:07
559,0,,,3215,23200,1,,2017-01-23 07:55:07
560,0,,,3216,23201,1,,2017-01-23 07:55:07
561,0,,,3221,23202,1,,2017-01-23 07:55:07
562,0,,,3224,23204,1,,2017-01-23 07:55:07
563,0,,,3245,23103,1,,2017-01-23 07:55:07
564,0,,,3855,23350,1,,2017-01-23 07:55:07
565,0,,,3858,23350,1,,2017-01-23 07:55:07
566,0,,,3901,23351,1,,2017-01-23 07:55:07
567,0,,,4064,23209,1,,2017-01-23 07:55:07
568,0,,,4065,23210,1,,2017-01-23 07:55:07
569,0,,,4147,23373,1,,2017-01-23 07:55:07
570,0,,,4149,23373,1,,2017-01-23 07:55:07
571,0,,,4150,23212,1,,2017-01-23 07:55:07
572,0,,,4167,23215,1,,2017-01-23 07:55:07
573,0,,,4170,23217,1,,2017-01-23 07:55:07
574,0,,,4205,23228,1,,2017-01-23 07:55:07
575,0,,,4239,23230,1,,2017-01-23 07:55:07
576,0,,,4241,23231,1,,2017-01-23 07:55:07
577,0,,,12668,23333,1,,2017-01-23 07:55:07
578,1,endospore,"ellipsoidal,terminal or subterminal",22931,23056,1,,2017-01-23 07:55:07
