ID_kit_api_NH,cupule_1,cupule_2,cupule_3,cupule_4,cupule_5,cupule_6,cupule_7,cupule_8,cupule_9,cupule_10,cupule_11,cupule_12,cupule_13,ID_strains,ID_reference,manual_annotation,created_NH,modify_in_pgsql_NH,ID_tbl_api_NH,last_change
1805,,+,+,-,+,+,-,-,+,-,-,-,+,152283,57152,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1806,,+,+,+,+,-,-,-,+,+,-,+,-,152309,57188,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1807,,+,-,-,+,-,-,-,-,-,+,-,-,152310,57189,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1808,,+,+,+,+,-,+,+,+,+,-,-,-,152311,57191,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1809,,+,+,-,+,-,+,-,+,-,-,-,-,152319,57201,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1810,,+,-,+,+,+,+,-,+,-,-,-,-,152322,57205,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1811,,+,+,-,+,+,-,-,+,-,-,-,+,152323,57206,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1812,,-,-,-,-,-,-,-,+,+,+,-,-,152336,57219,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1813,,+,+,+,+,-,-,-,+,+,-,+,-,152346,57229,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1814,,+,+,-,+,-,-,-,+,-,-,-,-,152349,57232,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1815,,+,+,+,+,-,-,+,-,+,-,-,-,152367,57252,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1816,,+,+,+,+,-,-,-,-,-,-,+,-,152369,57254,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1817,,+,-,-,-,-,+,-,+,-,-,+,-,152376,57270,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1818,,+,+,+,+,-,-,-,+,+,-,+,-,152381,57275,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1819,,+,-,+,+,-,+,-,+,+,-,-,+,152386,57288,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1820,,-,-,+,-,-,-,-,+,+,-,-,-,152392,57296,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1821,,+,+,+,+,-,-,-,+,+,-,+,-,152393,57297,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1822,,+,+,+,+,-,-,-,+,+,-,+,-,152397,57303,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1823,,+,+,+,+,-,-,-,+,+,-,+,-,152398,57304,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1824,,+,+,+,+,-,-,-,+,-,-,-,-,152406,57312,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1825,,+,+,-,+,-,-,-,+,+,-,+,-,152407,57313,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1826,,+,+,-,+,-,+,+,+,-,-,-,-,152408,57314,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1827,,+,-,+,-,-,-,-,+,+,-,-,-,152420,57326,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1828,,-,-,+,-,-,-,-,+,+,+,-,-,152428,57335,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1829,,+,+,+,-,+,-,-,-,-,-,+,-,152429,57336,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1830,,+,+,+,+,+,-,-,-,-,-,-,+,152430,57337,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1831,,+,-,-,-,+,-,-,-,-,-,+,-,152431,57338,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1832,,+,+,-,-,+,-,-,-,-,-,-,-,152432,57339,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1833,,+,+,+,+,+,-,-,-,-,-,-,-,152433,57340,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1834,,+,+,+,+,+,-,-,-,-,-,-,+,152434,57341,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1835,,+,+,-,+,-,-,-,+,-,-,-,-,152444,57352,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1836,,+,+,+,+,-,+,-,+,+,-,+,-,152445,57353,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1837,,+,+,+,+,-,-,-,-,-,-,+,+,152457,57369,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1838,,+,+,+,+,-,-,-,+,+,-,+,-,152458,57370,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1839,,+,+,-,+,+,-,-,+,-,-,-,+,152462,57374,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1840,,+,+,-,+,-,-,-,-,-,-,+,-,152501,57418,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1841,,+,+,+,+,-,+,+,+,+,-,-,-,152515,57436,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1842,,+,+,-,+,-,+,-,-,-,-,-,-,152518,57439,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1843,,+,+,+,+,-,+,-,+,+,-,-,-,152521,57442,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1844,,+,+,+,+,-,+,-,+,+,-,-,-,152522,57443,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1845,,+,+,+,+,-,-,-,-,-,-,+,-,152524,57447,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1846,,+,+,+,+,-,+,-,+,+,-,+,+,152527,57450,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1847,,+,+,+,+,+,+,-,+,-,-,-,+,152528,57451,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1848,,+,+,+,+,+,-,-,+,+,-,+,-,152558,57482,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1849,,+,-,-,-,+,+,-,+,-,-,-,+,152604,57564,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1850,,+,+,+,+,-,-,-,+,+,-,+,-,152624,57589,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1851,,+,-,-,-,-,-,-,+,+,-,-,-,152645,57616,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1852,,+,-,+,-,-,-,-,+,+,-,-,-,152697,57674,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1853,,+,+,-,+,+,-,-,+,-,-,-,+,152711,57689,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1854,,+,+,-,+,-,-,-,+,-,-,-,-,152737,57729,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1855,,+,+,+,+,-,-,-,+,-,-,-,-,152744,57738,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1856,,+,+,+,+,-,-,-,-,+,+,+,-,152768,57762,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1857,,+,+,+,+,-,-,+,-,-,-,+,+,152782,57781,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1858,-,+,+,+,+,-,+,-,+,+,-,-,-,152803,57803,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1859,,+,+,+,+,-,-,-,+,-,-,-,-,152822,57832,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1860,,+,+,-,+,-,-,+,+,-,-,-,+,152835,57850,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1861,,+,+,-,+,-,-,+,+,-,-,-,+,152836,57851,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1862,,+,+,-,+,-,-,+,+,-,-,-,+,152837,57852,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1863,,+,+,-,+,+,-,+,+,-,-,-,+,152838,57853,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1864,,+,-,+,+,-,+,-,+,+,-,+,-,152862,57881,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1865,,+,+,+,+,-,-,-,+,+,-,+,-,152874,57894,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1866,-,+,+,+,+,-,-,-,+,+,-,-,-,152876,57896,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1867,-,+,+,+,+,+,-,-,+,+,-,-,-,152883,57906,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1868,-,+,+,+,+,-,-,-,+,+,-,-,-,152920,57951,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1869,-,+,-,+,-,-,-,-,+,+,-,-,-,152929,57962,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1870,-,+,+,+,-,-,-,+,+,-,+,-,-,141691,44789,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1871,-,+,+,+,-,-,-,-,+,-,-,+,+,153017,58086,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1872,+,+,-,+,-,+,-,-,+,+,+,-,+,153018,58087,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1873,-,+,+,+,+,-,+,-,+,-,-,-,-,153026,58097,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1874,-,+,+,+,+,-,-,-,+,+,-,+,-,153099,58187,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1875,-,+,+,-,-,-,-,-,+,-,-,+,-,153109,58198,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1876,-,+,+,-,+,-,+,+,+,-,-,+,-,153136,58225,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1877,-,+,-,+,-,-,-,-,+,+,-,-,-,153162,58255,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1878,-,+,+,+,+,-,-,+,-,-,+,-,-,136339,44804,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1879,-,+,+,+,+,-,-,-,+,+,-,+,-,153199,58302,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1880,-,+,+,+,+,-,-,-,+,+,-,+,-,153200,58303,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1881,+,+,+,+,+,-,-,-,+,+,-,+,-,153201,58304,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1882,-,+,+,+,+,-,-,-,+,-,-,-,-,153213,58322,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1883,-,-,-,-,-,-,-,-,+,+,-,-,-,153255,58390,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1884,-,+,+,-,+,-,-,-,+,-,-,-,+,153300,58449,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1885,-,+,+,-,+,+,-,+,+,-,-,-,+,153301,58450,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1886,-,+,+,+,+,-,-,-,+,+,-,-,-,153346,58499,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1887,-,+,+,+,+,-,-,-,+,+,+,+,-,153373,58530,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1888,-,+,+,+,+,-,+,-,+,+,-,-,-,153406,58579,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1889,-,+,+,+,+,-,-,-,+,-,-,-,-,153417,58590,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1890,-,+,+,+,+,-,-,-,+,-,-,-,-,5235,58594,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1891,-,+,-,+,-,-,-,-,+,+,-,-,-,153435,58617,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1892,-,+,+,+,+,-,-,-,+,-,-,-,-,153476,58671,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1893,-,+,-,+,-,-,-,-,+,+,-,-,-,153491,58689,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1894,-,+,+,+,+,-,-,-,-,-,-,+,-,153508,58708,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1895,-,+,+,+,+,-,-,-,-,-,-,+,-,153509,58709,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1896,-,+,+,+,+,-,-,-,+,+,+,-,-,153523,58725,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1897,-,+,+,+,+,-,-,-,+,+,-,+,-,153563,58778,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1898,-,+,+,+,+,-,+,-,+,-,-,-,+,153667,58908,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1899,-,+,+,-,-,-,+,-,-,-,-,-,-,153676,58919,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1900,-,+,+,-,+,+,-,-,+,-,-,-,+,153691,58934,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1901,-,+,+,+,+,-,+,-,+,-,-,-,+,153708,58952,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1902,-,+,+,+,+,-,-,+,+,-,-,-,-,153709,58953,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1903,-,-,-,-,-,-,-,-,+,+,-,-,-,153744,59015,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1904,-,+,+,+,+,-,-,-,+,+,-,-,-,153747,59018,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1905,-,+,+,+,+,-,-,-,+,+,+,+,-,153818,59124,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1906,-,+,+,+,+,-,-,-,+,+,-,+,-,153841,59157,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1907,+,+,-,+,-,-,+,+,+,-,-,+,+,153888,59235,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1908,-,+,+,+,+,-,-,-,+,+,-,+,-,153907,59255,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1909,-,+,+,+,+,-,-,-,+,+,-,+,-,153908,59256,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1910,-,+,+,+,+,-,-,-,+,+,-,+,-,153909,59257,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1911,-,+,+,+,+,-,-,-,+,+,-,+,-,153910,59258,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1912,-,+,+,+,+,-,+,-,+,+,-,+,-,153914,59262,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1913,-,+,+,+,-,-,-,-,+,-,-,-,-,153968,59319,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1914,-,+,-,+,+,-,-,-,+,-,-,-,-,153971,59322,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1915,-,+,+,+,+,-,-,-,+,+,-,-,-,153998,59356,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1916,-,+,+,+,+,-,-,-,+,-,-,+,+,154018,59397,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1917,-,+,+,-,+,+,-,-,+,-,-,-,+,154068,59475,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1918,-,+,+,-,-,+,+,-,+,-,-,-,-,154203,59653,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1919,-,+,+,-,+,+,-,-,+,-,-,-,+,154253,59711,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1920,-,+,+,+,+,-,-,-,+,-,-,-,-,154314,59787,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1921,-,+,-,+,-,-,-,-,+,+,-,-,-,154321,59794,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1922,-,+,+,+,-,-,-,-,-,-,+,-,-,154325,59798,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1923,-,+,+,+,+,-,-,+,-,-,-,+,+,154349,59828,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1924,-,+,+,+,+,+,-,+,+,-,-,-,+,154394,59883,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1925,-,+,+,+,+,-,-,-,+,+,+,+,-,154427,59930,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1926,-,+,-,+,-,-,-,-,+,+,-,-,-,154444,59958,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1927,-,+,+,-,-,-,-,-,+,+,-,-,-,5493,60064,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1928,-,+,+,-,+,-,-,-,+,+,-,+,-,4992,44222,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1929,-,+,+,+,+,-,-,-,+,+,+,-,-,154519,60101,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1930,-,+,+,+,+,-,-,-,-,+,-,-,-,5301,44225,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1931,+,+,-,-,-,-,-,-,-,-,+,-,-,141727,44852,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1932,-,+,+,+,+,-,-,-,+,+,-,-,-,154589,60201,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1933,-,+,+,+,+,+,+,-,+,-,-,-,-,154591,60203,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1934,-,+,+,+,+,-,-,-,+,-,-,-,-,154596,60214,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1935,-,+,+,+,+,+,-,-,-,+,-,-,-,154691,60356,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1936,-,+,+,-,+,-,-,-,+,-,-,-,+,154727,60424,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1937,-,+,+,+,+,-,-,-,+,+,-,-,-,154733,60430,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1938,-,+,+,+,+,-,-,-,-,-,+,+,-,154829,60547,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1939,-,+,+,-,-,-,-,-,+,-,-,-,+,154838,60556,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1940,-,-,-,-,-,-,-,-,+,+,-,-,-,154855,60576,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1941,-,+,+,-,-,-,-,-,+,-,-,-,+,154873,60623,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1942,-,+,+,+,+,+,+,-,+,+,-,-,-,154882,60634,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1943,-,+,-,+,-,-,-,-,+,+,+,-,-,154972,60787,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1944,-,+,+,+,+,-,-,-,+,+,-,-,-,154998,60823,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1945,-,+,+,+,-,-,-,-,+,-,-,+,-,155035,60885,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1946,+,+,+,+,-,-,-,-,+,-,-,+,-,155036,60886,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1947,-,+,+,+,+,-,-,-,+,+,-,+,-,155044,60895,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1948,-,-,-,-,-,-,-,-,+,+,-,-,-,155113,60997,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1949,-,+,+,+,+,-,-,-,+,+,-,+,-,155122,61006,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1950,+,+,-,-,-,-,-,-,+,-,-,-,-,155192,61110,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1951,-,+,+,+,+,-,-,-,+,+,+,-,-,155205,61125,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1952,-,+,+,-,-,-,-,-,+,-,-,-,+,155321,61285,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1953,-,+,+,+,+,-,-,-,+,-,-,-,-,155355,61327,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1954,-,+,+,+,+,-,-,+,-,-,-,+,+,155418,61416,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1955,-,+,+,+,-,-,-,-,+,+,-,-,-,155483,61494,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1956,-,+,+,+,-,-,-,-,-,-,+,-,-,155491,61503,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1957,-,+,+,+,+,-,-,-,+,+,-,-,-,155509,61525,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1958,-,+,+,+,+,-,-,-,+,+,+,+,-,155589,61647,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1959,-,+,+,+,+,-,-,-,+,+,-,+,-,155596,61654,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1960,-,+,+,+,+,+,+,-,+,-,-,-,-,155615,61677,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1961,-,+,+,-,-,-,+,-,-,+,+,+,-,5216,44861,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1962,-,+,+,+,+,-,-,-,+,+,-,+,-,155752,61866,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1963,-,+,+,+,+,-,-,-,+,+,-,+,-,11726,61946,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1964,-,+,+,+,+,-,+,-,+,-,-,+,-,155883,62008,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1965,-,+,+,+,+,-,-,-,+,+,-,+,-,155939,62080,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1966,-,+,+,+,-,-,-,-,-,+,+,-,-,155941,62083,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1967,-,+,+,+,+,-,+,-,+,-,-,-,+,156067,62260,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1968,-,-,-,-,-,+,-,-,-,-,+,-,-,156074,62267,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1969,-,+,+,-,+,-,+,-,+,-,-,-,-,11691,62277,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1970,-,+,-,+,+,-,-,-,+,+,-,-,-,156130,62327,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1971,-,+,+,+,+,-,-,-,+,+,+,+,-,156217,62429,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1972,-,+,+,-,+,-,-,-,+,-,-,-,+,156306,62545,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1973,-,+,+,+,+,-,-,+,-,-,-,+,+,156372,62619,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1974,-,+,+,+,+,-,-,-,+,+,+,+,-,156431,62698,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1975,-,+,-,-,-,-,-,-,-,-,+,+,-,156501,62797,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1976,-,+,-,-,-,-,+,-,+,-,-,-,+,156564,62886,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1977,-,+,+,+,+,-,+,-,+,-,-,-,-,156630,63017,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1978,-,+,+,+,+,-,-,-,+,-,-,-,-,156666,63057,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1979,-,+,+,-,-,-,+,-,+,-,-,-,+,156671,63066,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1980,-,+,+,+,+,+,-,-,+,+,-,+,-,156672,63067,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1981,-,+,+,+,+,-,-,-,+,+,+,+,-,156684,63083,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1982,-,+,+,-,-,-,-,-,+,-,-,+,+,156708,63113,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1983,-,+,-,-,-,-,-,-,-,-,+,-,-,10488,44901,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1984,-,+,+,+,+,-,-,+,-,-,-,-,-,141764,44906,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
