ID_met_production,metabolite_prod,production,excreted,chebi_ID,FK_metabolites,ID_strains,ID_reference,manual_annotation,api_import,last_change
10650,acetoin,0.0,,15688.0,23841,1344,22984,1,,2017-02-10 09:00:50
10651,indole,0.0,,35581.0,16770,1346,22986,1,,2017-02-10 09:00:50
10652,hydrogen sulfide,0.0,,16136.0,16771,1346,22986,1,,2017-02-10 09:00:50
10653,acetoin,0.0,,15688.0,23843,1346,22986,1,,2017-02-10 09:00:50
10654,acetoin,0.0,,15688.0,23844,1347,22987,1,,2017-02-10 09:00:50
10655,acetoin,0.0,,15688.0,23845,1348,22987,1,,2017-02-10 09:00:50
10656,indole,0.0,,35581.0,16772,1352,22989,1,,2017-02-10 09:00:50
10657,hydrogen sulfide,0.0,,16136.0,16773,1352,22989,1,,2017-02-10 09:00:50
10658,acetoin,0.0,,15688.0,16774,1352,22989,1,,2017-02-10 09:00:50
10659,indole,0.0,,35581.0,16775,1353,22990,1,,2017-02-10 09:00:50
10660,hydrogen sulfide,0.0,,16136.0,16776,1353,22990,1,,2017-02-10 09:00:50
10661,esculin,0.0,,4853.0,57681,1353,22990,1,,2017-02-10 09:00:50
10662,acetoin,0.0,,15688.0,23846,1353,22990,1,,2017-02-10 09:00:50
10663,indole,0.0,,35581.0,16777,1356,22993,1,,2017-02-10 09:00:50
10664,hydrogen sulfide,0.0,,16136.0,16778,1356,22993,1,,2017-02-10 09:00:50
10665,acetoin,0.0,,15688.0,23847,1356,22993,1,,2017-02-10 09:00:50
10666,indole,0.0,,35581.0,16779,1368,23005,1,,2017-02-10 09:00:50
10667,hydrogen sulfide,0.0,,16136.0,16780,1368,23005,1,,2017-02-10 09:00:50
10668,acetoin,0.0,,15688.0,23848,1368,23005,1,,2017-02-10 09:00:50
10669,melanin,0.0,,89634.0,16781,1370,23006,1,,2017-02-10 09:00:50
10670,hydrogen sulfide,0.0,,16136.0,16782,1370,23006,1,,2017-02-10 09:00:50
10671,ammonium,0.0,,28938.0,16783,1370,23006,1,,2017-02-10 09:00:50
10672,acetoin,0.0,,15688.0,23849,1370,23006,1,,2017-02-10 09:00:50
10673,melanin,0.0,,89634.0,16784,1371,23007,1,,2017-02-10 09:00:50
10674,indole,0.0,,35581.0,16785,1371,23007,1,,2017-02-10 09:00:50
10675,hydrogen sulfide,0.0,,16136.0,16786,1371,23007,1,,2017-02-10 09:00:50
10676,acetoin,0.0,,15688.0,23850,1371,23007,1,,2017-02-10 09:00:50
10677,indole,0.0,,35581.0,16787,1374,23031,1,,2017-02-10 09:00:50
10678,indole,0.0,,35581.0,16788,1375,23009,1,,2017-02-10 09:00:50
10679,indole,0.0,,35581.0,16789,1376,23010,1,,2017-02-10 09:00:50
10680,indole,0.0,,35581.0,16790,1377,23011,1,,2017-02-10 09:00:50
10681,hydrogen sulfide,0.0,,16136.0,16791,1377,23011,1,,2017-02-10 09:00:50
10682,acetoin,1.0,,15688.0,16792,1377,23011,1,,2017-02-10 09:00:50
10683,indole,0.0,,35581.0,16793,1380,23013,1,,2017-02-10 09:00:50
10684,indole,0.0,,35581.0,16794,1381,23014,1,,2017-02-10 09:00:50
10685,hydrogen sulfide,0.0,,16136.0,16795,1381,23014,1,,2017-02-10 09:00:50
10686,acetoin,0.0,,15688.0,16796,1381,23014,1,,2017-02-10 09:00:50
10687,indole,0.0,,35581.0,16797,1382,23014,1,,2017-02-10 09:00:50
10688,hydrogen sulfide,0.0,,16136.0,16798,1382,23014,1,,2017-02-10 09:00:50
10689,acetoin,0.0,,15688.0,16799,1382,23014,1,,2017-02-10 09:00:50
10690,indole,0.0,,35581.0,16800,1385,23016,1,,2017-02-10 09:00:50
10691,hydrogen sulfide,0.0,,16136.0,16801,1385,23016,1,,2017-02-10 09:00:50
10692,acetoin,0.0,,15688.0,23851,1385,23016,1,,2017-02-10 09:00:50
10693,indole,0.0,,35581.0,16802,1388,23019,1,,2017-02-10 09:00:50
10694,hydrogen sulfide,0.0,,16136.0,16803,1388,23019,1,,2017-02-10 09:00:50
10695,acetoin,0.0,,15688.0,23852,1388,23019,1,,2017-02-10 09:00:50
10696,indole,0.0,,35581.0,16804,1389,23020,1,,2017-02-10 09:00:50
10697,hydrogen sulfide,0.0,,16136.0,16805,1389,23020,1,,2017-02-10 09:00:50
10698,acetoin,0.0,,15688.0,23853,1389,23020,1,,2017-02-10 09:00:50
10699,indole,0.0,,35581.0,23855,1391,23021,1,,2017-02-10 09:00:50
10700,acetoin,0.0,,15688.0,23854,1391,23021,1,,2017-02-10 09:00:50
10701,indole,0.0,,35581.0,16806,1392,23022,1,,2017-02-10 09:00:50
10702,hydrogen sulfide,0.0,,16136.0,16807,1392,23022,1,,2017-02-10 09:00:50
10703,acetoin,0.0,,15688.0,23856,1392,23022,1,,2017-02-10 09:00:50
10704,indole,0.0,,35581.0,16808,1393,23023,1,,2017-02-10 09:00:50
10705,hydrogen sulfide,0.0,,16136.0,16809,1393,23023,1,,2017-02-10 09:00:50
10706,acetoin,0.0,,15688.0,23857,1393,23023,1,,2017-02-10 09:00:50
10707,indole,0.0,,35581.0,16810,1394,23024,1,,2017-02-10 09:00:50
10708,acetoin,0.0,,15688.0,23858,1394,23024,1,,2017-02-10 09:00:50
10709,indole,0.0,,35581.0,16811,1396,23024,1,,2017-02-10 09:00:50
10710,acetoin,0.0,,15688.0,23859,1396,23024,1,,2017-02-10 09:00:50
10711,indole,0.0,,35581.0,16812,1398,23025,1,,2017-02-10 09:00:50
10712,acetoin,0.0,,15688.0,23860,1398,23025,1,,2017-02-10 09:00:50
10713,indole,0.0,,35581.0,16813,1400,23026,1,,2017-02-10 09:00:50
10714,acetoin,0.0,,15688.0,23861,1400,23026,1,,2017-02-10 09:00:50
10715,indole,0.0,,35581.0,16814,1401,23026,1,,2017-02-10 09:00:50
10716,acetoin,0.0,,15688.0,23862,1401,23026,1,,2017-02-10 09:00:50
10717,indole,0.0,,35581.0,16815,1403,23029,1,,2017-02-10 09:00:50
10718,hydrogen sulfide,0.0,,16136.0,16816,1403,23029,1,,2017-02-10 09:00:50
10719,indole,0.0,,35581.0,23863,1404,23028,1,,2017-02-10 09:00:50
10720,hydrogen sulfide,1.0,,16136.0,16817,1404,23028,1,,2017-02-10 09:00:50
10721,indole,0.0,,35581.0,16818,1406,23032,1,,2017-02-10 09:00:50
10722,hydrogen sulfide,0.0,,16136.0,16819,1406,23032,1,,2017-02-10 09:00:50
10723,acetoin,1.0,,15688.0,16820,1406,23032,1,,2017-02-10 09:00:50
10724,indole,0.0,,35581.0,16821,1407,23033,1,,2017-02-10 09:00:50
10725,hydrogen sulfide,0.0,,16136.0,16822,1407,23033,1,,2017-02-10 09:00:50
10726,acetoin,0.0,,15688.0,23864,1407,23033,1,,2017-02-10 09:00:50
10727,acetoin,0.0,,15688.0,23865,1408,23034,1,,2017-02-10 09:00:50
10728,indole,0.0,,35581.0,16823,1409,23035,1,,2017-02-10 09:00:50
10729,hydrogen sulfide,0.0,,16136.0,16824,1409,23035,1,,2017-02-10 09:00:50
10730,acetoin,1.0,,15688.0,23866,1409,23035,1,,2017-02-10 09:00:50
10731,indole,0.0,,35581.0,23868,1419,23042,1,,2017-02-10 09:00:50
10732,hydrogen sulfide,0.0,,16136.0,16825,1419,23042,1,,2017-02-10 09:00:50
10733,acetoin,1.0,,15688.0,23867,1419,23042,1,,2017-02-10 09:00:50
10734,indole,0.0,,35581.0,23870,1422,23043,1,,2017-02-10 09:00:50
10735,hydrogen sulfide,0.0,,16136.0,16826,1422,23043,1,,2017-02-10 09:00:50
10736,acetoin,1.0,,15688.0,23869,1422,23043,1,,2017-02-10 09:00:50
10737,indole,0.0,,35581.0,23872,1430,23042,1,,2017-02-10 09:00:50
10738,hydrogen sulfide,0.0,,16136.0,16827,1430,23042,1,,2017-02-10 09:00:50
10739,acetoin,0.0,,15688.0,23871,1430,23042,1,,2017-02-10 09:00:50
10740,indole,0.0,,35581.0,23874,1433,23043,1,,2017-02-10 09:00:50
10741,hydrogen sulfide,0.0,,16136.0,16828,1433,23043,1,,2017-02-10 09:00:50
10742,acetoin,1.0,,15688.0,23873,1433,23043,1,,2017-02-10 09:00:50
10743,indole,0.0,,35581.0,16829,1437,23044,1,,2017-02-10 09:00:50
10744,acetoin,0.0,,15688.0,23875,1437,23044,1,,2017-02-10 09:00:50
10745,indole,0.0,,35581.0,23877,1438,23042,1,,2017-02-10 09:00:50
10746,hydrogen sulfide,0.0,,16136.0,16830,1438,23042,1,,2017-02-10 09:00:50
10747,acetoin,1.0,,15688.0,23876,1438,23042,1,,2017-02-10 09:00:50
10748,indole,0.0,,35581.0,16831,1439,23105,1,,2017-02-10 09:00:50
10749,hydrogen sulfide,0.0,,16136.0,16832,1439,23105,1,,2017-02-10 09:00:50
10750,acetoin,0.0,,15688.0,23878,1439,23039,1,,2017-02-10 09:00:50
10751,acetoin,1.0,,15688.0,23878,1439,23105,1,,2017-02-10 09:00:50
10752,indole,0.0,,35581.0,16833,1440,23038,1,,2017-02-10 09:00:50
10753,acetoin,0.0,,15688.0,23879,1440,23038,1,,2017-02-10 09:00:50
10754,indole,0.0,,35581.0,16834,1446,23044,1,,2017-02-10 09:00:50
10755,hydrogen sulfide,0.0,,16136.0,16835,1446,23044,1,,2017-02-10 09:00:50
10756,dihydroxyacetone,0.0,,16016.0,16836,1446,23044,1,,2017-02-10 09:00:50
10757,acetoin,0.0,,15688.0,23880,1446,23044,1,,2017-02-10 09:00:50
10758,acetoin,1.0,,15688.0,23881,1449,23037,1,,2017-02-10 09:00:50
10759,indole,0.0,,35581.0,23883,1452,23042,1,,2017-02-10 09:00:50
10760,hydrogen sulfide,0.0,,16136.0,16837,1452,23042,1,,2017-02-10 09:00:50
10761,acetoin,0.0,,15688.0,23882,1452,23042,1,,2017-02-10 09:00:50
10762,dihydroxyacetone,1.0,,16016.0,16838,1452,23042,1,,2017-02-10 09:00:50
10763,indole,0.0,,35581.0,16839,1459,23041,1,,2017-02-10 09:00:50
10764,acetoin,0.0,,15688.0,23884,1459,23041,1,,2017-02-10 09:00:50
10765,indole,0.0,,35581.0,16840,1460,23041,1,,2017-02-10 09:00:50
10766,acetoin,0.0,,15688.0,23885,1460,23041,1,,2017-02-10 09:00:50
10767,hydrogen sulfide,1.0,,16136.0,16841,1460,23041,1,,2017-02-10 09:00:50
10768,indole,0.0,,35581.0,23887,1461,23040,1,,2017-02-10 09:00:50
10769,hydrogen sulfide,0.0,,16136.0,16842,1461,23040,1,,2017-02-10 09:00:50
10770,acetoin,1.0,,15688.0,23886,1461,23040,1,,2017-02-10 09:00:50
10771,indole,0.0,,35581.0,16843,1463,23045,1,,2017-02-10 09:00:50
10772,hydrogen sulfide,0.0,,16136.0,16844,1463,23045,1,,2017-02-10 09:00:50
10773,acetoin,0.0,,15688.0,23888,1463,23045,1,,2017-02-10 09:00:50
10774,indole,0.0,,35581.0,16845,1465,23047,1,,2017-02-10 09:00:50
10775,hydrogen sulfide,0.0,,16136.0,16846,1465,23047,1,,2017-02-10 09:00:50
10776,acetoin,1.0,,15688.0,23889,1465,23047,1,,2017-02-10 09:00:50
10777,indole,0.0,,35581.0,16847,1466,23048,1,,2017-02-10 09:00:50
10778,hydrogen sulfide,0.0,,16136.0,16848,1466,23048,1,,2017-02-10 09:00:50
10779,acetoin,0.0,,15688.0,23890,1466,23048,1,,2017-02-10 09:00:50
10780,indole,0.0,,35581.0,23892,1467,23049,1,,2017-02-10 09:00:50
10781,hydrogen sulfide,0.0,,16136.0,16849,1467,23049,1,,2017-02-10 09:00:50
10782,acetoin,1.0,,15688.0,23891,1467,23049,1,,2017-02-10 09:00:50
10783,indole,0.0,,35581.0,23894,1468,23050,1,,2017-02-10 09:00:50
10784,acetoin,0.0,,15688.0,23893,1468,23050,1,,2017-02-10 09:00:50
10785,hydrogen sulfide,1.0,,16136.0,16850,1468,23050,1,,2017-02-10 09:00:50
10786,indole,0.0,,35581.0,16851,1469,23051,1,,2017-02-10 09:00:50
10787,hydrogen sulfide,0.0,,16136.0,16852,1469,23051,1,,2017-02-10 09:00:50
10788,acetoin,0.0,,15688.0,23895,1469,23051,1,,2017-02-10 09:00:50
10789,acetoin,0.0,,15688.0,23896,1474,23061,1,,2017-02-10 09:00:50
10790,hydrogen sulfide,1.0,,16136.0,16853,1474,23061,1,,2017-02-10 09:00:50
10791,indole,0.0,,35581.0,23898,1476,23060,1,,2017-02-10 09:00:50
10792,acetoin,0.0,,15688.0,23897,1476,23060,1,,2017-02-10 09:00:50
10793,hydrogen sulfide,1.0,,16136.0,16854,1476,23060,1,,2017-02-10 09:00:50
10794,indole,0.0,,35581.0,23900,1477,23063,1,,2017-02-10 09:00:50
10795,hydrogen sulfide,0.0,,16136.0,16855,1477,23063,1,,2017-02-10 09:00:50
10796,acetoin,0.0,,15688.0,23899,1477,23063,1,,2017-02-10 09:00:50
10797,indole,0.0,,35581.0,16856,1480,23061,1,,2017-02-10 09:00:50
10798,hydrogen sulfide,0.0,,16136.0,16857,1480,23061,1,,2017-02-10 09:00:50
10799,acetoin,0.0,,15688.0,23901,1480,23061,1,,2017-02-10 09:00:50
10800,indole,0.0,,35581.0,23903,1481,23062,1,,2017-02-10 09:00:50
10801,hydrogen sulfide,0.0,,16136.0,16858,1481,23062,1,,2017-02-10 09:00:50
10802,acetoin,0.0,,15688.0,23902,1481,23062,1,,2017-02-10 09:00:50
10803,indole,0.0,,35581.0,23905,1482,23062,1,,2017-02-10 09:00:50
10804,hydrogen sulfide,0.0,,16136.0,16859,1482,23062,1,,2017-02-10 09:00:50
10805,acetoin,0.0,,15688.0,23904,1482,23062,1,,2017-02-10 09:00:50
10806,indole,0.0,,35581.0,16860,1483,23055,1,,2017-02-10 09:00:50
10807,hydrogen sulfide,0.0,,16136.0,16861,1483,23055,1,,2017-02-10 09:00:50
10808,acetoin,1.0,,15688.0,16862,1483,23055,1,,2017-02-10 09:00:50
10809,indole,0.0,,35581.0,16863,1484,23054,1,,2017-02-10 09:00:50
10810,acetoin,0.0,,15688.0,23906,1484,23054,1,,2017-02-10 09:00:50
10811,indole,0.0,,35581.0,23908,1485,23053,1,,2017-02-10 09:00:50
10812,acetoin,0.0,,15688.0,23907,1485,23053,1,,2017-02-10 09:00:50
10813,indole,0.0,,35581.0,16864,1486,23052,1,,2017-02-10 09:00:50
10814,hydrogen sulfide,0.0,,16136.0,16865,1486,23052,1,,2017-02-10 09:00:50
10815,indole,0.0,,35581.0,23910,1487,23057,1,,2017-02-10 09:00:50
10816,hydrogen sulfide,0.0,,16136.0,16866,1487,23057,1,,2017-02-10 09:00:50
10817,acetoin,0.0,,15688.0,23909,1487,23057,1,,2017-02-10 09:00:50
10818,indole,0.0,,35581.0,23912,1488,23058,1,,2017-02-10 09:00:50
10819,hydrogen sulfide,0.0,,16136.0,16867,1488,23058,1,,2017-02-10 09:00:50
10820,acetoin,0.0,,15688.0,23911,1488,23058,1,,2017-02-10 09:00:50
10821,indole,0.0,,35581.0,16868,1489,23059,1,,2017-02-10 09:00:50
10823,hydrogen sulfide,0.0,,16136.0,16869,1489,23059,1,,2017-02-10 09:00:50
10824,acetoin,0.0,,15688.0,23913,1489,23059,1,,2017-02-10 09:00:50
10825,indole,0.0,,35581.0,16870,1494,23064,1,,2017-02-10 09:00:50
10826,hydrogen sulfide,0.0,,16136.0,16871,1494,23064,1,,2017-02-10 09:00:50
10827,acetoin,0.0,,15688.0,16872,1494,23064,1,,2017-02-10 09:00:50
10828,indole,0.0,,35581.0,16873,1521,23066,1,,2017-02-10 09:00:50
10829,hydrogen sulfide,0.0,,16136.0,16874,1521,23066,1,,2017-02-10 09:00:50
10830,indole,0.0,,35581.0,16875,1538,23066,1,,2017-02-10 09:00:50
10831,hydrogen sulfide,0.0,,16136.0,16876,1538,23066,1,,2017-02-10 09:00:50
10832,acetoin,1.0,,15688.0,23914,1538,23066,1,,2017-02-10 09:00:50
10833,acetoin,0.0,,15688.0,23915,1634,23143,1,,2017-02-10 09:00:50
10834,acetoin,0.0,,15688.0,23916,1636,23144,1,,2017-02-10 09:00:50
10835,acetoin,0.0,,15688.0,23917,1637,23360,1,,2017-02-10 09:00:50
10836,acetoin,0.0,,15688.0,23918,1638,23360,1,,2017-02-10 09:00:50
10837,acetoin,0.0,,15688.0,23919,1639,23145,1,,2017-02-10 09:00:50
10838,acetoin,0.0,,15688.0,23920,1653,23363,1,,2017-02-10 09:00:50
10839,indole,1.0,,35581.0,23921,1653,23363,1,,2017-02-10 09:00:50
10840,indole,0.0,,35581.0,23922,1672,23151,1,,2017-02-10 09:00:50
10841,indole,0.0,,35581.0,23923,1740,23154,1,,2017-02-10 09:00:50
10842,indole,0.0,,35581.0,61195,1770,23155,1,,2017-02-10 09:00:50
10843,acetoin,0.0,,15688.0,37454,1770,23155,1,,2017-02-10 09:00:50
10844,indole,1.0,,35581.0,23924,1771,23156,1,,2017-02-10 09:00:50
10845,indole,1.0,,35581.0,23925,1773,23157,1,,2017-02-10 09:00:50
10846,hydrogen sulfide,0.0,,16136.0,16877,1781,23321,1,,2017-02-10 09:00:50
10847,hydrogen sulfide,0.0,,16136.0,16878,1782,23321,1,,2017-02-10 09:00:50
10848,indole,0.0,,35581.0,16879,1787,23323,1,,2017-02-10 09:00:50
10849,indole,0.0,,35581.0,16880,1829,23332,1,,2017-02-10 09:00:50
10850,hydrogen sulfide,0.0,,16136.0,16881,1829,23332,1,,2017-02-10 09:00:50
10851,beta-hydroxybutyrate,0.0,,8295.0,16882,1829,23332,1,,2017-02-10 09:00:50
10852,bacteriochlorophyll alpha,0.0,,30033.0,16883,1829,23332,1,,2017-02-10 09:00:50
10853,acetoin,0.0,,15688.0,23926,1830,23333,1,,2017-02-10 09:00:50
10854,beta-hydroxybutyrate,1.0,,8295.0,16884,1830,23333,1,,2017-02-10 09:00:50
10855,polyhydroxybutyrate,0.0,,53388.0,16885,1878,23334,1,,2017-02-10 09:00:50
10857,indole,0.0,,35581.0,32855,1878,23334,1,,2017-02-10 09:00:50
10858,hydrogen sulfide,0.0,,16136.0,16886,1878,23334,1,,2017-02-10 09:00:50
10859,indole,0.0,,35581.0,32845,1888,23338,1,,2017-02-10 09:00:50
10860,hydrogen sulfide,1.0,,16136.0,16887,1888,23338,1,,2017-02-10 09:00:50
10861,indole,1.0,,35581.0,32843,1890,23339,1,,2017-02-10 09:00:50
10862,acetoin,1.0,,15688.0,29664,1890,23339,1,,2017-02-10 09:00:50
10863,indole,0.0,,35581.0,32842,1891,23340,1,,2017-02-10 09:00:50
10864,hydrogen sulfide,0.0,,16136.0,16888,1891,23340,1,,2017-02-10 09:00:50
10865,acetoin,0.0,,15688.0,23927,1891,23340,1,,2017-02-10 09:00:50
10866,indole,0.0,,35581.0,16889,1904,23349,1,,2017-02-10 09:00:50
10867,hydrogen sulfide,0.0,,16136.0,16890,1904,23349,1,,2017-02-10 09:00:50
10868,indole,0.0,,35581.0,23928,1974,23158,1,,2017-02-10 09:00:50
10869,indole,0.0,,35581.0,32761,1993,23159,1,,2017-02-10 09:00:50
10870,indole,0.0,,35581.0,32740,2053,23160,1,,2017-02-10 09:00:50
10871,indole,0.0,,35581.0,32739,2056,23367,1,,2017-02-10 09:00:50
10872,indole,0.0,,35581.0,32738,2057,23367,1,,2017-02-10 09:00:50
10873,indole,0.0,,35581.0,23929,2058,23367,1,,2017-02-10 09:00:50
10874,indole,0.0,,35581.0,32737,2059,23367,1,,2017-02-10 09:00:50
10875,indole,0.0,,35581.0,32736,2060,23367,1,,2017-02-10 09:00:50
10876,indole,0.0,,35581.0,32735,2061,23162,1,,2017-02-10 09:00:50
10877,hydrogen sulfide,1.0,,16136.0,19661,2136,23068,1,,2017-02-10 09:00:50
10878,hydrogen sulfide,0.0,,16136.0,19659,2138,23069,1,,2017-02-10 09:00:50
10879,indole,0.0,,35581.0,23931,2339,23073,1,,2017-02-10 09:00:50
10880,acetoin,0.0,,15688.0,23930,2339,23073,1,,2017-02-10 09:00:50
10881,indole,0.0,,35581.0,16891,2827,23077,1,,2017-02-10 09:00:50
10882,siderophore,1.0,,26672.0,16892,2905,23078,1,,2017-02-10 09:00:50
10883,indole,0.0,,35581.0,32695,2927,23079,1,,2017-02-10 09:00:50
10884,hydrogen sulfide,0.0,,16136.0,16893,2927,23079,1,,2017-02-10 09:00:50
10885,indole,0.0,,35581.0,32694,2928,23079,1,,2017-02-10 09:00:50
10886,hydrogen sulfide,0.0,,16136.0,16894,2928,23079,1,,2017-02-10 09:00:50
10887,indole,0.0,,35581.0,32692,2930,23079,1,,2017-02-10 09:00:50
10888,hydrogen sulfide,0.0,,16136.0,16895,2930,23079,1,,2017-02-10 09:00:50
10889,indole,0.0,,35581.0,32688,2936,23081,1,,2017-02-10 09:00:50
10890,hydrogen sulfide,0.0,,16136.0,16896,2936,23081,1,,2017-02-10 09:00:50
10891,acetoin,1.0,,15688.0,23932,2936,23081,1,,2017-02-10 09:00:50
10892,indole,0.0,,35581.0,16897,2937,23082,1,,2017-02-10 09:00:50
10893,indole,0.0,,35581.0,16898,2938,23083,1,,2017-02-10 09:00:50
10894,indole,0.0,,35581.0,23934,2982,23088,1,,2017-02-10 09:00:50
10895,hydrogen sulfide,0.0,,16136.0,16899,2982,23088,1,,2017-02-10 09:00:50
10896,acetoin,0.0,,15688.0,23933,2982,23088,1,,2017-02-10 09:00:50
10897,indole,0.0,,35581.0,16900,2984,23090,1,,2017-02-10 09:00:50
10898,indole,0.0,,35581.0,23935,2985,23091,1,,2017-02-10 09:00:50
10899,hydrogen sulfide,0.0,,16136.0,16901,2985,23091,1,,2017-02-10 09:00:50
10900,indole,0.0,,35581.0,23936,2986,23091,1,,2017-02-10 09:00:50
10901,hydrogen sulfide,0.0,,16136.0,16902,2986,23091,1,,2017-02-10 09:00:50
10902,polyhydroxybutyrate,1.0,,53388.0,16903,2992,23092,1,,2017-02-10 09:00:50
10903,indole,0.0,,35581.0,16904,3016,23099,1,,2017-02-10 09:00:50
10904,hydrogen sulfide,0.0,,16136.0,16905,3017,23100,1,,2017-02-10 09:00:50
10905,acetoin,1.0,,15688.0,23937,3017,23100,1,,2017-02-10 09:00:50
10906,indole,0.0,,35581.0,26692,3043,23097,1,,2017-02-10 09:00:50
10907,indole,0.0,,35581.0,16906,3053,23098,1,,2017-02-10 09:00:50
10908,indole,0.0,,35581.0,23938,3196,23186,1,,2017-02-10 09:00:50
10909,indole,0.0,,35581.0,23939,3198,23187,1,,2017-02-10 09:00:50
10910,indole,0.0,,35581.0,32673,3199,23188,1,,2017-02-10 09:00:50
10911,indole,0.0,,35581.0,23940,3202,23189,1,,2017-02-10 09:00:50
10912,acetoin,1.0,,15688.0,23941,3208,23193,1,,2017-02-10 09:00:50
10913,acetoin,0.0,,15688.0,23942,3213,23198,1,,2017-02-10 09:00:50
10914,acetoin,1.0,,15688.0,23943,3223,23203,1,,2017-02-10 09:00:50
10915,acetoin,1.0,,15688.0,23944,3224,23204,1,,2017-02-10 09:00:50
10916,indole,0.0,,35581.0,37390,3245,23103,1,,2017-02-10 09:00:50
10917,indole,0.0,,35581.0,23945,4167,23215,1,,2017-02-10 09:00:50
10918,indole,0.0,,35581.0,23947,4239,23230,1,,2017-02-10 09:00:50
10919,acetoin,1.0,,15688.0,23946,4239,23230,1,,2017-02-10 09:00:50
10920,hydrogen sulfide,0.0,,16136.0,16907,12668,23333,1,,2017-02-10 09:00:50
10921,indole,0.0,,35581.0,23948,22931,23056,1,,2017-02-10 09:00:50
10922,hydrogen sulfide,0.0,,16136.0,16908,22931,23056,1,,2017-02-10 09:00:50
10923,acetoin,1.0,,15688.0,16909,22931,23056,1,,2017-02-10 09:00:50
10924,polyhydroxybutyrate,0.0,,53388.0,16910,23735,23008,1,,2017-02-10 09:00:50
10925,exopolysaccharide,0.0,,72813.0,16911,23735,23008,1,,2017-02-10 09:00:50
10926,acetoin,0.0,,15688.0,23949,23735,23008,1,,2017-02-10 09:00:50
10927,acetoin,0.0,,15688.0,23950,130201,22994,1,,2017-02-10 09:00:50
10928,indole,1.0,,35581.0,16912,130201,22994,1,,2017-02-10 09:00:50
10929,acetoin,0.0,,15688.0,23951,132631,24895,1,,2017-08-25 11:33:20
10930,acetoin,0.0,,15688.0,16913,133142,24910,1,,2017-08-25 11:33:20
10931,acetoin,0.0,,15688.0,23952,133003,24917,1,,2017-08-25 11:33:20
10932,acetoin,0.0,,15688.0,23953,133151,24920,1,,2017-08-25 11:33:20
10933,acetoin,0.0,,15688.0,23954,132640,24922,1,,2017-08-25 11:33:20
10934,acetoin,0.0,,15688.0,23955,133157,24931,1,,2017-08-25 11:33:20
10935,acetoin,0.0,,15688.0,23956,133159,24934,1,,2017-08-25 11:33:20
10936,acetoin,0.0,,15688.0,23957,133160,24935,1,,2017-08-25 11:33:20
10937,acetoin,0.0,,15688.0,16914,133161,24936,1,,2017-08-25 11:33:20
10938,acetoin,0.0,,15688.0,23958,132648,24955,1,,2017-08-25 11:33:20
10939,acetoin,0.0,,15688.0,23959,133167,24941,1,,2017-08-25 11:33:20
10940,acetoin,0.0,,15688.0,23960,133168,24943,1,,2017-08-25 11:33:20
10941,acetoin,0.0,,15688.0,23961,133171,24946,1,,2017-08-25 11:33:20
10942,acetoin,0.0,,15688.0,68741,133177,24954,1,,2017-08-25 11:33:20
10943,acetoin,0.0,,15688.0,23962,133183,24972,1,,2017-08-25 11:33:20
10944,acetoin,0.0,,15688.0,23963,132661,24973,1,,2017-08-25 11:33:20
10945,acetoin,0.0,,15688.0,16915,133006,24984,1,,2017-08-25 11:33:20
10946,acetoin,0.0,,15688.0,16916,133188,24984,1,,2017-08-25 11:33:20
10947,acetoin,0.0,,15688.0,23964,133190,24985,1,,2017-08-25 11:33:20
10948,acetoin,0.0,,15688.0,23965,133197,24995,1,,2017-08-25 11:33:20
10949,acetoin,0.0,,15688.0,23966,133199,24997,1,,2017-08-25 11:33:20
10950,acetoin,0.0,,15688.0,23967,133202,25001,1,,2017-08-25 11:33:20
10951,acetoin,0.0,,15688.0,23968,133203,25002,1,,2017-08-25 11:33:20
10952,acetoin,0.0,,15688.0,23969,133205,25003,1,,2017-08-25 11:33:20
10953,acetoin,0.0,,15688.0,23970,133207,25026,1,,2017-08-25 11:33:20
10954,acetoin,0.0,,15688.0,23971,133011,25042,1,,2017-08-25 11:33:20
10955,acetoin,0.0,,15688.0,23972,132682,25033,1,,2017-08-25 11:33:20
10956,acetoin,0.0,,15688.0,23973,132683,25033,1,,2017-08-25 11:33:20
10957,acetoin,0.0,,15688.0,23974,133219,25011,1,,2017-08-25 11:33:20
10958,acetoin,0.0,,15688.0,23975,133225,25037,1,,2017-08-25 11:33:20
10959,acetoin,0.0,,15688.0,23976,133230,25006,1,,2017-08-25 11:33:20
10960,acetoin,0.0,,15688.0,23977,133240,25087,1,,2017-08-25 11:33:20
10961,acetoin,0.0,,15688.0,23978,133241,25082,1,,2017-08-25 11:33:20
10962,acetoin,0.0,,15688.0,23979,133243,25076,1,,2017-08-25 11:33:20
10963,acetoin,0.0,,15688.0,23980,133246,25074,1,,2017-08-25 11:33:20
10964,acetoin,0.0,,15688.0,23981,133251,25104,1,,2017-08-25 11:33:20
10965,acetoin,0.0,,15688.0,23982,133254,25094,1,,2017-08-25 11:33:20
10966,acetoin,0.0,,15688.0,23983,133259,25053,1,,2017-08-25 11:33:20
10967,acetoin,0.0,,15688.0,23984,133264,25129,1,,2017-08-25 11:33:20
10968,acetoin,0.0,,15688.0,23985,133266,25079,1,,2017-08-25 11:33:20
10969,acetoin,0.0,,15688.0,23986,132033,25075,1,,2017-08-25 11:33:20
10970,acetoin,0.0,,15688.0,23987,133034,25080,1,,2017-08-25 11:33:20
